nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,,,
SVK,"MF,FW",33,1987,25.9,8,0,0,65,71,3,15,28,36,0,0,0,133,79,59,57.2,ITA-Serie A,2020,misc
ALB,DF,28,1992,1.1,0,0,0,2,2,0,0,2,1,0,0,0,4,0,1,0.0,ITA-Serie A,2020,misc
ARG,DF,21,1999,5.5,0,0,0,5,7,0,2,11,4,0,0,0,26,7,0,100.0,ITA-Serie A,2020,misc
ITA,"FW,MF",32,1988,0.4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,,ITA-Serie A,2020,misc
ITA,GK,29,1991,36.0,0,0,0,0,2,0,0,2,0,0,0,0,34,3,2,60.0,ITA-Serie A,2020,misc
ITA,DF,30,1989,2.3,1,0,0,3,3,0,2,6,5,0,0,0,12,2,2,50.0,ITA-Serie A,2020,misc
ITA,MF,32,1988,1.7,1,0,0,3,1,0,13,6,0,0,0,0,9,0,0,,ITA-Serie A,2020,misc
ITA,DF,26,1993,12.7,6,0,0,16,8,0,3,33,11,0,0,0,54,34,24,58.6,ITA-Serie A,2020,misc
ITA,"MF,FW",27,1993,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,ITA-Serie A,2020,misc
BEL,DF,20,1999,13.3,3,0,0,23,8,1,32,16,13,0,2,0,74,9,25,26.5,ITA-Serie A,2020,misc
HUN,MF,18,2002,1.0,0,0,0,2,0,0,0,1,2,0,0,0,3,0,0,,ITA-Serie A,2020,misc
SWE,DF,30,1990,21.7,6,0,0,28,34,0,38,36,18,0,0,0,118,25,25,50.0,ITA-Serie A,2020,misc
ITA,FW,28,1991,6.4,2,0,0,14,10,8,4,0,2,0,0,0,19,15,15,50.0,ITA-Serie A,2020,misc
SUI,MF,19,2001,10.0,1,0,0,8,4,2,4,5,12,0,0,0,47,9,7,56.3,ITA-Serie A,2020,misc
ITA,GK,29,1991,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2020,misc
ITA,DF,33,1987,13.3,3,1,0,15,14,2,13,11,12,0,0,2,72,12,9,57.1,ITA-Serie A,2020,misc
ROU,"FW,MF",20,2000,7.8,2,0,0,5,8,5,14,5,1,1,0,0,20,3,15,16.7,ITA-Serie A,2020,misc
GRE,DF,19,2001,0.7,0,0,0,0,1,1,7,0,0,0,0,0,4,0,0,,ITA-Serie A,2020,misc
FRA,DF,31,1989,9.7,1,0,0,12,18,0,28,17,11,0,0,0,31,6,12,33.3,ITA-Serie A,2020,misc
FRA,MF,25,1995,4.6,2,0,0,6,7,0,19,5,4,0,0,0,26,5,1,83.3,ITA-Serie A,2020,misc
FRA,"FW,MF",22,1998,14.4,3,0,0,14,13,7,21,4,17,1,0,0,69,8,13,38.1,ITA-Serie A,2020,misc
VEN,DF,26,1994,20.1,2,0,0,16,17,1,2,53,14,0,1,0,140,45,25,64.3,ITA-Serie A,2020,misc
GUI,MF,23,1997,7.3,4,1,1,17,4,0,0,12,8,0,0,0,43,3,3,50.0,ITA-Serie A,2020,misc
ITA,GK,37,1983,12.8,2,0,0,0,1,0,0,0,0,0,0,0,29,0,1,0.0,ITA-Serie A,2020,misc
ESP,FW,23,1997,17.2,1,0,0,10,28,13,7,0,2,1,0,0,27,15,51,22.7,ITA-Serie A,2020,misc
BRA,DF,30,1990,15.9,6,0,0,23,16,1,68,27,11,0,0,0,102,7,12,36.8,ITA-Serie A,2020,misc
ITA,"DF,MF",25,1995,23.9,8,0,0,31,13,4,12,40,20,0,0,1,141,30,30,50.0,ITA-Serie A,2020,misc
USA,DF,19,2001,3.1,0,0,0,5,3,0,7,6,2,0,0,0,10,2,3,40.0,ITA-Serie A,2020,misc
ESP,"MF,FW",22,1998,8.6,0,0,0,12,7,0,25,6,4,1,0,0,31,3,11,21.4,ITA-Serie A,2020,misc
ENG,DF,30,1989,12.3,3,0,0,13,8,1,1,28,8,0,0,0,67,25,13,65.8,ITA-Serie A,2020,misc
BRA,GK,23,1997,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,ITA-Serie A,2020,misc
ITA,DF,29,1991,6.5,3,0,0,11,3,1,16,4,3,0,0,0,27,3,2,60.0,ITA-Serie A,2020,misc
GAM,MF,19,2001,3.6,2,0,0,3,3,0,0,8,2,0,0,0,40,2,4,33.3,ITA-Serie A,2020,misc
BIH,FW,34,1986,20.3,2,0,0,25,37,10,16,1,6,1,0,0,28,82,54,60.3,ITA-Serie A,2020,misc
ITA,MF,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,ITA-Serie A,2020,misc
ARG,DF,33,1987,4.5,2,0,0,6,3,0,4,7,2,0,1,0,20,17,12,58.6,ITA-Serie A,2020,misc
ITA,DF,24,1996,31.7,10,0,0,67,26,1,14,72,29,0,1,0,181,55,33,62.5,ITA-Serie A,2020,misc
ESP,MF,22,1998,20.7,7,0,0,51,49,0,7,22,18,0,1,0,124,26,19,57.8,ITA-Serie A,2020,misc
ARM,"MF,FW",31,1989,30.5,2,0,0,36,46,10,53,39,24,1,0,0,150,13,27,32.5,ITA-Serie A,2020,misc
ARG,"MF,FW",31,1989,0.9,0,0,0,1,1,0,0,0,2,0,0,0,2,1,1,50.0,ITA-Serie A,2020,misc
FRA,MF,27,1993,22.8,4,0,0,32,11,2,68,14,12,0,1,0,113,12,13,48.0,ITA-Serie A,2020,misc
BRA,DF,29,1991,1.7,0,0,0,4,0,0,0,2,1,0,0,0,7,2,2,50.0,ITA-Serie A,2020,misc
NED,MF,21,1999,0.2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,ITA-Serie A,2020,misc
ITA,DF,27,1993,23.6,0,0,0,8,11,2,103,25,6,0,0,1,107,10,1,90.9,ITA-Serie A,2020,misc
ITA,MF,24,1996,28.9,10,0,0,43,51,6,171,42,24,0,1,0,139,21,27,43.8,ITA-Serie A,2020,misc
ALB,DF,20,2000,15.1,8,0,0,26,14,0,1,24,11,0,0,0,52,26,19,57.8,ITA-Serie A,2020,misc
POL,MF,18,2002,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,ITA-Serie A,2020,misc
ESP,GK,25,1994,20.2,0,0,0,0,1,0,0,0,0,0,0,0,23,2,0,100.0,ITA-Serie A,2020,misc
ESP,"MF,FW",33,1987,17.7,5,1,1,25,34,7,35,9,14,2,0,0,67,3,12,20.0,ITA-Serie A,2020,misc
ITA,DF,18,2002,0.7,2,0,0,6,2,0,0,0,0,0,0,0,7,2,1,66.7,ITA-Serie A,2020,misc
NED,DF,25,1995,28.3,2,0,0,36,13,3,55,30,23,0,0,0,141,6,21,22.2,ITA-Serie A,2020,misc
BRA,DF,21,1998,26.6,7,1,1,53,30,0,5,68,37,0,1,1,187,56,36,60.9,ITA-Serie A,2020,misc
ITA,"MF,FW",27,1992,6.4,1,0,0,8,9,1,10,3,3,0,0,0,19,2,6,25.0,ITA-Serie A,2020,misc
POR,MF,31,1989,17.8,8,1,1,35,23,0,9,30,22,0,2,0,142,19,15,55.9,ITA-Serie A,2020,misc
SWE,MF,31,1989,25.5,9,0,0,49,57,0,2,49,29,0,1,0,188,34,28,54.8,ITA-Serie A,2020,misc
ITA,DF,26,1994,9.8,3,0,0,9,10,0,4,23,15,0,0,0,55,17,8,68.0,ITA-Serie A,2020,misc
ITA,FW,24,1996,3.8,0,0,0,5,6,2,4,3,2,0,0,0,9,11,22,33.3,ITA-Serie A,2020,misc
ITA,MF,33,1987,27.8,1,0,0,15,29,10,291,9,19,1,0,0,160,3,8,27.3,ITA-Serie A,2020,misc
ITA,MF,23,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2020,misc
POL,DF,28,1992,29.0,2,0,0,28,28,0,46,42,44,0,0,0,152,28,33,45.9,ITA-Serie A,2020,misc
IDN,GK,23,1997,37.0,0,0,0,0,6,0,0,1,1,0,0,0,61,6,0,100.0,ITA-Serie A,2020,misc
VEN,FW,28,1992,1.9,0,0,0,7,1,3,0,1,1,0,0,0,4,5,8,38.5,ITA-Serie A,2020,misc
ITA,MF,23,1997,0.9,0,0,0,5,2,2,2,1,0,0,0,0,2,0,1,0.0,ITA-Serie A,2020,misc
ITA,FW,37,1983,24.5,1,0,0,27,35,18,20,7,8,1,0,0,69,34,50,40.5,ITA-Serie A,2020,misc
ITA,FW,23,1997,1.5,0,0,0,3,2,0,1,0,0,0,0,0,6,0,1,0.0,ITA-Serie A,2020,misc
URU,"FW,MF",29,1990,10.8,5,0,0,32,33,3,55,4,15,0,0,0,51,26,34,43.3,ITA-Serie A,2020,misc
CZE,MF,24,1996,26.8,6,0,0,18,28,7,81,24,17,0,1,0,141,9,22,29.0,ITA-Serie A,2020,misc
CRO,GK,23,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ITA-Serie A,2020,misc
SEN,FW,25,1995,13.3,4,1,0,32,35,4,8,0,6,1,1,0,25,20,41,32.8,ITA-Serie A,2020,misc
NOR,MF,19,2001,1.1,2,0,0,3,1,0,1,3,0,0,0,0,5,1,1,50.0,ITA-Serie A,2020,misc
ITA,DF,30,1990,19.8,11,0,0,29,26,1,0,25,18,0,1,0,88,42,39,51.9,ITA-Serie A,2020,misc
ITA,FW,28,1991,9.7,1,0,0,12,18,3,6,3,2,0,0,0,23,12,22,35.3,ITA-Serie A,2020,misc
JPN,DF,31,1988,25.3,5,0,0,16,20,0,0,57,4,0,0,0,136,46,25,64.8,ITA-Serie A,2020,misc
ALG,"DF,MF",22,1998,4.3,1,0,0,13,3,0,17,12,5,0,0,0,43,7,8,46.7,ITA-Serie A,2020,misc
DEN,"MF,FW",20,2000,19.7,3,0,0,26,28,3,61,24,21,0,1,0,108,23,25,47.9,ITA-Serie A,2020,misc
NOR,MF,24,1996,29.4,10,0,0,72,24,2,4,25,42,0,2,0,145,153,111,58.0,ITA-Serie A,2020,misc
GAM,DF,27,1992,28.8,6,0,0,34,23,1,5,68,16,0,0,0,151,73,39,65.2,ITA-Serie A,2020,misc
ITA,DF,25,1994,35.7,2,1,0,13,25,2,148,32,30,0,0,0,214,41,30,57.7,ITA-Serie A,2020,misc
ITA,"FW,MF",26,1994,11.1,3,0,0,25,21,1,20,9,7,0,0,0,67,18,25,41.9,ITA-Serie A,2020,misc
ITA,DF,29,1990,1.0,0,0,0,1,1,0,2,1,2,0,0,1,1,0,1,0.0,ITA-Serie A,2020,misc
ITA,GK,33,1987,37.0,1,0,0,2,5,0,0,0,2,0,0,0,45,16,2,88.9,ITA-Serie A,2020,misc
ITA,"FW,MF",17,2002,0.5,0,0,0,0,1,0,7,0,1,0,0,0,3,0,0,,ITA-Serie A,2020,misc
ITA,FW,25,1994,27.5,4,0,0,43,59,2,117,26,22,1,0,0,136,12,32,27.3,ITA-Serie A,2020,misc
ITA,DF,36,1984,2.3,1,0,0,2,1,0,0,3,1,0,0,0,10,2,2,50.0,ITA-Serie A,2020,misc
ITA,FW,26,1994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2020,misc
SRB,"MF,FW",28,1992,23.1,5,0,0,52,39,5,12,9,23,0,0,0,90,13,35,27.1,ITA-Serie A,2020,misc
ITA,FW,32,1987,18.9,1,0,0,16,32,19,1,1,0,3,0,0,29,11,16,40.7,ITA-Serie A,2020,misc
ITA,MF,35,1984,4.9,2,0,0,5,6,0,0,13,5,0,0,0,50,3,13,18.8,ITA-Serie A,2020,misc
ITA,"FW,MF",20,2000,13.7,1,0,0,8,23,4,42,2,3,4,0,0,29,3,7,30.0,ITA-Serie A,2020,misc
ITA,DF,28,1992,33.5,7,0,0,41,36,0,2,50,20,1,0,0,172,69,52,57.0,ITA-Serie A,2020,misc
ITA,GK,39,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2020,misc
GRE,DF,24,1996,16.2,3,1,1,17,7,1,64,15,18,0,0,0,83,17,16,51.5,ITA-Serie A,2020,misc
MTQ,"MF,FW",29,1991,14.8,1,0,0,14,20,5,6,7,8,0,0,0,41,13,21,38.2,ITA-Serie A,2020,misc
CIV,"MF,FW",20,2000,19.9,6,0,0,25,19,3,62,18,17,1,0,0,77,13,20,39.4,ITA-Serie A,2020,misc
FRA,DF,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2020,misc
CIV,"FW,MF",23,1997,19.8,0,0,0,9,35,9,11,8,9,0,0,0,69,2,8,20.0,ITA-Serie A,2020,misc
GER,DF,25,1994,16.6,2,0,0,24,14,4,30,13,12,0,0,0,83,4,9,30.8,ITA-Serie A,2020,misc
TUR,DF,25,1994,8.8,3,0,0,8,2,0,3,16,9,0,0,0,37,12,22,35.3,ITA-Serie A,2020,misc
SVK,"FW,MF",24,1996,3.7,1,1,0,7,18,2,19,0,4,1,1,0,21,2,1,66.7,ITA-Serie A,2020,misc
ITA,MF,22,1998,32.0,9,0,0,52,48,1,41,51,47,1,1,0,239,48,45,51.6,ITA-Serie A,2020,misc
BRA,DF,24,1995,19.4,6,1,1,26,8,0,0,27,13,0,2,0,112,38,30,55.9,ITA-Serie A,2020,misc
FRA,MF,22,1997,20.7,7,0,0,24,22,0,38,16,13,0,0,0,100,3,10,23.1,ITA-Serie A,2020,misc
MAR,MF,28,1991,5.9,2,0,0,15,6,0,5,12,5,0,1,0,43,14,5,73.7,ITA-Serie A,2020,misc
TUR,DF,21,1999,18.6,2,0,0,20,15,0,48,36,20,0,0,0,86,19,21,47.5,ITA-Serie A,2020,misc
URU,MF,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,ITA-Serie A,2020,misc
EQG,MF,28,1992,16.3,4,1,0,24,20,0,1,22,22,0,0,0,66,29,21,58.0,ITA-Serie A,2020,misc
BRA,DF,22,1998,20.9,4,0,0,28,25,1,75,31,13,0,0,0,93,13,16,44.8,ITA-Serie A,2020,misc
ROU,DF,30,1989,20.4,6,0,0,31,14,1,4,50,23,0,0,1,135,52,45,53.6,ITA-Serie A,2020,misc
ITA,MF,24,1995,4.0,1,0,0,6,5,0,8,3,3,0,0,0,21,3,4,42.9,ITA-Serie A,2020,misc
BUL,FW,31,1988,4.8,0,0,0,5,4,3,2,0,1,0,0,0,6,10,19,34.5,ITA-Serie A,2020,misc
ALB,DF,23,1996,14.4,3,1,1,19,13,0,0,23,9,0,0,0,68,40,28,58.8,ITA-Serie A,2020,misc
ITA,DF,36,1984,20.8,9,1,1,24,16,2,4,35,21,0,2,0,112,35,35,50.0,ITA-Serie A,2020,misc
ITA,DF,26,1994,2.9,0,0,0,1,2,0,1,7,0,0,0,0,17,7,5,58.3,ITA-Serie A,2020,misc
ITA,FW,24,1996,10.9,1,0,0,2,12,2,45,9,4,0,0,0,45,0,0,,ITA-Serie A,2020,misc
BRA,FW,30,1990,16.8,5,0,0,18,15,2,21,13,5,0,0,0,59,8,4,66.7,ITA-Serie A,2020,misc
UGA,DF,24,1996,1.0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,2,33.3,ITA-Serie A,2020,misc
GHA,FW,26,1994,31.7,4,0,0,65,52,28,30,14,16,1,0,0,134,27,51,34.6,ITA-Serie A,2020,misc
ITA,DF,25,1995,0.4,0,0,0,0,1,0,2,0,0,0,0,0,4,1,3,25.0,ITA-Serie A,2020,misc
ITA,"MF,FW",26,1994,4.9,2,0,0,10,12,1,7,4,4,0,0,0,31,3,5,37.5,ITA-Serie A,2020,misc
ITA,MF,22,1998,24.6,3,0,0,58,41,4,19,19,36,0,0,0,132,31,33,48.4,ITA-Serie A,2020,misc
ITA,FW,28,1991,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,ITA-Serie A,2020,misc
ITA,GK,26,1994,29.0,1,0,0,0,9,0,0,2,0,0,0,0,60,5,1,83.3,ITA-Serie A,2020,misc
ITA,DF,28,1991,4.2,1,0,0,7,4,0,14,5,9,0,0,0,23,4,3,57.1,ITA-Serie A,2020,misc
NED,GK,29,1991,6.7,1,0,0,2,1,0,0,0,0,0,1,0,8,2,0,100.0,ITA-Serie A,2020,misc
URU,DF,23,1996,3.3,1,0,0,3,2,1,12,2,0,0,0,0,12,4,0,100.0,ITA-Serie A,2020,misc
GER,DF,22,1998,18.4,11,1,1,32,32,0,2,37,34,0,1,0,82,57,33,63.3,ITA-Serie A,2020,misc
COL,FW,21,1998,15.1,4,0,0,20,32,2,11,10,28,0,0,0,60,16,34,32.0,ITA-Serie A,2020,misc
ITA,MF,32,1988,1.3,0,0,0,2,2,0,1,0,1,0,0,0,5,5,1,83.3,ITA-Serie A,2020,misc
ITA,DF,24,1996,17.7,4,1,0,17,21,1,34,22,9,0,0,0,115,30,15,66.7,ITA-Serie A,2020,misc
FRA,MF,18,2002,8.9,2,0,0,17,8,0,1,15,10,0,0,0,75,12,2,85.7,ITA-Serie A,2020,misc
BRA,MF,24,1995,9.8,0,0,0,7,61,0,12,11,12,0,0,0,77,4,11,26.7,ITA-Serie A,2020,misc
ANG,FW,23,1996,21.1,5,0,0,55,27,26,2,3,5,0,1,0,54,41,84,32.8,ITA-Serie A,2020,misc
CRO,DF,22,1998,20.0,6,0,0,37,12,0,2,41,14,0,0,0,100,44,36,55.0,ITA-Serie A,2020,misc
ITA,MF,26,1994,24.8,5,0,0,27,29,0,32,34,23,0,0,0,188,15,12,55.6,ITA-Serie A,2020,misc
ARG,MF,24,1995,19.6,7,0,0,33,22,0,91,20,5,0,0,0,116,13,18,41.9,ITA-Serie A,2020,misc
ITA,MF,30,1989,3.6,1,0,0,4,1,0,13,1,2,0,1,0,9,1,1,50.0,ITA-Serie A,2020,misc
BRA,GK,38,1982,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,ITA-Serie A,2020,misc
ITA,DF,22,1998,17.3,4,0,0,17,14,3,71,11,11,0,1,0,82,22,18,55.0,ITA-Serie A,2020,misc
ITA,"FW,MF",28,1991,4.3,2,1,1,4,14,2,4,1,1,0,0,0,31,8,6,57.1,ITA-Serie A,2020,misc
ITA,FW,19,2001,7.8,0,0,0,16,13,3,2,2,3,1,0,0,8,17,43,28.3,ITA-Serie A,2020,misc
ESP,DF,22,1998,13.2,4,0,0,15,7,0,57,24,10,0,1,0,78,25,16,61.0,ITA-Serie A,2020,misc
ITA,DF,23,1996,16.9,7,0,0,35,27,2,93,16,29,0,1,0,122,27,25,51.9,ITA-Serie A,2020,misc
ITA,MF,21,1999,13.7,6,0,0,28,17,0,9,9,13,3,1,0,61,17,20,45.9,ITA-Serie A,2020,misc
ITA,DF,21,1999,9.5,4,0,0,17,11,1,1,11,5,0,0,0,43,22,10,68.8,ITA-Serie A,2020,misc
BIH,"MF,FW",23,1997,5.3,1,0,0,12,9,3,36,3,0,0,0,0,21,1,10,9.1,ITA-Serie A,2020,misc
ITA,FW,26,1993,32.1,4,0,0,58,135,21,25,12,18,3,1,0,87,81,111,42.2,ITA-Serie A,2020,misc
PAR,FW,24,1996,10.9,2,0,0,17,12,3,2,5,3,0,0,0,24,29,38,43.3,ITA-Serie A,2020,misc
ITA,DF,28,1992,22.3,3,0,0,43,35,2,22,53,16,0,1,0,134,48,37,56.5,ITA-Serie A,2020,misc
ARG,"DF,FW",33,1986,21.6,1,0,0,24,22,0,177,16,33,0,1,0,99,7,14,33.3,ITA-Serie A,2020,misc
ITA,MF,28,1992,4.4,2,0,0,6,9,0,14,9,7,0,0,0,39,7,7,50.0,ITA-Serie A,2020,misc
ITA,FW,23,1997,6.3,2,0,0,11,19,4,1,2,4,0,0,0,21,4,9,30.8,ITA-Serie A,2020,misc
BRA,DF,23,1997,32.6,2,0,0,30,16,0,2,70,34,1,1,0,206,96,65,59.6,ITA-Serie A,2020,misc
ITA,MF,23,1997,2.1,1,0,0,2,9,1,0,0,2,0,0,0,10,1,1,50.0,ITA-Serie A,2020,misc
POL,MF,25,1995,20.4,5,0,0,31,29,1,6,15,28,0,0,0,116,8,14,36.4,ITA-Serie A,2020,misc
BRA,DF,23,1997,21.8,8,0,0,24,13,0,6,46,14,0,1,0,178,36,24,60.0,ITA-Serie A,2020,misc
KVX,"DF,FW",25,1995,15.1,4,0,0,11,6,0,64,18,14,0,1,0,78,12,8,60.0,ITA-Serie A,2020,misc
ITA,DF,25,1994,6.3,0,0,0,12,12,0,21,12,6,0,0,0,35,10,9,52.6,ITA-Serie A,2020,misc
CMR,DF,30,1990,15.1,5,0,0,15,25,0,0,33,9,0,3,0,104,26,38,40.6,ITA-Serie A,2020,misc
SUI,DF,27,1992,13.8,1,0,0,13,6,0,20,20,14,0,0,0,53,16,12,57.1,ITA-Serie A,2020,misc
ITA,MF,23,1997,16.9,5,1,1,32,30,1,36,20,4,0,0,0,85,9,8,52.9,ITA-Serie A,2020,misc
ITA,GK,33,1987,32.0,0,0,0,1,3,0,0,0,0,0,1,0,42,4,1,80.0,ITA-Serie A,2020,misc
KVX,GK,32,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2020,misc
SRB,MF,23,1996,23.4,4,0,0,45,37,1,35,17,13,1,0,0,101,23,55,29.5,ITA-Serie A,2020,misc
ITA,"DF,MF",23,1997,0.6,0,0,0,1,1,0,5,1,1,0,0,0,3,0,0,,ITA-Serie A,2020,misc
ITA,"MF,FW",28,1992,18.0,6,0,0,24,24,3,154,8,12,0,0,0,78,4,14,22.2,ITA-Serie A,2020,misc
ITA,FW,29,1991,16.6,4,0,0,36,31,14,5,3,9,0,0,0,32,44,63,41.1,ITA-Serie A,2020,misc
FRA,MF,26,1994,10.2,0,0,0,11,9,1,2,10,7,0,0,0,57,6,10,37.5,ITA-Serie A,2020,misc
VEN,MF,32,1988,31.6,10,1,1,72,44,0,21,31,38,0,0,0,175,48,36,57.1,ITA-Serie A,2020,misc
SRB,GK,23,1997,5.0,0,1,0,0,2,0,0,0,1,0,0,0,11,1,0,100.0,ITA-Serie A,2020,misc
ITA,"FW,MF",19,2000,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,ITA-Serie A,2020,misc
CIV,DF,19,2000,20.6,4,1,1,27,50,2,79,29,14,1,0,0,129,50,26,65.8,ITA-Serie A,2020,misc
ESP,MF,25,1995,1.5,0,0,0,2,3,1,5,0,0,0,0,0,5,2,2,50.0,ITA-Serie A,2020,misc
NED,DF,30,1990,18.2,1,0,0,8,5,0,3,25,15,0,0,0,65,35,15,70.0,ITA-Serie A,2020,misc
ITA,"FW,MF",30,1990,6.1,1,0,0,12,22,5,10,2,7,0,0,0,24,4,12,25.0,ITA-Serie A,2020,misc
ESP,FW,35,1985,7.9,2,0,0,21,11,3,0,2,1,0,0,0,21,54,32,62.8,ITA-Serie A,2020,misc
ESP,"FW,MF",26,1994,6.6,0,0,0,7,6,11,30,3,2,1,0,0,29,0,5,0.0,ITA-Serie A,2020,misc
NED,DF,23,1997,3.9,0,0,0,3,2,1,16,2,2,0,0,0,19,1,2,33.3,ITA-Serie A,2020,misc
ARG,FW,24,1995,8.4,2,0,0,18,10,7,14,13,8,1,0,0,33,22,21,51.2,ITA-Serie A,2020,misc
MKD,"FW,MF",30,1990,7.8,1,0,0,16,16,5,3,1,4,0,0,0,22,13,20,39.4,ITA-Serie A,2020,misc
NED,FW,17,2002,1.3,0,0,0,2,1,0,1,0,0,0,0,0,7,0,5,0.0,ITA-Serie A,2020,misc
FRA,MF,22,1998,5.8,1,0,0,12,4,0,5,5,7,0,0,0,27,6,0,100.0,ITA-Serie A,2020,misc
DEN,DF,29,1991,29.3,0,0,0,12,13,4,60,24,11,0,1,0,131,22,32,40.7,ITA-Serie A,2020,misc
ARG,GK,26,1994,35.0,5,0,0,4,4,0,0,1,1,0,4,0,43,8,0,100.0,ITA-Serie A,2020,misc
ITA,DF,24,1996,27.4,4,0,0,26,14,0,4,50,21,0,2,0,164,41,24,63.1,ITA-Serie A,2020,misc
ITA,FW,27,1992,12.3,1,0,0,20,11,9,17,6,1,0,0,0,32,18,37,32.7,ITA-Serie A,2020,misc
SEN,MF,21,1999,2.0,0,0,0,3,1,1,3,1,8,0,0,0,13,0,7,0.0,ITA-Serie A,2020,misc
ITA,GK,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2020,misc
NOR,MF,18,2002,0.7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,ITA-Serie A,2020,misc
NED,DF,29,1990,19.3,6,0,0,39,6,4,45,24,18,0,1,0,68,33,28,54.1,ITA-Serie A,2020,misc
BIH,MF,32,1988,0.4,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,,ITA-Serie A,2020,misc
ARG,DF,22,1998,20.3,1,0,0,16,11,4,85,21,18,0,2,0,106,11,13,45.8,ITA-Serie A,2020,misc
BRA,GK,32,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2020,misc
SRB,MF,21,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2020,misc
ARG,"MF,FW",29,1991,32.5,8,0,0,38,59,7,37,27,11,1,0,0,156,5,10,33.3,ITA-Serie A,2020,misc
BRA,DF,24,1996,30.9,5,0,0,50,47,0,13,68,33,0,1,0,142,61,36,62.9,ITA-Serie A,2020,misc
ARG,MF,26,1994,35.6,5,2,1,33,125,1,262,17,24,0,1,0,208,5,11,31.3,ITA-Serie A,2020,misc
ITA,MF,23,1997,4.4,0,0,0,5,4,0,6,6,5,0,1,0,14,6,2,75.0,ITA-Serie A,2020,misc
BRA,MF,27,1993,0.1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0.0,ITA-Serie A,2020,misc
BRA,DF,25,1994,24.6,6,0,0,39,36,3,18,58,23,0,0,0,97,49,32,60.5,ITA-Serie A,2020,misc
FRA,DF,33,1987,9.5,1,0,0,11,3,3,1,18,10,0,0,0,61,25,18,58.1,ITA-Serie A,2020,misc
ITA,GK,24,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,ITA-Serie A,2020,misc
ITA,FW,30,1989,16.5,2,0,0,38,35,13,4,2,7,0,0,0,36,44,49,47.3,ITA-Serie A,2020,misc
NED,DF,23,1996,4.6,0,0,0,7,2,0,49,5,1,0,0,0,12,2,7,22.2,ITA-Serie A,2020,misc
GER,MF,29,1990,20.2,9,0,0,38,45,0,13,22,32,0,1,0,139,11,9,55.0,ITA-Serie A,2020,misc
BRA,MF,25,1995,22.8,4,0,0,31,26,1,2,34,23,0,0,0,179,13,14,48.1,ITA-Serie A,2020,misc
