nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
BUL,FW,23,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
GHA,"DF,MF",31,1988,9,1,224,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,6,11,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2021,standard
ITA,FW,31,1988,33,17,1584,17.6,4,3,7,4,0,0,8,0,7.2,7.2,1.1,8.3,4,21,65,0.23,0.17,0.4,0.23,0.4,0.41,0.06,0.47,0.41,0.47,ITA-Serie A,2021,standard
ITA,DF,30,1989,19,16,1465,16.3,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,10,51,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ITA-Serie A,2021,standard
CRO,MF,25,1995,14,14,1165,12.9,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,30,53,14,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2021,standard
FRA,"MF,FW",20,2000,6,0,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ITA-Serie A,2021,standard
URU,"MF,DF",24,1995,32,31,2737,30.4,2,2,4,2,0,0,8,1,3.3,3.3,2.7,6.0,80,90,179,0.07,0.07,0.13,0.07,0.13,0.11,0.09,0.2,0.11,0.2,ITA-Serie A,2021,standard
ITA,DF,27,1993,8,4,369,4.1,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,2,13,10,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.17,0.04,0.17,ITA-Serie A,2021,standard
BEL,MF,32,1988,22,22,1841,20.5,1,0,1,1,0,0,5,0,1.5,1.5,1.9,3.4,49,95,78,0.05,0.0,0.05,0.05,0.05,0.07,0.09,0.17,0.07,0.17,ITA-Serie A,2021,standard
EST,DF,34,1985,15,9,770,8.6,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,2,20,2,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,ITA-Serie A,2021,standard
ITA,"FW,MF",21,1999,21,12,1184,13.2,2,1,3,2,0,0,3,0,1.5,1.5,1.8,3.3,77,47,83,0.15,0.08,0.23,0.15,0.23,0.12,0.13,0.25,0.12,0.25,ITA-Serie A,2021,standard
ROU,MF,24,1996,37,35,2965,32.9,3,6,9,3,0,0,6,0,1.4,1.4,4.7,6.1,45,159,80,0.09,0.18,0.27,0.09,0.27,0.04,0.14,0.18,0.04,0.18,ITA-Serie A,2021,standard
POL,DF,20,2000,19,18,1618,18.0,0,1,1,0,0,0,1,0,0.7,0.7,0.6,1.3,16,39,1,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,ITA-Serie A,2021,standard
ALG,"FW,MF",23,1996,15,15,1199,13.3,4,4,8,4,0,0,1,0,2.3,2.3,2.9,5.2,56,69,66,0.3,0.3,0.6,0.3,0.6,0.17,0.22,0.39,0.17,0.39,ITA-Serie A,2021,standard
LBY,MF,28,1992,18,15,1214,13.5,0,1,1,0,0,0,2,0,0.6,0.6,1.2,1.8,24,67,48,0.0,0.07,0.07,0.0,0.07,0.04,0.09,0.13,0.04,0.13,ITA-Serie A,2021,standard
ITA,GK,37,1983,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,31,1988,19,5,652,7.2,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1.0,15,18,46,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.13,0.06,0.13,ITA-Serie A,2021,standard
ITA,DF,30,1989,2,1,56,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
POL,DF,25,1995,30,28,2313,25.7,2,3,5,2,0,0,7,0,1.5,1.5,3.1,4.6,85,66,170,0.08,0.12,0.19,0.08,0.19,0.06,0.12,0.18,0.06,0.18,ITA-Serie A,2021,standard
SLE,FW,20,1999,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ROU,"FW,MF",21,1999,9,1,177,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,9,17,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,ITA-Serie A,2021,standard
BRA,MF,25,1995,18,8,924,10.3,1,0,1,1,0,0,4,0,0.9,0.9,0.2,1.1,15,43,34,0.1,0.0,0.1,0.1,0.1,0.09,0.02,0.11,0.09,0.11,ITA-Serie A,2021,standard
FRA,FW,30,1990,21,7,640,7.1,1,1,2,1,0,0,2,0,1.1,1.1,0.5,1.6,7,6,43,0.14,0.14,0.28,0.14,0.28,0.16,0.07,0.22,0.16,0.22,ITA-Serie A,2021,standard
ITA,GK,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,22,1997,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,ITA-Serie A,2021,standard
ITA,DF,22,1998,13,8,801,8.9,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,6,44,5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2021,standard
ITA,MF,25,1995,20,11,958,10.6,0,0,0,0,0,0,5,1,0.1,0.1,0.4,0.5,8,51,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ITA-Serie A,2021,standard
BRA,"MF,FW",29,1991,36,36,3215,35.7,9,4,13,9,0,0,6,0,7.6,7.6,2.6,10.2,166,135,213,0.25,0.11,0.36,0.25,0.36,0.21,0.07,0.29,0.21,0.29,ITA-Serie A,2021,standard
CIV,DF,27,1992,20,16,1524,16.9,1,0,1,1,0,0,4,0,0.3,0.3,0.2,0.4,17,56,15,0.06,0.0,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2021,standard
ARG,DF,26,1993,28,25,2181,24.2,1,2,3,1,0,0,10,0,1.2,1.2,0.4,1.6,12,70,3,0.04,0.08,0.12,0.04,0.12,0.05,0.01,0.06,0.05,0.06,ITA-Serie A,2021,standard
ITA,MF,34,1986,14,13,929,10.3,0,0,0,0,0,0,5,1,0.6,0.6,1.7,2.3,14,90,8,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,ITA-Serie A,2021,standard
ITA,DF,30,1990,21,18,1588,17.6,0,0,0,0,0,0,8,0,0.4,0.4,0.0,0.4,4,33,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2021,standard
ITA,"MF,FW",32,1988,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,4,6,0.0,0.0,0.0,0.0,0.0,0.16,0.1,0.26,0.16,0.26,ITA-Serie A,2021,standard
CHI,"MF,FW",18,2002,7,0,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,3,4,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,ITA-Serie A,2021,standard
ITA,GK,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
SRB,MF,23,1996,25,13,1305,14.5,1,1,2,1,0,0,2,0,0.6,0.6,1.5,2.2,16,51,51,0.07,0.07,0.14,0.07,0.14,0.04,0.11,0.15,0.04,0.15,ITA-Serie A,2021,standard
ITA,MF,22,1998,27,18,1637,18.2,1,1,2,1,0,0,3,0,0.4,0.4,1.2,1.6,9,65,27,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09,ITA-Serie A,2021,standard
POR,DF,22,1998,35,29,2549,28.3,0,4,4,0,0,0,6,0,0.7,0.7,3.4,4.1,32,44,142,0.0,0.14,0.14,0.0,0.14,0.02,0.12,0.15,0.02,0.15,ITA-Serie A,2021,standard
ITA,"MF,DF",28,1992,29,28,2315,25.7,1,4,5,1,0,0,1,0,0.7,0.7,2.3,3.0,34,97,87,0.04,0.16,0.19,0.04,0.19,0.03,0.09,0.12,0.03,0.12,ITA-Serie A,2021,standard
ITA,FW,31,1988,11,6,475,5.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,5,10,21,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,ITA-Serie A,2021,standard
ITA,DF,23,1996,23,22,1879,20.9,0,0,0,0,0,0,5,1,0.3,0.3,0.2,0.5,14,69,3,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,ITA-Serie A,2021,standard
NGA,FW,28,1992,38,31,2943,32.7,20,2,22,12,8,8,1,0,19.1,12.8,1.1,14.0,22,50,175,0.61,0.06,0.67,0.37,0.43,0.59,0.03,0.62,0.39,0.43,ITA-Serie A,2021,standard
CRO,MF,25,1995,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
SVN,DF,29,1991,30,26,2341,26.0,2,0,2,1,1,1,4,1,1.2,0.4,0.5,0.9,9,59,5,0.08,0.0,0.08,0.04,0.04,0.05,0.02,0.07,0.02,0.04,ITA-Serie A,2021,standard
RUS,"FW,MF",29,1991,4,0,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
GHA,MF,27,1993,4,2,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,10,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2021,standard
ITA,DF,25,1995,3,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,6,9,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.16,0.12,0.16,ITA-Serie A,2021,standard
POL,GK,22,1997,36,36,3148,35.0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ESP,"MF,FW",35,1985,20,4,491,5.5,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.3,12,29,15,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,ITA-Serie A,2021,standard
CIV,FW,22,1997,33,9,995,11.1,1,1,2,1,0,0,4,0,3.2,3.2,1.2,4.3,12,16,86,0.09,0.09,0.18,0.09,0.18,0.29,0.1,0.39,0.29,0.39,ITA-Serie A,2021,standard
ITA,DF,27,1992,35,31,2803,31.1,1,5,6,1,0,0,8,0,1.9,1.9,6.7,8.6,91,117,225,0.03,0.16,0.19,0.03,0.19,0.06,0.22,0.28,0.06,0.28,ITA-Serie A,2021,standard
ESP,"MF,FW",20,2000,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
SRB,FW,20,2000,37,34,2923,32.5,21,3,24,15,6,6,1,0,18.5,13.8,2.2,16.0,36,31,213,0.65,0.09,0.74,0.46,0.55,0.57,0.07,0.64,0.43,0.49,ITA-Serie A,2021,standard
CHI,MF,26,1994,31,21,2002,22.2,1,3,4,1,0,0,8,0,0.8,0.8,1.8,2.6,6,94,12,0.04,0.13,0.18,0.04,0.18,0.04,0.08,0.12,0.04,0.12,ITA-Serie A,2021,standard
ITA,DF,28,1992,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,22,1997,3,3,240,2.7,1,1,2,1,0,0,0,0,0.8,0.8,0.7,1.5,13,8,16,0.37,0.37,0.75,0.37,0.75,0.31,0.26,0.57,0.31,0.57,ITA-Serie A,2021,standard
FRA,FW,37,1983,29,28,2149,23.9,2,6,8,2,0,0,6,1,2.6,2.6,5.8,8.4,96,109,138,0.08,0.25,0.34,0.08,0.34,0.11,0.24,0.35,0.11,0.35,ITA-Serie A,2021,standard
ITA,MF,23,1997,34,29,2332,25.9,5,3,8,5,0,0,8,1,3.0,3.0,2.5,5.5,74,108,124,0.19,0.12,0.31,0.19,0.31,0.11,0.1,0.21,0.11,0.21,ITA-Serie A,2021,standard
ARG,DF,29,1991,32,32,2743,30.5,1,0,1,1,0,0,5,0,1.3,1.3,0.5,1.8,2,46,3,0.03,0.0,0.03,0.03,0.03,0.04,0.02,0.06,0.04,0.06,ITA-Serie A,2021,standard
ITA,MF,30,1989,34,27,2256,25.1,3,2,5,3,0,0,5,0,2.7,2.7,3.0,5.7,49,93,91,0.12,0.08,0.2,0.12,0.2,0.11,0.12,0.23,0.11,0.23,ITA-Serie A,2021,standard
BRA,DF,22,1998,21,13,1168,13.0,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,27,78,12,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2021,standard
ESP,"FW,MF",33,1987,20,6,664,7.4,0,1,1,0,0,0,0,0,0.4,0.4,1.1,1.5,13,25,41,0.0,0.14,0.14,0.0,0.14,0.06,0.15,0.2,0.06,0.2,ITA-Serie A,2021,standard
MAR,DF,29,1991,5,2,207,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,12,8,9,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,ITA-Serie A,2021,standard
ITA,DF,25,1995,28,21,1757,19.5,0,1,1,0,0,0,3,0,0.2,0.2,1.9,2.1,36,60,98,0.0,0.05,0.05,0.0,0.05,0.01,0.1,0.11,0.01,0.11,ITA-Serie A,2021,standard
ARG,DF,24,1996,21,15,1483,16.5,1,0,1,1,0,0,4,1,1.5,1.5,0.3,1.8,31,70,9,0.06,0.0,0.06,0.06,0.06,0.09,0.02,0.11,0.09,0.11,ITA-Serie A,2021,standard
URU,DF,33,1987,29,26,2238,24.9,2,2,4,2,0,0,4,0,1.7,1.7,1.2,3.0,26,104,60,0.08,0.08,0.16,0.08,0.16,0.07,0.05,0.12,0.07,0.12,ITA-Serie A,2021,standard
URU,DF,28,1992,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
SRB,DF,22,1997,34,34,3034,33.7,3,1,4,3,0,0,7,1,3.9,3.9,0.6,4.5,25,123,16,0.09,0.03,0.12,0.09,0.12,0.12,0.02,0.13,0.12,0.13,ITA-Serie A,2021,standard
ITA,FW,22,1998,11,0,196,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,22,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ITA-Serie A,2021,standard
ITA,GK,30,1990,4,2,272,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ESP,"DF,FW",22,1997,12,4,498,5.5,0,1,1,0,0,0,3,0,0.1,0.1,0.7,0.8,19,21,41,0.0,0.18,0.18,0.0,0.18,0.02,0.12,0.14,0.02,0.14,ITA-Serie A,2021,standard
ITA,MF,28,1991,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,ITA-Serie A,2021,standard
MAR,MF,23,1996,31,28,2441,27.1,0,0,0,0,0,0,7,0,0.4,0.4,0.6,1.1,38,151,46,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2021,standard
FRA,"MF,FW",28,1992,16,6,729,8.1,2,0,2,2,0,0,2,0,1.3,1.3,0.6,1.8,14,33,45,0.25,0.0,0.25,0.25,0.25,0.16,0.07,0.23,0.16,0.23,ITA-Serie A,2021,standard
ITA,GK,27,1992,3,2,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,34,1986,30,30,2563,28.5,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,9,99,13,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2021,standard
COL,DF,33,1986,12,12,968,10.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2,10,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2021,standard
ITA,DF,26,1994,13,11,915,10.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,9,39,20,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2021,standard
ITA,DF,28,1992,25,23,2045,22.7,4,2,6,4,0,0,3,0,2.6,2.6,1.4,3.9,88,38,166,0.18,0.09,0.26,0.18,0.26,0.11,0.06,0.17,0.11,0.17,ITA-Serie A,2021,standard
ITA,DF,33,1986,23,20,1726,19.2,1,0,1,0,1,1,6,0,0.9,0.1,0.4,0.6,39,83,18,0.05,0.0,0.05,0.0,0.0,0.05,0.02,0.07,0.01,0.03,ITA-Serie A,2021,standard
ITA,DF,26,1993,25,19,1857,20.6,0,1,1,0,0,0,8,0,0.5,0.5,0.8,1.3,21,68,41,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,ITA-Serie A,2021,standard
UZB,FW,25,1995,31,16,1677,18.6,8,1,9,8,0,0,1,0,5.7,5.7,1.9,7.6,33,32,133,0.43,0.05,0.48,0.43,0.48,0.31,0.1,0.41,0.31,0.41,ITA-Serie A,2021,standard
ITA,GK,37,1983,4,4,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,"MF,DF",21,1999,14,3,389,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.8,11,16,26,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.19,0.08,0.19,ITA-Serie A,2021,standard
ITA,"DF,FW",23,1997,8,2,227,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,3,11,4,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ITA-Serie A,2021,standard
ITA,FW,21,1999,26,13,1352,15.0,8,2,10,6,2,2,1,0,7.9,6.3,2.7,8.9,20,18,87,0.53,0.13,0.67,0.4,0.53,0.52,0.18,0.7,0.42,0.6,ITA-Serie A,2021,standard
ITA,"DF,FW",21,1998,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
MKD,"FW,MF",37,1983,29,15,1404,15.6,7,3,10,6,1,1,5,0,4.2,3.4,1.4,4.8,23,44,98,0.45,0.19,0.64,0.38,0.58,0.27,0.09,0.36,0.22,0.31,ITA-Serie A,2021,standard
SRB,"DF,MF",31,1988,33,24,2232,24.8,0,0,0,0,0,0,6,0,0.4,0.4,0.3,0.7,4,55,4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2021,standard
CMR,DF,22,1997,4,1,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
NED,MF,30,1990,18,18,1314,14.6,0,4,4,0,0,0,7,0,0.5,0.5,2.7,3.2,15,78,28,0.0,0.27,0.27,0.0,0.27,0.04,0.18,0.22,0.04,0.22,ITA-Serie A,2021,standard
GER,DF,21,1999,17,15,1173,13.0,1,0,1,1,0,0,2,0,0.2,0.2,0.3,0.5,14,26,34,0.08,0.0,0.08,0.08,0.08,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2021,standard
ITA,"DF,MF",21,1999,11,7,639,7.1,0,1,1,0,0,0,2,0,0.1,0.1,1.6,1.7,23,13,47,0.0,0.14,0.14,0.0,0.14,0.02,0.23,0.25,0.02,0.25,ITA-Serie A,2021,standard
DEN,MF,27,1993,16,13,1159,12.9,0,1,1,0,0,0,0,0,0.6,0.6,0.5,1.1,9,46,32,0.0,0.08,0.08,0.0,0.08,0.05,0.04,0.09,0.05,0.09,ITA-Serie A,2021,standard
ITA,"MF,FW",20,2000,3,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,7,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2021,standard
CRO,"FW,MF",25,1995,35,15,1418,15.8,3,2,5,3,0,0,0,0,2.6,2.6,1.9,4.5,38,50,102,0.19,0.13,0.32,0.19,0.32,0.17,0.12,0.29,0.17,0.29,ITA-Serie A,2021,standard
ITA,DF,26,1993,11,10,921,10.2,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.7,1,15,3,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,ITA-Serie A,2021,standard
ITA,FW,29,1991,29,22,1606,17.8,11,1,12,11,0,0,5,0,6.2,6.2,0.5,6.7,22,13,76,0.62,0.06,0.67,0.62,0.67,0.35,0.03,0.38,0.35,0.38,ITA-Serie A,2021,standard
ITA,GK,27,1992,32,32,2879,32.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
SVN,MF,26,1994,31,22,1863,20.7,1,3,4,1,0,0,4,0,1.8,1.8,2.1,3.9,42,96,42,0.05,0.14,0.19,0.05,0.19,0.08,0.1,0.19,0.08,0.19,ITA-Serie A,2021,standard
CRO,MF,31,1989,30,29,2408,26.8,1,4,5,1,0,0,7,0,0.8,0.8,2.7,3.5,23,170,25,0.04,0.15,0.19,0.04,0.19,0.03,0.1,0.13,0.03,0.13,ITA-Serie A,2021,standard
ITA,MF,18,2001,20,12,1187,13.2,0,2,2,0,0,0,4,0,0.9,0.9,1.6,2.4,15,59,7,0.0,0.15,0.15,0.0,0.15,0.07,0.12,0.18,0.07,0.18,ITA-Serie A,2021,standard
ITA,"DF,MF",23,1997,23,14,1358,15.1,0,4,4,0,0,0,4,0,0.5,0.5,2.0,2.6,39,27,99,0.0,0.27,0.27,0.0,0.27,0.04,0.13,0.17,0.04,0.17,ITA-Serie A,2021,standard
FRA,MF,19,2001,3,0,52,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,1,1,0,0.0,1.73,1.73,0.0,1.73,0.0,0.69,0.69,0.0,0.69,ITA-Serie A,2021,standard
ITA,MF,27,1993,6,6,445,4.9,1,0,1,1,0,0,1,0,0.6,0.6,0.3,1.0,2,24,12,0.2,0.0,0.2,0.2,0.2,0.13,0.07,0.2,0.13,0.2,ITA-Serie A,2021,standard
SUI,MF,35,1985,26,8,892,9.9,0,0,0,0,0,0,3,1,0.5,0.5,0.1,0.6,5,23,16,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,ITA-Serie A,2021,standard
ITA,"MF,DF",24,1996,4,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2021,standard
SLE,FW,19,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,1,2,0.0,0.0,0.0,0.0,0.0,0.17,0.05,0.23,0.17,0.23,ITA-Serie A,2021,standard
CMR,MF,26,1994,33,28,2304,25.6,1,0,1,1,0,0,6,0,1.2,1.2,0.6,1.7,33,101,58,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,ITA-Serie A,2021,standard
BRA,DF,26,1994,4,4,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,14,3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2021,standard
ITA,GK,29,1991,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,DF,21,1999,2,1,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2021,standard
ITA,FW,23,1997,11,2,339,3.8,2,0,2,2,0,0,1,0,1.6,1.6,0.1,1.7,7,2,37,0.53,0.0,0.53,0.53,0.53,0.42,0.03,0.44,0.42,0.44,ITA-Serie A,2021,standard
CZE,MF,25,1994,34,32,2765,30.7,7,3,10,7,0,0,5,1,6.8,6.8,2.2,9.1,64,147,101,0.23,0.1,0.33,0.23,0.33,0.22,0.07,0.3,0.22,0.3,ITA-Serie A,2021,standard
ITA,MF,27,1993,18,4,615,6.8,0,2,2,0,0,0,1,0,1.0,1.0,1.9,2.9,19,35,39,0.0,0.29,0.29,0.0,0.29,0.15,0.28,0.43,0.15,0.43,ITA-Serie A,2021,standard
SRB,"DF,MF",29,1990,32,27,2503,27.8,3,6,9,3,0,0,3,0,3.4,3.4,4.8,8.2,68,156,198,0.11,0.22,0.32,0.11,0.32,0.12,0.17,0.29,0.12,0.29,ITA-Serie A,2021,standard
ITA,DF,28,1991,34,33,2891,32.1,4,7,11,4,0,0,8,0,3.1,3.1,3.4,6.5,26,132,100,0.12,0.22,0.34,0.12,0.34,0.1,0.11,0.21,0.1,0.21,ITA-Serie A,2021,standard
ITA,"DF,MF",17,2002,6,0,170,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,7,7,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.17,0.15,0.17,ITA-Serie A,2021,standard
