nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,,,
BEL,"FW,MF",29,1991,5.9,3,2,1,2,0,0,3,0.0,3,3,0,3,3,6,0,0,ESP-La Liga,2021,defense
URU,MF,22,1998,14.8,25,16,9,8,8,10,26,38.5,16,16,2,14,22,47,4,0,ESP-La Liga,2021,defense
FRA,DF,25,1995,24.5,26,16,17,6,3,12,24,50.0,12,16,4,12,26,52,32,1,ESP-La Liga,2021,defense
ESP,FW,20,1999,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ESP-La Liga,2021,defense
ESP,MF,28,1992,10.1,13,9,5,5,3,2,14,14.3,12,7,1,6,2,15,2,0,ESP-La Liga,2021,defense
FRA,FW,32,1987,32.2,8,6,4,2,2,5,15,33.3,10,9,2,7,8,16,24,0,ESP-La Liga,2021,defense
ESP,"DF,FW",29,1991,20.5,61,37,30,22,9,22,52,42.3,30,14,1,13,19,80,31,1,ESP-La Liga,2021,defense
SRB,FW,22,1997,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2021,defense
CRO,MF,34,1985,30.4,37,23,18,16,3,13,36,36.1,23,14,2,12,48,85,14,1,ESP-La Liga,2021,defense
BRA,"DF,MF",32,1988,11.7,25,21,11,6,8,11,24,45.8,13,13,1,12,10,35,15,0,ESP-La Liga,2021,defense
ESP,"FW,MF",24,1996,20.8,12,6,7,4,1,3,24,12.5,21,15,0,15,11,23,10,0,ESP-La Liga,2021,defense
DOM,FW,26,1993,5.7,4,2,2,1,1,0,9,0.0,9,3,1,2,0,4,3,0,ESP-La Liga,2021,defense
NOR,MF,21,1998,2.6,1,0,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0,ESP-La Liga,2021,defense
ESP,"DF,MF",20,2000,1.5,3,2,0,3,0,1,2,50.0,1,1,0,1,2,5,3,0,ESP-La Liga,2021,defense
ESP,DF,19,2001,3.5,4,0,0,3,1,1,7,14.3,6,3,0,3,5,9,5,0,ESP-La Liga,2021,defense
ESP,DF,30,1990,22.2,27,14,13,11,3,12,35,34.3,23,19,9,10,40,67,58,0,ESP-La Liga,2021,defense
FRA,DF,27,1993,30.2,22,14,16,5,1,10,19,52.6,9,26,18,8,36,58,114,2,ESP-La Liga,2021,defense
BRA,FW,19,2001,10.9,15,6,10,4,1,2,17,11.8,15,15,0,15,7,22,4,0,ESP-La Liga,2021,defense
ESP,"MF,FW",18,2001,1.5,3,1,2,1,0,1,3,33.3,2,2,0,2,4,7,2,0,ESP-La Liga,2021,defense
ESP,DF,34,1986,14.2,15,12,8,6,1,6,10,60.0,4,9,5,4,19,34,39,1,ESP-La Liga,2021,defense
BEL,GK,28,1992,38.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,17,2,ESP-La Liga,2021,defense
GER,MF,30,1990,23.5,42,22,15,15,12,11,44,25.0,33,26,6,20,15,57,10,3,ESP-La Liga,2021,defense
BRA,FW,20,2000,21.9,32,22,14,10,8,11,43,25.6,32,28,0,28,7,39,4,0,ESP-La Liga,2021,defense
ESP,DF,20,2000,1.1,1,1,0,1,0,0,2,0.0,2,2,2,0,1,2,5,0,ESP-La Liga,2021,defense
ESP,DF,24,1995,9.2,14,7,5,8,1,3,5,60.0,2,6,3,3,6,20,12,1,ESP-La Liga,2021,defense
BRA,DF,22,1998,12.6,20,8,13,6,1,8,14,57.1,6,19,6,13,19,39,42,0,ESP-La Liga,2021,defense
BEL,"FW,MF",25,1995,11.3,9,8,0,6,3,3,8,37.5,5,7,2,5,3,12,4,0,ESP-La Liga,2021,defense
ESP,DF,22,1997,13.4,23,16,15,5,3,11,19,57.9,8,12,2,10,10,33,31,0,ESP-La Liga,2021,defense
SWE,FW,20,1999,26.0,9,5,0,3,6,3,8,37.5,5,17,1,16,3,12,7,0,ESP-La Liga,2021,defense
ESP,"MF,FW",18,2001,14.5,29,19,5,18,6,9,24,37.5,15,20,0,20,6,35,8,0,ESP-La Liga,2021,defense
ESP,MF,23,1997,23.1,35,23,15,16,4,15,30,50.0,15,19,5,14,25,60,35,1,ESP-La Liga,2021,defense
ESP,DF,23,1996,26.5,76,43,45,20,11,27,64,42.2,37,25,4,21,23,99,42,0,ESP-La Liga,2021,defense
ESP,DF,22,1998,0.3,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,ESP-La Liga,2021,defense
ESP,DF,26,1994,20.9,30,16,21,7,2,18,22,81.8,4,12,5,7,15,45,63,0,ESP-La Liga,2021,defense
ESP,MF,30,1990,3.7,5,2,1,4,0,1,5,20.0,4,2,0,2,5,10,7,0,ESP-La Liga,2021,defense
ESP,"FW,MF",24,1996,4.3,3,2,0,2,1,1,8,12.5,7,6,1,5,0,3,6,0,ESP-La Liga,2021,defense
ESP,MF,34,1986,15.5,19,12,2,14,3,8,21,38.1,13,14,1,13,13,32,8,2,ESP-La Liga,2021,defense
ESP,DF,26,1993,1.0,1,0,1,0,0,1,2,50.0,1,1,1,0,2,3,5,0,ESP-La Liga,2021,defense
ESP,DF,23,1997,21.8,23,16,15,8,0,8,14,57.1,6,20,13,7,12,35,46,0,ESP-La Liga,2021,defense
ESP,FW,25,1995,4.1,5,3,0,2,3,0,3,0.0,3,3,1,2,2,7,4,0,ESP-La Liga,2021,defense
ESP,MF,25,1995,9.2,19,9,10,6,3,8,22,36.4,14,8,1,7,10,29,9,0,ESP-La Liga,2021,defense
ESP,DF,19,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,ESP-La Liga,2021,defense
ESP,DF,28,1992,7.1,15,12,7,5,3,6,18,33.3,12,6,2,4,6,21,13,0,ESP-La Liga,2021,defense
ESP,"MF,FW",25,1995,6.1,9,3,3,2,4,2,7,28.6,5,7,1,6,3,12,4,0,ESP-La Liga,2021,defense
ESP,MF,21,1999,20.9,41,22,18,20,3,20,34,58.8,14,22,10,12,40,81,39,0,ESP-La Liga,2021,defense
ESP,MF,24,1996,23.9,61,36,14,36,11,18,45,40.0,27,36,8,28,32,93,26,0,ESP-La Liga,2021,defense
ESP,"FW,MF",23,1997,26.8,30,17,14,12,4,10,31,32.3,21,30,5,25,15,45,17,0,ESP-La Liga,2021,defense
MLI,DF,21,1999,6.9,12,7,6,6,0,4,6,66.7,2,7,2,5,6,18,25,1,ESP-La Liga,2021,defense
ESP,DF,34,1986,23.1,31,19,17,11,3,7,20,35.0,13,14,3,11,31,62,43,0,ESP-La Liga,2021,defense
ESP,"FW,MF",28,1992,24.3,18,8,4,10,4,7,36,19.4,29,24,2,22,8,26,5,0,ESP-La Liga,2021,defense
ESP,"MF,FW",20,2000,5.6,5,1,1,2,2,2,5,40.0,3,2,0,2,4,9,6,0,ESP-La Liga,2021,defense
ESP,MF,18,2002,0.4,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,0,ESP-La Liga,2021,defense
ESP,DF,23,1996,30.5,34,20,25,8,1,9,19,47.4,10,35,24,11,36,70,87,1,ESP-La Liga,2021,defense
ESP,MF,19,2001,0.5,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,ESP-La Liga,2021,defense
BRA,FW,28,1991,7.7,3,1,0,3,0,1,3,33.3,2,3,1,2,0,3,8,0,ESP-La Liga,2021,defense
ESP,GK,25,1995,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,14,0,ESP-La Liga,2021,defense
ESP,DF,30,1989,6.6,9,5,5,3,1,5,12,41.7,7,10,1,9,12,21,9,0,ESP-La Liga,2021,defense
ESP,FW,19,2001,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,ESP-La Liga,2021,defense
ESP,FW,24,1996,1.6,1,0,1,0,0,0,2,0.0,2,3,1,2,1,2,0,0,ESP-La Liga,2021,defense
BRA,DF,27,1993,31.0,22,13,17,4,1,8,16,50.0,8,35,27,8,31,53,114,1,ESP-La Liga,2021,defense
BRA,MF,33,1987,28.3,54,28,24,25,5,23,43,53.5,20,25,11,14,41,95,70,0,ESP-La Liga,2021,defense
ARG,"FW,MF",31,1989,1.8,5,1,0,3,2,1,5,20.0,4,2,1,1,1,6,1,0,ESP-La Liga,2021,defense
CRO,MF,32,1988,24.8,32,18,18,10,4,12,41,29.3,29,19,4,15,26,58,29,1,ESP-La Liga,2021,defense
ESP,DF,34,1985,31.4,27,21,15,11,1,15,22,68.2,7,10,3,7,37,64,62,1,ESP-La Liga,2021,defense
ESP,MF,26,1994,26.7,52,28,17,29,6,17,76,22.4,59,22,3,19,27,79,25,0,ESP-La Liga,2021,defense
FRA,DF,21,1998,33.1,27,15,14,11,2,10,24,41.7,14,24,16,8,40,67,104,0,ESP-La Liga,2021,defense
NED,DF,25,1994,7.3,7,5,2,5,0,1,4,25.0,3,8,3,5,6,13,17,0,ESP-La Liga,2021,defense
ARG,FW,26,1994,29.2,36,24,12,16,8,13,37,35.1,24,33,1,32,19,55,30,1,ESP-La Liga,2021,defense
NED,FW,29,1990,14.1,9,5,3,2,4,1,7,14.3,6,11,3,8,5,14,15,0,ESP-La Liga,2021,defense
ARG,DF,28,1991,25.9,62,42,34,20,8,23,41,56.1,18,23,2,21,23,85,30,1,ESP-La Liga,2021,defense
MAR,FW,24,1995,9.4,12,8,5,5,2,2,12,16.7,10,6,0,6,5,17,6,0,ESP-La Liga,2021,defense
SRB,"MF,DF",28,1991,11.6,23,12,16,5,2,4,10,40.0,6,10,6,4,24,47,24,2,ESP-La Liga,2021,defense
MAR,"FW,MF",24,1996,0.3,1,1,0,1,0,1,2,50.0,1,2,0,2,1,2,0,0,ESP-La Liga,2021,defense
ARG,"MF,FW",32,1988,10.2,9,6,2,4,3,2,12,16.7,10,13,2,11,7,16,6,0,ESP-La Liga,2021,defense
ESP,DF,28,1992,8.0,4,3,2,2,0,1,1,100.0,0,5,4,1,6,10,34,0,ESP-La Liga,2021,defense
ESP,DF,30,1989,6.3,12,8,6,5,1,6,12,50.0,6,5,2,3,9,21,7,0,ESP-La Liga,2021,defense
ESP,FW,26,1993,24.6,20,10,8,6,6,10,41,24.4,31,12,0,12,8,28,8,0,ESP-La Liga,2021,defense
CZE,GK,31,1989,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,ESP-La Liga,2021,defense
MAR,GK,29,1991,33.0,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,12,2,ESP-La Liga,2021,defense
MAR,FW,23,1997,25.7,17,11,2,9,6,4,21,19.0,17,15,0,15,8,25,23,0,ESP-La Liga,2021,defense
ESP,"MF,FW",25,1994,15.6,34,22,13,15,6,19,53,35.8,34,15,0,15,15,49,9,0,ESP-La Liga,2021,defense
ESP,"MF,FW",22,1998,5.7,15,9,3,8,4,6,13,46.2,7,2,0,2,10,25,1,0,ESP-La Liga,2021,defense
ESP,MF,21,1998,6.4,8,4,4,4,0,3,18,16.7,15,5,0,5,8,16,9,0,ESP-La Liga,2021,defense
ESP,MF,23,1997,30.4,41,24,14,24,3,19,52,36.5,33,35,11,24,23,64,41,0,ESP-La Liga,2021,defense
URU,MF,24,1996,2.2,2,0,1,1,0,1,6,16.7,5,1,0,1,6,8,0,0,ESP-La Liga,2021,defense
ITA,DF,27,1992,0.7,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0,ESP-La Liga,2021,defense
DEN,"MF,DF",31,1989,33.1,52,31,21,29,2,22,55,40.0,33,33,13,20,47,99,69,0,ESP-La Liga,2021,defense
RUS,MF,29,1990,12.2,19,15,6,7,6,6,26,23.1,20,15,1,14,12,31,15,0,ESP-La Liga,2021,defense
FRA,DF,29,1991,3.6,0,0,0,0,0,0,1,0.0,1,8,6,2,6,6,12,0,ESP-La Liga,2021,defense
POR,DF,23,1997,2.0,1,1,1,0,0,0,3,0.0,3,0,0,0,0,1,6,0,ESP-La Liga,2021,defense
BRA,DF,29,1990,30.2,17,11,9,5,3,6,17,35.3,11,32,27,5,59,76,132,3,ESP-La Liga,2021,defense
CTA,MF,27,1993,4.9,16,9,9,4,3,7,19,36.8,12,6,1,5,8,24,8,0,ESP-La Liga,2021,defense
POR,"MF,FW",23,1996,25.4,18,12,8,7,3,10,45,22.2,35,24,1,23,8,26,7,0,ESP-La Liga,2021,defense
ESP,DF,20,2000,1.7,1,0,1,0,0,0,5,0.0,5,1,1,0,4,5,5,0,ESP-La Liga,2021,defense
ESP,DF,20,2000,22.1,23,13,17,6,0,8,20,40.0,12,19,14,5,27,50,102,3,ESP-La Liga,2021,defense
ESP,"MF,DF",26,1994,4.9,9,3,5,2,2,4,16,25.0,12,6,1,5,10,19,4,0,ESP-La Liga,2021,defense
NED,GK,31,1989,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2021,defense
ESP,GK,29,1990,28.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,16,2,ESP-La Liga,2021,defense
ESP,DF,25,1995,31.6,59,33,40,13,6,33,68,48.5,35,22,3,19,38,97,62,1,ESP-La Liga,2021,defense
FRA,MF,18,2001,0.2,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,ESP-La Liga,2021,defense
FRA,FW,33,1987,12.0,7,4,3,2,2,3,11,27.3,8,10,0,10,0,7,3,0,ESP-La Liga,2021,defense
KOR,"FW,MF",19,2001,14.0,15,11,8,4,3,3,31,9.7,28,12,0,12,2,17,0,0,ESP-La Liga,2021,defense
ESP,"FW,MF",23,1997,10.6,18,8,5,8,5,5,26,19.2,21,8,0,8,3,21,3,0,ESP-La Liga,2021,defense
URU,FW,23,1996,29.9,11,9,3,7,1,3,14,21.4,11,13,3,10,2,13,34,0,ESP-La Liga,2021,defense
GUI,DF,23,1996,23.1,16,8,10,6,0,8,12,66.7,4,28,21,7,27,43,102,1,ESP-La Liga,2021,defense
ITA,FW,22,1998,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,ESP-La Liga,2021,defense
ESP,"MF,FW",28,1992,0.5,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,ESP-La Liga,2021,defense
POR,DF,21,1999,23.7,47,27,32,10,5,21,43,48.8,22,24,6,18,42,89,63,1,ESP-La Liga,2021,defense
ESP,DF,22,1997,8.1,13,6,7,3,3,6,13,46.2,7,12,1,11,10,23,21,0,ESP-La Liga,2021,defense
SRB,MF,22,1998,24.3,38,22,16,16,6,16,54,29.6,38,33,11,22,26,64,54,0,ESP-La Liga,2021,defense
ESP,MF,21,1999,2.6,7,4,5,2,0,4,6,66.7,2,4,2,2,8,15,1,0,ESP-La Liga,2021,defense
USA,MF,17,2002,17.0,21,18,12,3,6,8,24,33.3,16,20,0,20,15,36,12,1,ESP-La Liga,2021,defense
ESP,DF,30,1990,25.1,26,17,18,8,0,17,31,54.8,14,22,14,8,37,63,112,1,ESP-La Liga,2021,defense
CHI,"MF,FW",34,1986,23.8,33,19,12,14,7,12,55,21.8,43,18,0,18,15,48,9,0,ESP-La Liga,2021,defense
ESP,MF,23,1997,16.2,25,14,15,7,3,11,31,35.5,20,23,8,15,28,53,33,0,ESP-La Liga,2021,defense
ESP,DF,34,1986,1.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0,ESP-La Liga,2021,defense
ESP,DF,23,1997,10.2,15,10,10,4,1,9,10,90.0,1,15,7,8,15,30,37,0,ESP-La Liga,2021,defense
MAR,DF,28,1992,15.3,21,14,14,7,0,8,11,72.7,3,15,10,5,46,67,100,0,ESP-La Liga,2021,defense
ESP,DF,24,1996,23.0,30,16,21,8,1,12,21,57.1,9,24,15,9,43,73,113,0,ESP-La Liga,2021,defense
ESP,GK,31,1989,25.0,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,8,1,ESP-La Liga,2021,defense
POR,"MF,FW",21,1999,7.4,7,3,1,4,2,5,10,50.0,5,4,0,4,6,13,5,1,ESP-La Liga,2021,defense
BIH,"FW,MF",26,1993,5.1,0,0,0,0,0,0,2,0.0,2,2,1,1,2,2,6,0,ESP-La Liga,2021,defense
ESP,MF,23,1997,12.9,26,19,8,14,4,7,33,21.2,26,10,1,9,17,43,18,0,ESP-La Liga,2021,defense
ESP,DF,31,1988,2.0,3,2,2,1,0,3,5,60.0,2,2,2,0,7,10,3,0,ESP-La Liga,2021,defense
ESP,MF,22,1998,0.3,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,ESP-La Liga,2021,defense
URU,DF,26,1994,14.0,20,9,11,7,2,9,17,52.9,8,15,7,8,15,35,38,0,ESP-La Liga,2021,defense
ESP,DF,25,1995,14.4,33,17,16,17,0,18,30,60.0,12,26,8,18,14,47,54,1,ESP-La Liga,2021,defense
BRA,FW,23,1996,13.1,8,2,2,2,4,0,8,0.0,8,15,2,13,2,10,9,0,ESP-La Liga,2021,defense
ESP,DF,22,1998,1.5,0,0,0,0,0,0,0,,0,2,2,0,3,3,11,0,ESP-La Liga,2021,defense
ESP,MF,32,1988,10.5,18,11,10,3,5,5,22,22.7,17,10,1,9,9,27,12,1,ESP-La Liga,2021,defense
ESP,DF,31,1989,20.1,43,21,29,10,4,24,52,46.2,28,21,1,20,29,72,47,0,ESP-La Liga,2021,defense
ESP,MF,22,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,ESP-La Liga,2021,defense
ESP,"DF,MF",27,1993,13.4,19,12,7,9,3,9,26,34.6,17,6,0,6,11,30,8,0,ESP-La Liga,2021,defense
ESP,"DF,MF",31,1989,5.6,10,8,5,5,0,6,20,30.0,14,5,1,4,9,19,10,0,ESP-La Liga,2021,defense
ESP,GK,34,1986,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,ESP-La Liga,2021,defense
ESP,MF,31,1989,19.6,46,29,18,24,4,20,47,42.6,27,11,2,9,14,60,23,1,ESP-La Liga,2021,defense
ESP,MF,29,1991,24.1,54,29,32,21,1,30,80,37.5,50,35,8,27,31,85,28,0,ESP-La Liga,2021,defense
GAM,DF,24,1995,13.6,19,10,12,5,2,8,14,57.1,6,9,1,8,18,37,47,0,ESP-La Liga,2021,defense
ESP,FW,29,1991,19.9,11,5,1,5,5,2,27,7.4,25,12,1,11,7,18,16,3,ESP-La Liga,2021,defense
ESP,FW,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2021,defense
ISR,FW,24,1996,23.7,12,9,4,5,3,2,23,8.7,21,17,3,14,8,20,7,0,ESP-La Liga,2021,defense
ESP,"MF,FW",25,1995,10.8,31,16,11,14,6,15,42,35.7,27,15,1,14,5,36,3,0,ESP-La Liga,2021,defense
ESP,"FW,MF",24,1995,4.2,6,4,2,2,2,1,14,7.1,13,6,0,6,3,9,3,0,ESP-La Liga,2021,defense
ESP,"MF,FW",29,1991,28.0,42,24,24,12,6,14,46,30.4,32,35,6,29,34,76,43,0,ESP-La Liga,2021,defense
ESP,DF,28,1992,2.1,7,4,7,0,0,2,5,40.0,3,2,1,1,3,10,2,0,ESP-La Liga,2021,defense
ESP,MF,19,2001,1.5,4,3,1,2,1,1,3,33.3,2,1,1,0,1,5,1,0,ESP-La Liga,2021,defense
ESP,DF,24,1996,23.3,35,19,16,11,8,11,31,35.5,20,21,5,16,34,69,47,1,ESP-La Liga,2021,defense
COL,FW,33,1986,8.7,9,5,5,3,1,3,5,60.0,2,5,0,5,3,12,2,0,ESP-La Liga,2021,defense
ESP,"MF,FW",24,1995,1.7,2,1,0,1,1,2,8,25.0,6,1,0,1,0,2,0,0,ESP-La Liga,2021,defense
ESP,MF,31,1989,34.6,65,40,32,23,10,33,81,40.7,48,35,8,27,45,110,21,3,ESP-La Liga,2021,defense
ESP,FW,19,2000,6.6,8,3,0,4,4,2,9,22.2,7,1,0,1,2,10,2,0,ESP-La Liga,2021,defense
FRA,MF,29,1991,8.2,19,14,4,12,3,8,19,42.1,11,8,2,6,21,40,11,1,ESP-La Liga,2021,defense
ESP,FW,28,1992,29.7,24,15,8,10,6,7,34,20.6,27,17,4,13,15,39,26,0,ESP-La Liga,2021,defense
ARG,GK,28,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,ESP-La Liga,2021,defense
ESP,"DF,MF",32,1988,3.9,10,6,4,6,0,7,9,77.8,2,7,1,6,6,16,8,0,ESP-La Liga,2021,defense
ARG,"DF,MF",22,1998,13.0,40,22,22,14,4,12,29,41.4,17,21,6,15,19,59,24,1,ESP-La Liga,2021,defense
ESP,MF,28,1991,28.1,51,30,25,21,5,21,77,27.3,56,32,2,30,17,68,19,0,ESP-La Liga,2021,defense
ESP,DF,29,1990,20.6,55,34,22,24,9,21,40,52.5,19,26,4,22,30,85,47,1,ESP-La Liga,2021,defense
ESP,"MF,FW",26,1994,28.5,21,12,6,8,7,14,35,40.0,21,20,3,17,11,32,16,0,ESP-La Liga,2021,defense
ESP,FW,26,1993,17.2,6,3,1,2,3,3,7,42.9,4,8,0,8,9,15,6,0,ESP-La Liga,2021,defense
ESP,DF,23,1997,33.0,17,11,10,5,2,11,18,61.1,7,33,25,8,23,40,111,1,ESP-La Liga,2021,defense
ECU,DF,22,1998,13.0,37,17,23,12,2,14,23,60.9,9,10,2,8,35,72,14,2,ESP-La Liga,2021,defense
ARG,DF,29,1991,8.1,12,8,7,5,0,7,11,63.6,4,7,5,2,8,20,42,1,ESP-La Liga,2021,defense
ESP,DF,34,1985,34.6,22,15,19,3,0,13,18,72.2,5,32,22,10,22,44,146,2,ESP-La Liga,2021,defense
ESP,DF,29,1991,12.4,25,14,8,15,2,19,33,57.6,14,20,1,19,13,38,19,0,ESP-La Liga,2021,defense
NGA,"MF,FW",21,1999,15.2,12,7,4,4,4,3,17,17.6,14,8,0,8,10,22,3,0,ESP-La Liga,2021,defense
ESP,GK,31,1989,36.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,2,ESP-La Liga,2021,defense
MAR,DF,26,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2021,defense
JPN,"MF,FW",19,2001,3.3,1,1,0,0,1,1,5,20.0,4,2,0,2,1,2,2,0,ESP-La Liga,2021,defense
ESP,MF,32,1988,10.3,18,8,8,7,3,8,24,33.3,16,14,7,7,14,32,25,1,ESP-La Liga,2021,defense
ESP,"FW,MF",17,2002,8.9,19,11,10,7,2,8,28,28.6,20,20,1,19,9,28,8,0,ESP-La Liga,2021,defense
ESP,FW,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2021,defense
FRA,MF,32,1988,13.2,20,10,14,6,0,8,18,44.4,10,7,1,6,20,40,23,0,ESP-La Liga,2021,defense
