nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
NGA,"FW,MF",23-056,2002,0.5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0.0,ITA-Serie A,2024,misc
NOR,MF,26-030,1999,1.8,0,0,0,3,3,0,0,1,4,0,0,0,9,2,1,66.7,ITA-Serie A,2024,misc
ITA,"MF,FW",21-251,2003,17.8,2,0,0,23,47,2,59,7,15,0,0,0,80,10,23,30.3,ITA-Serie A,2024,misc
ITA,MF,21-065,2004,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,ITA-Serie A,2024,misc
ITA,"MF,FW",26-052,1999,1.0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,100.0,ITA-Serie A,2024,misc
URU,MF,29-304,1995,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,50.0,ITA-Serie A,2024,misc
ITA,DF,17-047,2008,0.9,0,0,0,0,4,0,1,0,1,0,0,0,5,0,1,0.0,ITA-Serie A,2024,misc
CMR,MF,25-093,2000,1.8,0,0,0,5,0,0,1,2,4,0,0,0,7,5,7,41.7,ITA-Serie A,2024,misc
ITA,"FW,MF",18-151,2006,7.3,1,0,0,13,10,3,10,1,3,0,0,0,28,14,31,31.1,ITA-Serie A,2024,misc
MEX,DF,26-171,1998,28.4,7,0,0,26,24,1,6,39,25,1,1,0,107,75,64,54.0,ITA-Serie A,2024,misc
BRA,"MF,FW",33-333,1991,6.0,1,0,0,3,10,0,15,5,5,0,0,0,22,11,18,37.9,ITA-Serie A,2024,misc
BEL,DF,22-303,2002,18.1,5,0,0,30,12,1,3,16,16,0,2,0,81,64,30,68.1,ITA-Serie A,2024,misc
ISR,"MF,FW",19-196,2005,1.8,2,0,0,3,3,0,2,2,4,0,0,0,12,1,3,25.0,ITA-Serie A,2024,misc
ITA,"FW,MF",18-293,2006,0.7,0,0,0,1,1,0,6,0,1,0,0,0,4,1,0,100.0,ITA-Serie A,2024,misc
ITA,"FW,MF",34-242,1990,0.7,2,0,0,2,2,0,3,0,0,0,0,0,1,2,2,50.0,ITA-Serie A,2024,misc
ITA,DF,31-122,1993,14.8,3,0,0,5,8,1,4,19,9,0,0,0,50,21,21,50.0,ITA-Serie A,2024,misc
CIV,"FW,MF",28-196,1996,2.6,0,0,0,0,1,1,8,2,1,0,0,0,13,1,8,11.1,ITA-Serie A,2024,misc
CRO,MF,36-045,1989,14.9,2,0,0,17,17,0,5,18,12,0,0,0,67,10,5,66.7,ITA-Serie A,2024,misc
DEN,MF,24-004,2001,29.5,5,0,0,46,25,1,3,40,58,0,0,0,158,27,34,44.3,ITA-Serie A,2024,misc
NOR,MF,28-341,1996,18.1,5,0,0,48,12,8,9,5,29,0,2,1,44,92,92,50.0,ITA-Serie A,2024,misc
ITA,GK,32-053,1993,24.0,1,0,0,1,5,0,0,0,0,0,0,1,24,5,0,100.0,ITA-Serie A,2024,misc
ITA,MF,24-074,2001,10.2,2,0,0,22,34,0,18,10,21,0,0,0,61,18,12,60.0,ITA-Serie A,2024,misc
ITA,GK,30-024,1995,7.0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,ITA-Serie A,2024,misc
UKR,"MF,FW",31-342,1993,4.3,2,0,0,9,5,0,3,1,8,0,0,0,16,7,6,53.8,ITA-Serie A,2024,misc
ITA,DF,32-088,1993,19.3,2,0,0,24,19,0,55,20,29,0,0,0,77,13,26,33.3,ITA-Serie A,2024,misc
POR,"FW,MF",25-027,2000,10.5,1,0,0,12,18,6,23,11,5,0,0,0,39,23,22,51.1,ITA-Serie A,2024,misc
NED,"MF,FW",27-088,1998,5.1,1,0,0,10,3,0,9,2,6,0,0,0,22,8,7,53.3,ITA-Serie A,2024,misc
ITA,"FW,MF",18-171,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,ITA-Serie A,2024,misc
SWE,FW,24-031,2001,15.5,0,0,0,33,14,9,3,2,11,0,1,0,31,48,62,43.6,ITA-Serie A,2024,misc
FRA,MF,25-320,1999,3.4,0,0,0,7,1,0,4,4,4,0,0,0,18,3,3,50.0,ITA-Serie A,2024,misc
DEN,"FW,MF",24-314,2000,15.4,2,0,0,5,8,5,8,3,5,0,0,0,33,18,54,25.0,ITA-Serie A,2024,misc
SEN,MF,25-082,2000,6.4,3,0,0,9,10,0,1,16,10,0,0,0,24,14,16,46.7,ITA-Serie A,2024,misc
CPV,"FW,MF",23-342,2001,9.1,2,1,0,16,5,8,16,2,8,0,0,0,18,26,42,38.2,ITA-Serie A,2024,misc
POR,MF,25-000,2000,4.5,1,0,0,4,4,0,8,6,0,0,0,0,36,7,3,70.0,ITA-Serie A,2024,misc
COL,FW,25-173,1999,11.7,2,0,0,34,14,6,2,1,6,0,0,0,37,61,67,47.7,ITA-Serie A,2024,misc
ENG,DF,22-098,2003,1.1,1,0,0,2,0,0,4,1,2,0,0,0,5,0,2,0.0,ITA-Serie A,2024,misc
ITA,DF,22-095,2003,16.6,6,0,0,22,23,0,5,19,18,0,0,0,39,31,33,48.4,ITA-Serie A,2024,misc
SRB,"DF,FW",34-208,1990,15.5,0,0,0,9,5,4,70,11,9,1,0,0,54,7,13,35.0,ITA-Serie A,2024,misc
ITA,DF,33-168,1991,2.9,1,0,0,7,1,2,12,2,9,0,0,0,9,1,9,10.0,ITA-Serie A,2024,misc
ITA,DF,21-104,2003,26.5,9,0,0,39,0,0,0,59,32,0,0,0,68,105,59,64.0,ITA-Serie A,2024,misc
CRO,DF,25-122,1999,16.1,6,0,0,16,11,3,59,12,19,0,0,0,59,15,19,44.1,ITA-Serie A,2024,misc
GER,"FW,MF",23-267,2001,0.8,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,100.0,ITA-Serie A,2024,misc
AUT,DF,23-349,2001,10.0,0,0,0,11,2,0,5,7,18,0,0,0,38,17,15,53.1,ITA-Serie A,2024,misc
ITA,DF,29-189,1995,11.8,2,0,0,8,11,0,2,17,15,0,0,0,38,29,18,61.7,ITA-Serie A,2024,misc
CYP,"MF,FW",27-071,1998,9.0,3,0,0,14,17,1,18,7,16,0,0,0,44,14,14,50.0,ITA-Serie A,2024,misc
CMR,"DF,MF",23-209,2001,28.2,6,1,0,24,8,6,86,11,28,0,1,0,95,26,24,52.0,ITA-Serie A,2024,misc
CIV,FW,20-182,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2024,misc
ITA,GK,29-050,1996,30.0,0,0,0,0,7,0,0,0,0,0,0,1,22,7,1,87.5,ITA-Serie A,2024,misc
DEN,DF,27-097,1998,3.7,0,0,0,7,7,0,7,6,7,0,0,0,7,7,7,50.0,ITA-Serie A,2024,misc
FRA,"FW,MF",19-092,2006,0.6,1,0,0,3,0,0,1,0,1,0,0,0,2,1,3,25.0,ITA-Serie A,2024,misc
ARG,DF,24-005,2001,6.0,2,1,1,13,0,0,2,8,14,0,0,0,22,19,2,90.5,ITA-Serie A,2024,misc
SVK,MF,30-127,1994,20.9,10,1,1,35,50,0,68,27,20,0,0,0,143,12,8,60.0,ITA-Serie A,2024,misc
POL,"DF,MF",29-326,1995,17.0,6,1,0,28,10,0,1,19,20,0,1,0,43,28,18,60.9,ITA-Serie A,2024,misc
MAR,MF,20-314,2004,18.4,6,1,1,31,9,0,3,10,26,0,0,0,109,5,15,25.0,ITA-Serie A,2024,misc
ITA,GK,30-094,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,ITA-Serie A,2024,misc
GER,MF,28-000,1997,10.7,4,1,1,23,12,0,4,6,13,0,0,0,54,11,11,50.0,ITA-Serie A,2024,misc
SVK,"MF,FW",22-308,2002,20.5,6,1,1,46,59,2,42,18,36,0,0,0,83,4,22,15.4,ITA-Serie A,2024,misc
FRA,DF,22-109,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
ITA,DF,25-363,1999,23.9,5,1,1,38,36,1,61,21,18,0,0,0,83,38,24,61.3,ITA-Serie A,2024,misc
FRA,DF,29-014,1996,16.4,4,0,0,18,8,1,11,15,16,0,0,0,44,37,31,54.4,ITA-Serie A,2024,misc
BRA,"DF,FW",26-094,1999,13.0,0,0,0,7,8,3,18,6,10,0,0,0,41,42,24,63.6,ITA-Serie A,2024,misc
ITA,MF,25-171,1999,10.4,1,0,0,7,22,2,7,4,7,1,0,0,43,9,11,45.0,ITA-Serie A,2024,misc
NED,"DF,FW",28-358,1996,19.6,4,0,0,51,16,5,51,6,18,2,0,0,59,53,16,76.8,ITA-Serie A,2024,misc
ITA,"DF,FW",27-152,1997,20.4,3,0,0,18,10,8,166,12,11,0,0,0,62,6,9,40.0,ITA-Serie A,2024,misc
ITA,DF,37-060,1988,15.4,0,0,0,10,16,1,7,24,16,0,0,0,46,46,24,65.7,ITA-Serie A,2024,misc
TUR,MF,31-062,1994,16.7,3,0,0,13,12,0,100,14,16,0,1,0,87,13,17,43.3,ITA-Serie A,2024,misc
ARM,MF,36-080,1989,24.7,3,0,0,28,22,5,23,17,22,0,0,0,124,22,13,62.9,ITA-Serie A,2024,misc
ARG,"FW,MF",30-241,1994,3.5,2,0,0,5,6,1,3,0,1,0,0,0,14,4,10,28.6,ITA-Serie A,2024,misc
ESP,GK,26-319,1998,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,ITA-Serie A,2024,misc
ALB,MF,23-033,2002,7.9,4,0,0,8,14,0,31,7,2,0,0,0,40,3,3,50.0,ITA-Serie A,2024,misc
ARG,FW,27-232,1997,25.8,0,0,0,34,39,20,10,9,15,0,0,0,68,31,36,46.3,ITA-Serie A,2024,misc
FRA,FW,27-248,1997,24.2,1,0,0,26,34,13,12,3,10,2,0,0,67,43,33,56.6,ITA-Serie A,2024,misc
AUT,FW,35-357,1989,3.4,1,0,0,4,3,5,4,1,6,0,0,0,7,7,4,63.6,ITA-Serie A,2024,misc
ITA,DF,35-130,1989,14.8,2,0,0,21,15,4,26,3,13,0,1,1,25,13,12,52.0,ITA-Serie A,2024,misc
IRN,FW,32-267,1992,6.3,1,0,0,7,8,4,1,0,1,0,0,0,22,14,15,48.3,ITA-Serie A,2024,misc
POL,DF,23-078,2002,1.3,2,0,0,3,4,0,10,0,1,0,0,0,6,0,2,0.0,ITA-Serie A,2024,misc
ITA,MF,28-063,1997,23.2,4,0,0,21,28,4,56,10,26,0,0,0,141,21,23,47.7,ITA-Serie A,2024,misc
POL,MF,30-326,1994,9.3,0,0,0,7,16,0,26,6,8,0,0,0,51,7,3,70.0,ITA-Serie A,2024,misc
NED,DF,33-065,1992,15.2,1,0,0,4,3,0,0,19,10,0,0,0,50,53,33,61.6,ITA-Serie A,2024,misc
CAN,"DF,FW",26-062,1999,1.1,0,0,0,2,4,0,3,0,0,0,0,0,6,1,0,100.0,ITA-Serie A,2024,misc
ARG,DF,21-348,2003,0.1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,ITA-Serie A,2024,misc
GER,DF,24-133,2000,13.5,3,0,0,11,8,1,6,13,10,0,1,0,44,36,10,78.3,ITA-Serie A,2024,misc
SUI,GK,36-115,1988,28.0,0,0,0,0,1,0,0,0,0,0,0,0,41,4,0,100.0,ITA-Serie A,2024,misc
POR,DF,21-194,2003,1.1,0,0,0,3,1,0,1,0,4,0,0,0,7,1,2,33.3,ITA-Serie A,2024,misc
ITA,"DF,FW",25-050,2000,20.4,4,0,0,24,21,3,41,14,23,0,0,0,96,5,10,33.3,ITA-Serie A,2024,misc
BRA,DF,33-270,1991,6.5,2,0,0,11,1,0,3,9,4,0,1,0,24,16,7,69.6,ITA-Serie A,2024,misc
ITA,FW,18-278,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,ITA-Serie A,2024,misc
BRA,MF,26-337,1998,5.4,2,0,0,12,6,0,23,2,8,0,1,0,28,5,3,62.5,ITA-Serie A,2024,misc
SRB,FW,25-073,2000,18.2,3,0,0,25,16,10,9,1,1,0,0,0,30,34,37,47.9,ITA-Serie A,2024,misc
ITA,DF,26-291,1998,24.3,2,0,0,20,19,1,1,18,23,1,0,0,110,36,26,58.1,ITA-Serie A,2024,misc
POR,"FW,MF",22-118,2002,11.7,5,1,1,19,25,2,50,4,8,0,0,0,38,1,8,11.1,ITA-Serie A,2024,misc
BRA,DF,28-024,1997,6.0,2,0,0,9,5,0,0,6,7,0,0,0,23,11,7,61.1,ITA-Serie A,2024,misc
SWE,DF,21-094,2004,2.3,0,0,0,4,2,0,3,3,1,0,0,0,15,0,4,0.0,ITA-Serie A,2024,misc
COL,DF,24-093,2001,5.1,0,0,0,7,10,1,7,2,4,0,0,0,20,8,3,72.7,ITA-Serie A,2024,misc
TUR,"FW,MF",19-342,2005,22.8,1,0,0,20,44,4,90,5,28,0,0,0,94,6,26,18.8,ITA-Serie A,2024,misc
FRA,MF,24-016,2001,20.2,4,0,0,26,19,0,9,9,14,0,0,0,85,23,22,51.1,ITA-Serie A,2024,misc
ENG,DF,26-187,1998,6.3,1,0,0,8,4,0,5,1,7,0,0,0,30,22,16,57.9,ITA-Serie A,2024,misc
ITA,FW,20-044,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,ITA-Serie A,2024,misc
ITA,MF,27-093,1998,24.6,6,0,0,39,17,1,15,21,33,0,1,0,106,29,16,64.4,ITA-Serie A,2024,misc
ITA,GK,32-152,1992,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,ITA-Serie A,2024,misc
ITA,GK,27-258,1997,26.0,0,0,0,0,5,0,0,0,0,0,0,0,27,5,1,83.3,ITA-Serie A,2024,misc
ARG,"FW,MF",27-005,1998,13.6,0,0,0,21,30,2,14,7,11,0,0,0,48,46,33,58.2,ITA-Serie A,2024,misc
ITA,MF,24-058,2001,6.3,4,0,0,11,5,0,13,2,10,0,0,0,33,2,2,50.0,ITA-Serie A,2024,misc
ITA,DF,22-023,2003,15.8,3,0,0,9,9,1,33,7,13,0,0,0,61,7,14,33.3,ITA-Serie A,2024,misc
FRA,DF,24-310,2000,21.3,2,0,0,19,14,1,15,15,21,0,1,0,80,21,40,34.4,ITA-Serie A,2024,misc
FRA,FW,26-127,1998,7.2,0,0,0,18,11,4,6,0,3,0,0,0,20,6,13,31.6,ITA-Serie A,2024,misc
POR,DF,21-256,2003,5.6,1,0,0,4,1,0,0,9,8,0,0,0,21,10,4,71.4,ITA-Serie A,2024,misc
BEL,FW,21-085,2004,7.8,1,0,0,6,14,0,17,3,10,1,0,0,33,2,7,22.2,ITA-Serie A,2024,misc
NED,"MF,FW",27-042,1998,21.4,3,0,0,32,9,3,112,8,16,0,0,0,48,20,21,48.8,ITA-Serie A,2024,misc
USA,"FW,DF",25-048,2000,15.2,4,0,0,17,13,3,38,11,17,0,0,0,50,18,20,47.4,ITA-Serie A,2024,misc
MNE,"MF,FW",18-334,2006,0.3,0,0,0,1,0,0,0,0,2,0,0,0,2,2,2,50.0,ITA-Serie A,2024,misc
USA,"MF,DF",26-226,1998,20.3,2,0,0,25,13,0,13,12,10,0,1,0,86,22,22,50.0,ITA-Serie A,2024,misc
MNE,DF,32-176,1992,20.3,1,0,0,11,12,2,38,14,17,0,0,1,65,25,18,58.1,ITA-Serie A,2024,misc
ITA,DF,30-089,1995,22.7,3,1,0,21,8,2,0,22,21,0,0,0,74,63,29,68.5,ITA-Serie A,2024,misc
GER,MF,19-121,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
SEN,"MF,FW",28-146,1996,19.6,2,0,0,19,20,3,2,5,8,1,0,0,46,15,46,24.6,ITA-Serie A,2024,misc
GRE,GK,23-206,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,100.0,ITA-Serie A,2024,misc
ALB,DF,31-050,1994,3.1,0,0,0,2,1,0,8,4,5,0,0,0,15,5,4,55.6,ITA-Serie A,2024,misc
NGA,"MF,FW",24-064,2001,9.1,0,0,0,8,3,0,6,4,5,0,0,0,44,3,10,23.1,ITA-Serie A,2024,misc
ITA,"MF,FW",28-053,1997,1.6,0,0,0,4,1,0,0,3,2,0,0,0,8,0,0,,ITA-Serie A,2024,misc
DEN,FW,23-357,2001,20.8,4,0,0,21,39,2,99,8,8,1,0,0,55,13,23,36.1,ITA-Serie A,2024,misc
ITA,GK,31-025,1994,29.0,0,0,0,0,5,0,0,1,0,0,0,0,44,7,1,87.5,ITA-Serie A,2024,misc
FRA,"FW,MF",21-215,2003,7.1,4,1,1,10,6,0,29,4,4,0,0,0,18,5,26,16.1,ITA-Serie A,2024,misc
ITA,DF,26-035,1999,6.9,2,0,0,13,8,0,44,14,8,1,0,0,30,5,6,45.5,ITA-Serie A,2024,misc
ITA,DF,31-133,1993,14.8,3,0,0,12,27,1,85,9,15,0,1,0,46,5,13,27.8,ITA-Serie A,2024,misc
ESP,DF,24-225,2000,25.2,6,0,0,24,27,0,0,23,33,0,0,1,118,58,53,52.3,ITA-Serie A,2024,misc
ITA,FW,29-299,1995,24.6,8,0,0,28,82,5,125,23,24,0,0,0,71,16,16,50.0,ITA-Serie A,2024,misc
FRA,MF,25-362,1999,29.3,5,0,0,23,27,1,17,27,15,0,1,0,135,13,15,46.4,ITA-Serie A,2024,misc
URU,MF,33-230,1991,7.5,5,0,0,17,2,0,2,5,6,0,0,0,25,21,13,61.8,ITA-Serie A,2024,misc
ITA,DF,27-056,1998,1.5,0,0,0,2,0,0,0,1,3,0,0,0,1,6,0,100.0,ITA-Serie A,2024,misc
ITA,MF,23-128,2001,24.3,11,0,0,35,21,1,30,41,38,0,0,0,128,8,15,34.8,ITA-Serie A,2024,misc
POR,DF,25-075,2000,17.2,4,1,1,17,29,1,110,19,21,0,1,0,97,9,11,45.0,ITA-Serie A,2024,misc
DEN,DF,21-311,2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,ITA-Serie A,2024,misc
ESP,DF,31-359,1993,6.7,2,0,0,5,5,0,2,3,6,0,0,0,29,7,6,53.8,ITA-Serie A,2024,misc
ESP,"FW,MF",37-257,1987,9.6,2,0,0,14,20,1,28,3,12,0,0,0,47,1,4,20.0,ITA-Serie A,2024,misc
MAR,MF,20-314,2004,2.0,0,0,0,3,1,0,0,1,5,0,0,0,13,2,0,100.0,ITA-Serie A,2024,misc
FRA,DF,31-181,1993,5.6,2,0,0,8,6,1,0,12,2,0,1,0,9,14,5,73.7,ITA-Serie A,2024,misc
NED,"FW,MF",25-278,1999,9.0,2,0,0,20,15,1,14,1,5,0,0,0,22,25,27,48.1,ITA-Serie A,2024,misc
ARG,FW,26-190,1998,19.7,6,1,0,31,32,12,22,5,4,1,0,0,38,58,51,53.2,ITA-Serie A,2024,misc
FRA,DF,25-030,2000,1.4,1,0,0,2,0,0,0,0,6,0,0,0,4,0,1,0.0,ITA-Serie A,2024,misc
CRO,"FW,MF",31-202,1993,6.7,3,1,0,15,11,5,29,1,8,0,0,0,27,19,22,46.3,ITA-Serie A,2024,misc
ITA,DF,25-096,2000,22.5,2,1,0,10,14,2,94,17,37,0,0,2,92,18,26,40.9,ITA-Serie A,2024,misc
FRA,MF,24-331,2000,14.9,2,0,0,25,18,0,8,16,25,0,1,0,77,19,24,44.2,ITA-Serie A,2024,misc
POR,"DF,FW",22-198,2002,1.1,0,0,0,3,1,0,9,2,3,0,0,0,6,1,3,25.0,ITA-Serie A,2024,misc
ITA,DF,28-203,1996,31.0,3,0,0,27,6,0,3,20,21,0,3,0,80,79,47,62.7,ITA-Serie A,2024,misc
POL,MF,23-091,2002,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2024,misc
FRA,DF,30-108,1994,22.9,3,2,0,30,21,1,45,40,33,0,1,0,76,31,23,57.4,ITA-Serie A,2024,misc
FRA,DF,25-051,2000,15.3,0,0,0,14,13,0,1,9,7,0,1,0,55,41,24,63.1,ITA-Serie A,2024,misc
TUN,MF,26-009,1999,11.8,4,0,0,26,25,0,45,4,27,0,0,0,62,5,13,27.8,ITA-Serie A,2024,misc
SWE,FW,26-260,1998,3.6,2,0,0,2,0,0,20,0,1,0,0,0,10,1,5,16.7,ITA-Serie A,2024,misc
ITA,DF,28-327,1996,0.7,0,0,0,0,0,0,0,2,1,0,0,0,7,1,1,50.0,ITA-Serie A,2024,misc
ANG,DF,27-196,1997,17.0,3,0,0,6,14,0,2,19,10,0,1,0,39,63,28,69.2,ITA-Serie A,2024,misc
CIV,FW,24-166,2000,1.4,0,0,0,1,3,0,4,0,1,0,0,0,2,1,0,100.0,ITA-Serie A,2024,misc
ZAM,"FW,MF",24-072,2001,6.1,1,0,0,9,18,2,22,2,5,0,0,0,24,2,13,13.3,ITA-Serie A,2024,misc
MLI,MF,29-001,1996,23.1,2,0,0,29,35,0,10,16,22,1,1,0,118,25,29,46.3,ITA-Serie A,2024,misc
ITA,DF,25-311,1999,0.3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0.0,ITA-Serie A,2024,misc
ALB,MF,21-172,2003,6.2,4,0,0,12,8,0,19,9,6,0,0,0,27,5,5,50.0,ITA-Serie A,2024,misc
FRA,MF,23-166,2001,2.8,1,0,0,5,8,0,1,2,7,0,0,0,13,6,6,50.0,ITA-Serie A,2024,misc
ITA,"MF,FW",33-213,1991,0.7,1,0,0,0,1,1,4,0,0,0,0,0,1,0,1,0.0,ITA-Serie A,2024,misc
MNE,FW,25-006,2000,28.9,4,0,0,45,44,17,7,7,7,0,0,0,62,75,107,41.2,ITA-Serie A,2024,misc
DEN,"DF,FW",20-167,2004,20.4,2,1,0,24,55,4,40,18,27,1,0,1,99,31,21,59.6,ITA-Serie A,2024,misc
ROU,FW,21-070,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,ITA-Serie A,2024,misc
FRA,"MF,FW",28-144,1996,3.3,1,0,0,2,1,0,23,2,1,0,0,0,18,1,1,50.0,ITA-Serie A,2024,misc
ARG,FW,24-008,2001,17.2,4,0,0,46,12,11,15,12,21,0,0,0,91,44,52,45.8,ITA-Serie A,2024,misc
ESP,FW,28-128,1996,18.6,2,0,0,20,23,0,45,12,13,0,0,0,83,32,18,64.0,ITA-Serie A,2024,misc
FRA,DF,24-294,2000,2.0,0,0,0,1,2,0,3,2,2,0,0,0,3,1,3,25.0,ITA-Serie A,2024,misc
ITA,GK,29-364,1995,31.0,1,0,0,1,8,0,0,0,0,0,1,0,24,10,0,100.0,ITA-Serie A,2024,misc
ALB,MF,28-364,1996,17.8,4,0,0,16,10,0,4,22,26,0,0,0,110,12,22,35.3,ITA-Serie A,2024,misc
ISL,MF,24-195,2000,9.5,0,0,0,8,9,2,51,4,5,0,0,0,34,15,11,57.7,ITA-Serie A,2024,misc
ESP,"DF,FW",19-338,2005,9.1,5,0,0,9,12,5,29,9,9,0,0,0,46,8,12,40.0,ITA-Serie A,2024,misc
BEL,"DF,FW",25-288,1999,1.0,0,0,0,0,2,0,10,1,1,0,0,0,4,0,0,,ITA-Serie A,2024,misc
ITA,MF,21-157,2003,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,ITA-Serie A,2024,misc
USA,"FW,MF",26-205,1998,20.9,1,0,0,14,26,2,98,3,21,1,0,0,76,9,32,22.0,ITA-Serie A,2024,misc
ITA,DF,19-103,2005,0.6,0,1,0,1,0,1,5,1,1,0,0,0,1,1,0,100.0,ITA-Serie A,2024,misc
ITA,DF,28-126,1996,3.5,0,0,0,3,4,0,16,8,7,0,0,0,16,2,0,100.0,ITA-Serie A,2024,misc
BRA,DF,26-087,1999,15.3,5,0,0,34,32,0,45,14,28,0,0,0,59,24,14,63.2,ITA-Serie A,2024,misc
ENG,DF,27-113,1997,11.8,3,1,1,7,6,0,3,13,16,0,0,0,47,24,19,55.8,ITA-Serie A,2024,misc
ITA,"DF,MF",22-062,2003,5.9,2,0,0,8,9,1,3,6,5,0,0,0,21,10,5,66.7,ITA-Serie A,2024,misc
ITA,"FW,MF",17-032,2008,1.8,0,0,0,6,1,2,1,0,2,0,0,0,4,5,6,45.5,ITA-Serie A,2024,misc
ALG,MF,27-131,1997,3.3,2,0,0,5,5,0,6,3,4,0,0,0,17,3,1,75.0,ITA-Serie A,2024,misc
POR,MF,25-152,1999,5.4,1,0,0,8,17,2,3,0,3,0,0,0,20,4,5,44.4,ITA-Serie A,2024,misc
ITA,MF,20-090,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,ITA-Serie A,2024,misc
ENG,DF,34-318,1990,6.7,1,0,0,6,3,0,11,8,8,0,0,0,37,5,3,62.5,ITA-Serie A,2024,misc
SRB,"FW,MF",27-109,1997,2.3,1,0,0,4,3,0,2,1,0,0,0,0,5,4,5,44.4,ITA-Serie A,2024,misc
GER,DF,23-246,2001,19.2,2,0,0,23,6,1,3,15,17,0,0,3,64,47,27,63.5,ITA-Serie A,2024,misc
ITA,GK,32-336,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ITA-Serie A,2024,misc
ITA,DF,25-172,1999,17.0,3,0,0,15,5,1,2,11,7,1,0,0,45,37,26,58.7,ITA-Serie A,2024,misc
ITA,MF,18-005,2007,0.7,0,0,0,1,0,0,2,0,1,0,0,0,4,1,0,100.0,ITA-Serie A,2024,misc
FRA,GK,29-282,1995,30.0,1,0,0,1,5,0,0,0,0,0,1,0,55,4,0,100.0,ITA-Serie A,2024,misc
SUI,FW,24-322,2000,4.6,0,0,0,6,5,1,13,2,1,0,0,0,8,2,5,28.6,ITA-Serie A,2024,misc
POR,FW,25-305,1999,22.2,4,0,0,15,46,6,53,6,8,1,0,0,53,22,14,61.1,ITA-Serie A,2024,misc
ITA,"FW,MF",25-312,1999,0.9,0,0,0,0,2,0,8,0,0,0,0,0,3,1,0,100.0,ITA-Serie A,2024,misc
ENG,MF,29-078,1996,7.7,1,0,0,13,20,0,5,2,7,0,0,0,27,11,7,61.1,ITA-Serie A,2024,misc
NGA,"FW,MF",25-324,1999,9.4,0,0,0,3,10,3,49,2,8,0,0,0,32,6,8,42.9,ITA-Serie A,2024,misc
MEX,FW,23-358,2001,6.3,3,0,0,7,4,6,2,1,3,0,0,0,10,5,10,33.3,ITA-Serie A,2024,misc
SRB,DF,23-322,2001,14.0,2,1,0,12,14,2,7,13,23,1,0,0,48,29,20,59.2,ITA-Serie A,2024,misc
ENG,FW,27-191,1997,12.1,1,0,0,21,8,5,3,2,10,1,0,0,11,32,32,50.0,ITA-Serie A,2024,misc
FRA,DF,27-187,1997,25.0,4,1,0,13,38,2,95,14,22,1,1,0,111,28,13,68.3,ITA-Serie A,2024,misc
NED,MF,26-256,1998,27.8,2,1,0,23,16,1,44,30,13,1,0,0,92,5,13,27.8,ITA-Serie A,2024,misc
FRA,MF,21-208,2003,1.8,1,0,0,1,4,0,1,0,3,0,0,0,12,1,1,50.0,ITA-Serie A,2024,misc
FRA,MF,26-091,1999,24.1,5,0,0,26,16,0,8,18,32,0,0,0,115,11,19,36.7,ITA-Serie A,2024,misc
USA,"MF,FW",22-133,2002,15.7,5,0,0,33,15,1,24,7,17,0,0,0,54,8,14,36.4,ITA-Serie A,2024,misc
ESP,"FW,MF",32-170,1992,12.2,5,0,0,25,18,11,13,5,10,0,0,0,31,14,20,41.2,ITA-Serie A,2024,misc
ITA,MF,22-192,2002,22.4,7,0,0,34,39,3,18,17,24,0,1,0,103,10,21,32.3,ITA-Serie A,2024,misc
ITA,DF,24-066,2001,18.5,4,0,0,26,14,0,11,21,22,0,1,0,47,29,33,46.8,ITA-Serie A,2024,misc
