league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
FRA-Ligue 1,2020,Paris S-G,Keylor Navas,CRC,GK,33,1986,29,29,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Paris S-G,Kylian Mbappé,FRA,FW,21,1998,31,27,2380,26.4,27,7,34,21,6,6,5,0,22.1,17.4,4.8,22.2,163,80,345,1.02,0.26,1.29,0.79,1.06,0.83,0.18,1.02,0.66,0.84,standard
FRA-Ligue 1,2020,Paris S-G,Layvin Kurzawa,FRA,DF,27,1992,19,15,1278,14.2,1,1,2,1,0,0,4,1,1.0,1.0,1.5,2.5,32,60,121,0.07,0.07,0.14,0.07,0.14,0.07,0.11,0.17,0.07,0.17,standard
FRA-Ligue 1,2020,Paris S-G,Leandro Paredes,ARG,MF,26,1994,21,16,1302,14.5,1,2,3,1,0,0,7,1,1.1,1.1,1.4,2.5,22,144,8,0.07,0.14,0.21,0.07,0.21,0.08,0.09,0.17,0.08,0.17,standard
FRA-Ligue 1,2020,Paris S-G,Marcin Bułka,POL,GK,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Paris S-G,Marco Verratti,ITA,MF,27,1992,21,16,1492,16.6,0,2,2,0,0,0,7,0,1.3,1.3,2.4,3.7,38,188,67,0.0,0.12,0.12,0.0,0.12,0.08,0.15,0.23,0.08,0.23,standard
FRA-Ligue 1,2020,Paris S-G,Marquinhos,BRA,DF,26,1994,25,24,2128,23.6,3,1,4,3,0,0,2,0,2.2,2.2,0.2,2.5,14,117,7,0.13,0.04,0.17,0.13,0.17,0.09,0.01,0.1,0.09,0.1,standard
FRA-Ligue 1,2020,Paris S-G,Mauro Icardi,ARG,FW,27,1993,20,11,1079,12.0,7,3,10,6,1,1,1,0,8.6,7.8,2.7,10.5,3,12,46,0.58,0.25,0.83,0.5,0.75,0.72,0.22,0.94,0.65,0.87,standard
FRA-Ligue 1,2020,Paris S-G,Mitchel Bakker,NED,DF,20,2000,26,18,1694,18.8,0,2,2,0,0,0,1,0,0.3,0.3,1.9,2.1,31,77,180,0.0,0.11,0.11,0.0,0.11,0.01,0.1,0.11,0.01,0.11,standard
FRA-Ligue 1,2020,Paris S-G,Moise Kean,ITA,FW,20,2000,26,22,1698,18.9,13,0,13,13,0,0,4,0,10.2,10.2,0.9,11.1,31,22,104,0.69,0.0,0.69,0.69,0.69,0.54,0.05,0.59,0.54,0.59,standard
FRA-Ligue 1,2020,Paris S-G,Neymar,BRA,"MF,FW",28,1992,18,15,1415,15.7,9,5,14,4,5,6,7,2,13.1,8.4,7.2,15.6,103,160,163,0.57,0.32,0.89,0.25,0.57,0.83,0.46,1.29,0.53,0.99,standard
FRA-Ligue 1,2020,Paris S-G,Pablo Sarabia,ESP,"FW,MF",28,1992,27,13,1320,14.7,6,4,10,6,0,0,2,0,5.3,5.3,6.1,11.5,44,66,173,0.41,0.27,0.68,0.41,0.68,0.36,0.42,0.78,0.36,0.78,standard
FRA-Ligue 1,2020,Paris S-G,Presnel Kimpembe,FRA,DF,24,1995,28,26,2303,25.6,0,0,0,0,0,0,6,1,0.3,0.3,0.4,0.7,13,117,1,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,standard
FRA-Ligue 1,2020,Paris S-G,Rafinha,BRA,"MF,FW",27,1993,23,15,1361,15.1,0,4,4,0,0,0,2,0,1.4,1.4,2.6,4.1,55,119,63,0.0,0.26,0.26,0.0,0.26,0.09,0.17,0.27,0.09,0.27,standard
FRA-Ligue 1,2020,Paris S-G,Sergio Rico,ESP,GK,26,1993,10,8,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Paris S-G,Thilo Kehrer,GER,DF,23,1996,24,16,1616,18.0,0,0,0,0,0,0,3,0,0.8,0.8,0.7,1.5,9,58,21,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,standard
FRA-Ligue 1,2020,Paris S-G,Timothee Pembele,FRA,DF,17,2002,6,3,383,4.3,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,15,11,17,0.23,0.0,0.23,0.23,0.23,0.21,0.02,0.23,0.21,0.23,standard
FRA-Ligue 1,2020,Paris S-G,Xavi Simons,NED,MF,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,1.48,1.48,1.48,standard
FRA-Ligue 1,2020,Paris S-G,Ángel Di María,ARG,"FW,MF",32,1988,27,23,1853,20.6,4,9,13,4,0,0,1,0,4.7,4.7,11.2,15.9,90,159,219,0.19,0.44,0.63,0.19,0.63,0.23,0.55,0.77,0.23,0.77,standard
FRA-Ligue 1,2020,Reims,Alexis Flips,FRA,"MF,FW",20,2000,2,0,43,0.5,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,2.09,0.0,2.09,2.09,2.09,0.1,0.0,0.1,0.1,0.1,standard
FRA-Ligue 1,2020,Reims,Anastasios Donis,GRE,MF,23,1996,3,1,97,1.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0,13,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard
FRA-Ligue 1,2020,Reims,Arber Zeneli,KVX,"MF,FW",25,1995,28,14,1289,14.3,3,3,6,3,0,0,1,0,1.5,1.5,1.8,3.2,47,33,104,0.21,0.21,0.42,0.21,0.42,0.1,0.12,0.23,0.1,0.23,standard
FRA-Ligue 1,2020,Reims,Boulaye Dia,SEN,"FW,MF",23,1996,36,35,2930,32.6,14,1,15,9,5,5,2,0,12.5,8.6,1.8,10.4,68,56,163,0.43,0.03,0.46,0.28,0.31,0.39,0.06,0.44,0.26,0.32,standard
FRA-Ligue 1,2020,Reims,Dario Maresic,AUT,DF,20,1999,8,5,514,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,39,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Reims,Dereck Kutesa,SUI,"MF,FW",22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,1.0,1.0,0.7,1.7,30,11,68,0.13,0.26,0.39,0.13,0.39,0.14,0.09,0.23,0.14,0.23,standard
FRA-Ligue 1,2020,Reims,Dion Lopy,SEN,MF,18,2002,4,3,256,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,5,12,3,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,standard
FRA-Ligue 1,2020,Reims,El Bilal Touré,MLI,FW,18,2001,33,11,1245,13.8,4,1,5,4,0,0,4,0,3.1,3.1,0.7,3.8,13,20,65,0.29,0.07,0.36,0.29,0.36,0.22,0.05,0.27,0.22,0.27,standard
FRA-Ligue 1,2020,Reims,Fodé Doucouré,MLI,DF,19,2001,7,3,333,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,11,18,8,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.21,0.08,0.21,standard
FRA-Ligue 1,2020,Reims,Fraser Hornby,SCO,"FW,MF",20,1999,3,0,35,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.65,standard
FRA-Ligue 1,2020,Reims,Ghislain Konan,CIV,DF,24,1995,31,29,2613,29.0,2,1,3,2,0,0,5,0,0.3,0.3,1.1,1.4,106,120,127,0.07,0.03,0.1,0.07,0.1,0.01,0.04,0.05,0.01,0.05,standard
FRA-Ligue 1,2020,Reims,Hugo Ekitike,FRA,"FW,MF",18,2002,2,0,88,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,1,9,0.0,0.0,0.0,0.0,0.0,0.18,0.11,0.29,0.18,0.29,standard
FRA-Ligue 1,2020,Reims,Kaj Sierhuis,NED,"FW,MF",22,1998,24,6,652,7.2,0,1,1,0,0,0,2,0,0.9,0.9,0.5,1.5,4,22,38,0.0,0.14,0.14,0.0,0.14,0.13,0.07,0.2,0.13,0.2,standard
FRA-Ligue 1,2020,Reims,Marshall Munetsi,ZIM,"MF,DF",24,1996,27,21,1928,21.4,1,0,1,1,0,0,7,1,1.0,1.0,0.2,1.3,9,50,14,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,standard
FRA-Ligue 1,2020,Reims,Mathieu Cafaro,FRA,"MF,FW",23,1997,31,27,2074,23.0,4,2,6,4,0,0,3,0,2.7,2.7,2.6,5.3,61,69,111,0.17,0.09,0.26,0.17,0.26,0.12,0.11,0.23,0.12,0.23,standard
FRA-Ligue 1,2020,Reims,Moreto Cassamã,GNB,MF,22,1998,29,26,2031,22.6,1,1,2,1,0,0,8,3,0.3,0.3,0.7,1.1,17,112,12,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05,standard
FRA-Ligue 1,2020,Reims,Mouhamadou Drammeh,FRA,MF,21,1999,6,1,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,9,1,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard
FRA-Ligue 1,2020,Reims,Moussa Doumbia,MLI,"MF,FW",25,1994,23,9,899,10.0,0,1,1,0,0,0,1,0,0.6,0.6,2.1,2.8,50,46,102,0.0,0.1,0.1,0.0,0.1,0.06,0.21,0.28,0.06,0.28,standard
FRA-Ligue 1,2020,Reims,Moïse Sakava,CMR,MF,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,standard
FRA-Ligue 1,2020,Reims,Nathanael Mbuku,COD,"MF,FW",18,2002,32,28,2210,24.6,4,1,5,4,0,0,3,0,2.6,2.6,2.4,5.0,47,77,114,0.16,0.04,0.2,0.16,0.2,0.11,0.1,0.2,0.11,0.2,standard
FRA-Ligue 1,2020,Reims,Predrag Rajković,SRB,GK,24,1995,37,37,3285,36.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Reims,Thibault De Smet,BEL,DF,22,1998,8,6,496,5.5,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,23,29,30,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard
FRA-Ligue 1,2020,Reims,Thomas Foket,BEL,DF,25,1994,37,37,3324,36.9,0,3,3,0,0,0,4,0,0.2,0.2,1.3,1.5,90,102,149,0.0,0.08,0.08,0.0,0.08,0.01,0.03,0.04,0.01,0.04,standard
FRA-Ligue 1,2020,Reims,Tristan Dingomé,CMR,MF,29,1991,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Reims,Valon Berisha,KVX,MF,27,1993,24,17,1645,18.3,0,3,3,0,0,0,2,0,1.0,1.0,1.8,2.8,48,130,51,0.0,0.16,0.16,0.0,0.16,0.06,0.1,0.15,0.06,0.15,standard
FRA-Ligue 1,2020,Reims,Wout Faes,BEL,DF,22,1998,33,33,2899,32.2,1,0,1,1,0,0,13,2,1.2,1.2,0.1,1.3,22,86,2,0.03,0.0,0.03,0.03,0.03,0.04,0.0,0.04,0.04,0.04,standard
FRA-Ligue 1,2020,Reims,Xavier Chavalerin,FRA,MF,29,1991,30,29,2547,28.3,0,3,3,0,0,0,8,0,1.2,1.2,2.6,3.8,11,101,44,0.0,0.11,0.11,0.0,0.11,0.04,0.09,0.14,0.04,0.14,standard
FRA-Ligue 1,2020,Reims,Yehvann Diouf,FRA,GK,20,1999,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Reims,Yunis Abdelhamid,MAR,DF,32,1987,33,33,2889,32.1,3,0,3,3,0,0,4,1,1.9,1.9,0.3,2.2,18,99,3,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,standard
FRA-Ligue 1,2020,Rennes,Adrien Hunou,FRA,"FW,MF",26,1994,20,5,589,6.5,4,0,4,4,0,0,1,0,4.6,4.6,1.0,5.6,8,14,60,0.61,0.0,0.61,0.61,0.61,0.71,0.15,0.85,0.71,0.85,standard
FRA-Ligue 1,2020,Rennes,Adrien Truffert,FRA,"DF,MF",18,2001,29,23,1951,21.7,1,3,4,1,0,0,3,0,1.1,1.1,2.7,3.8,46,77,157,0.05,0.14,0.18,0.05,0.18,0.05,0.12,0.18,0.05,0.18,standard
FRA-Ligue 1,2020,Rennes,Alfred Gomis,SEN,GK,26,1993,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Rennes,Andy Diouf,FRA,FW,17,2003,1,0,12,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",26,1994,37,29,2552,28.4,6,5,11,6,0,0,8,0,4.3,4.3,5.6,9.9,21,192,164,0.21,0.18,0.39,0.21,0.39,0.15,0.2,0.35,0.15,0.35,standard
FRA-Ligue 1,2020,Rennes,Brandon Soppy,FRA,DF,18,2002,10,5,559,6.2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,16,24,30,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,standard
FRA-Ligue 1,2020,Rennes,Clément Grenier,FRA,"MF,FW",29,1991,23,12,1078,12.0,4,3,7,3,1,1,3,0,2.6,1.8,2.2,4.0,17,90,63,0.33,0.25,0.58,0.25,0.5,0.22,0.19,0.4,0.15,0.34,standard
FRA-Ligue 1,2020,Rennes,Dalbert Henrique,BRA,DF,26,1993,13,3,373,4.1,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,11,15,19,0.0,0.24,0.24,0.0,0.24,0.02,0.1,0.12,0.02,0.12,standard
FRA-Ligue 1,2020,Rennes,Damien Da Silva,FRA,DF,32,1988,30,30,2661,29.6,4,0,4,4,0,0,7,1,2.1,2.1,0.3,2.3,28,145,4,0.14,0.0,0.14,0.14,0.14,0.07,0.01,0.08,0.07,0.08,standard
FRA-Ligue 1,2020,Rennes,Daniele Rugani,ITA,DF,26,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,standard
FRA-Ligue 1,2020,Rennes,Edouard Mendy,SEN,GK,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard
FRA-Ligue 1,2020,Rennes,Eduardo Camavinga,FRA,MF,17,2002,35,28,2402,26.7,1,2,3,1,0,0,6,0,1.8,1.8,1.8,3.6,85,185,73,0.04,0.07,0.11,0.04,0.11,0.07,0.07,0.14,0.07,0.14,standard
FRA-Ligue 1,2020,Rennes,Faitout Maouassa,FRA,DF,22,1998,23,13,1170,13.0,0,1,1,0,0,0,4,0,1.0,1.0,0.9,1.8,43,58,60,0.0,0.08,0.08,0.0,0.08,0.07,0.07,0.14,0.07,0.14,standard
FRA-Ligue 1,2020,Rennes,Flavien Tait,FRA,"MF,FW",27,1993,23,16,1368,15.2,1,3,4,1,0,0,6,0,1.9,1.9,2.2,4.1,46,104,92,0.07,0.2,0.26,0.07,0.26,0.12,0.15,0.27,0.12,0.27,standard
FRA-Ligue 1,2020,Rennes,Georginio Rutter,FRA,"FW,MF",18,2002,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Rennes,Gerzino Nyamsi,FRA,DF,23,1997,14,10,871,9.7,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,7,38,1,0.1,0.0,0.1,0.1,0.1,0.05,0.01,0.07,0.05,0.07,standard
FRA-Ligue 1,2020,Rennes,Hamari Traoré,MLI,DF,28,1992,35,34,3000,33.3,1,1,2,1,0,0,4,0,1.2,1.2,3.1,4.4,72,204,236,0.03,0.03,0.06,0.03,0.06,0.04,0.09,0.13,0.04,0.13,standard
FRA-Ligue 1,2020,Rennes,James Lea Siliki,CMR,MF,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,8,20,14,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.1,0.09,0.1,standard
FRA-Ligue 1,2020,Rennes,Jeremy Doku,BEL,"MF,FW",18,2002,30,26,2313,25.7,2,3,5,2,0,0,1,1,2.8,2.8,2.9,5.7,135,106,281,0.08,0.12,0.19,0.08,0.19,0.11,0.11,0.22,0.11,0.22,standard
FRA-Ligue 1,2020,Rennes,Jonas Martin,FRA,MF,30,1990,12,6,482,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,5,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
FRA-Ligue 1,2020,Rennes,Lesley Ugochukwu,FRA,MF,16,2004,3,1,65,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,standard
FRA-Ligue 1,2020,Rennes,M'Baye Niang,SEN,FW,25,1994,9,4,422,4.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,3,0,30,0.21,0.0,0.21,0.21,0.21,0.22,0.02,0.24,0.22,0.24,standard
FRA-Ligue 1,2020,Rennes,Martin Terrier,FRA,"FW,MF",23,1997,34,30,2436,27.1,9,7,16,8,1,1,2,1,5.3,4.6,3.6,8.2,57,64,188,0.33,0.26,0.59,0.3,0.55,0.2,0.13,0.33,0.17,0.3,standard
FRA-Ligue 1,2020,Rennes,Matthis Abline,FRA,FW,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Rennes,Nayef Aguerd,MAR,DF,24,1996,35,35,3147,35.0,3,1,4,3,0,0,6,0,3.2,3.2,0.7,4.0,14,136,2,0.09,0.03,0.11,0.09,0.11,0.09,0.02,0.11,0.09,0.11,standard
FRA-Ligue 1,2020,Rennes,Raphinha,BRA,"FW,MF",23,1996,6,5,404,4.5,1,2,3,1,0,0,0,0,0.9,0.9,0.9,1.7,11,12,31,0.22,0.45,0.67,0.22,0.67,0.2,0.19,0.39,0.2,0.39,standard
FRA-Ligue 1,2020,Rennes,Romain Del Castillo,FRA,"MF,FW",24,1996,26,5,652,7.2,0,5,5,0,0,0,2,0,1.1,1.1,2.7,3.8,24,41,104,0.0,0.69,0.69,0.0,0.69,0.15,0.38,0.53,0.15,0.53,standard
FRA-Ligue 1,2020,Rennes,Romain Salin,FRA,GK,36,1984,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Rennes,Sacha Boey,FRA,DF,19,2000,2,2,124,1.4,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.1,1,5,7,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.1,0.06,0.1,standard
FRA-Ligue 1,2020,Rennes,Serhou Guirassy,GUI,FW,24,1996,27,19,1764,19.6,10,1,11,9,1,1,3,0,9.2,8.4,2.7,11.2,17,36,151,0.51,0.05,0.56,0.46,0.51,0.47,0.14,0.61,0.43,0.57,standard
FRA-Ligue 1,2020,Rennes,Steven Nzonzi,FRA,MF,31,1988,34,33,2908,32.3,1,1,2,1,0,0,8,1,1.7,1.7,0.9,2.5,45,274,46,0.03,0.03,0.06,0.03,0.06,0.05,0.03,0.08,0.05,0.08,standard
FRA-Ligue 1,2020,Rennes,Yann Gboho,FRA,"MF,FW",19,2001,10,2,303,3.4,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,18,13,44,0.0,0.0,0.0,0.0,0.0,0.26,0.06,0.32,0.26,0.32,standard
FRA-Ligue 1,2020,Saint-Étienne,Abdoulaye Sidibé,FRA,MF,18,2002,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Adil Aouchiche,FRA,"MF,FW",18,2002,34,21,1731,19.2,2,5,7,2,0,0,2,0,3.4,3.4,5.8,9.2,56,87,92,0.1,0.26,0.36,0.1,0.36,0.17,0.3,0.48,0.17,0.48,standard
FRA-Ligue 1,2020,Saint-Étienne,Aimen Moueffek,FRA,"DF,MF",19,2001,19,6,743,8.3,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.4,17,33,12,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,standard
FRA-Ligue 1,2020,Saint-Étienne,Anthony Modeste,FRA,"FW,MF",32,1988,7,3,293,3.3,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,3,4,14,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.29,0.23,0.29,standard
FRA-Ligue 1,2020,Saint-Étienne,Arnaud Nordin,FRA,"MF,FW",22,1998,32,20,1771,19.7,4,4,8,4,0,0,1,0,3.9,3.9,2.9,6.9,55,46,101,0.2,0.2,0.41,0.2,0.41,0.2,0.15,0.35,0.2,0.35,standard
FRA-Ligue 1,2020,Saint-Étienne,Assane Dioussé,SEN,DF,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Baptiste Gabard,FRA,MF,20,2000,2,2,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard
FRA-Ligue 1,2020,Saint-Étienne,Bilal Benkhedim,FRA,FW,19,2001,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,standard
FRA-Ligue 1,2020,Saint-Étienne,Charles Abi,FRA,"FW,MF",20,2000,24,9,912,10.1,3,2,5,3,0,0,1,0,2.1,2.1,0.3,2.4,13,21,48,0.3,0.2,0.49,0.3,0.49,0.21,0.03,0.24,0.21,0.24,standard
FRA-Ligue 1,2020,Saint-Étienne,Denis Bouanga,GAB,"MF,FW",25,1994,36,30,2720,30.2,7,4,11,4,3,4,7,0,12.8,9.6,3.1,12.7,85,51,222,0.23,0.13,0.36,0.13,0.26,0.42,0.1,0.53,0.32,0.42,standard
FRA-Ligue 1,2020,Saint-Étienne,Etienne Green,ENG,GK,20,2000,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Gabriel Silva,BRA,DF,29,1991,4,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard
FRA-Ligue 1,2020,Saint-Étienne,Harold Moukoudi,CMR,DF,22,1997,26,26,2276,25.3,3,1,4,3,0,0,6,0,2.2,2.2,0.9,3.1,13,63,5,0.12,0.04,0.16,0.12,0.16,0.09,0.04,0.12,0.09,0.12,standard
FRA-Ligue 1,2020,Saint-Étienne,Jean-Philippe Krasso,CIV,FW,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,6,20,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15,standard
FRA-Ligue 1,2020,Saint-Étienne,Jessy Moulin,FRA,GK,34,1986,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Saint-Étienne,Kévin Monnet-Paquet,FRA,"MF,FW",31,1988,16,7,564,6.3,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,12,11,46,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,standard
FRA-Ligue 1,2020,Saint-Étienne,Lucas Gourna-Douath,FRA,MF,16,2003,30,13,1327,14.7,0,0,0,0,0,0,8,0,0.5,0.5,0.1,0.6,17,50,6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard
FRA-Ligue 1,2020,Saint-Étienne,Mahdi Camara,FRA,"MF,DF",22,1998,37,37,3290,36.6,3,2,5,3,0,0,4,0,3.2,3.2,1.3,4.5,55,141,57,0.08,0.05,0.14,0.08,0.14,0.09,0.04,0.12,0.09,0.12,standard
FRA-Ligue 1,2020,Saint-Étienne,Marvin Tshibuabua,FRA,DF,18,2002,1,0,43,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,standard
FRA-Ligue 1,2020,Saint-Étienne,Mathieu Debuchy,FRA,DF,35,1985,26,25,2103,23.4,2,1,3,2,0,0,5,0,2.7,2.7,1.5,4.2,33,80,91,0.09,0.04,0.13,0.09,0.13,0.12,0.07,0.18,0.12,0.18,standard
FRA-Ligue 1,2020,Saint-Étienne,Mathys Saban,FRA,FW,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
