league,season,team,player,nation,pos,age,born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type
GER-Bundesliga,2021,Freiburg,Baptiste Santamaria,FRA,MF,25,1995,24.5,1,29,8,27.6,1.18,0.33,0.03,0.13,23.2,0,0,0,2.2,2.2,0.08,-1.2,-1.2,shooting
GER-Bundesliga,2021,Freiburg,Christian Günter,GER,"DF,MF",27,1993,34.0,3,26,7,26.9,0.76,0.21,0.12,0.43,23.4,1,0,0,1.0,1.0,0.04,2.0,2.0,shooting
GER-Bundesliga,2021,Freiburg,Dominique Heintz,GER,DF,26,1993,15.2,0,3,1,33.3,0.2,0.07,0.0,0.0,19.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
GER-Bundesliga,2021,Freiburg,Ermedin Demirović,BIH,FW,22,1998,16.6,5,42,19,45.2,2.52,1.14,0.12,0.26,14.3,0,0,0,4.9,4.9,0.12,0.1,0.1,shooting
GER-Bundesliga,2021,Freiburg,Florian Müller,GER,GK,22,1997,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Freiburg,Guus Til,NED,FW,22,1997,1.4,0,2,1,50.0,1.44,0.72,0.0,0.0,9.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7,shooting
GER-Bundesliga,2021,Freiburg,Janik Haberer,GER,"MF,FW",26,1994,5.4,0,10,3,30.0,1.85,0.56,0.0,0.0,19.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,shooting
GER-Bundesliga,2021,Freiburg,Jeong Woo-yeong,KOR,"FW,MF",20,1999,9.1,4,14,6,42.9,1.53,0.66,0.29,0.67,17.7,0,0,0,1.3,1.3,0.09,2.7,2.7,shooting
GER-Bundesliga,2021,Freiburg,Jonathan Schmid,FRA,"MF,DF",30,1990,26.6,2,21,9,42.9,0.79,0.34,0.1,0.22,21.6,6,0,0,1.1,1.1,0.05,0.9,0.9,shooting
GER-Bundesliga,2021,Freiburg,Keven Schlotterbeck,GER,DF,23,1997,18.4,0,7,1,14.3,0.38,0.05,0.0,0.0,16.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,shooting
GER-Bundesliga,2021,Freiburg,Kwon Chang-hoon,KOR,"MF,FW",26,1994,2.4,0,2,0,0.0,0.83,0.0,0.0,,14.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
GER-Bundesliga,2021,Freiburg,Lino Tempelmann,GER,MF,21,1999,3.0,0,4,0,0.0,1.33,0.0,0.0,,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
GER-Bundesliga,2021,Freiburg,Lucas Höler,GER,"FW,MF",26,1994,23.2,4,42,12,28.6,1.81,0.52,0.1,0.33,12.7,0,0,0,8.5,8.5,0.21,-4.5,-4.5,shooting
GER-Bundesliga,2021,Freiburg,Lukas Kübler,GER,"DF,MF",27,1992,9.8,0,2,1,50.0,0.2,0.1,0.0,0.0,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2021,Freiburg,Manuel Gulde,GER,DF,29,1991,21.7,2,9,6,66.7,0.41,0.28,0.22,0.33,10.7,0,0,0,0.8,0.8,0.09,1.2,1.2,shooting
GER-Bundesliga,2021,Freiburg,Mark Flekken,NED,GK,27,1993,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Freiburg,Nicolas Höfler,GER,MF,30,1990,30.3,1,20,8,40.0,0.66,0.26,0.05,0.13,16.6,0,0,0,1.5,1.5,0.07,-0.5,-0.5,shooting
GER-Bundesliga,2021,Freiburg,Nils Petersen,GER,FW,31,1988,14.5,8,32,11,34.4,2.21,0.76,0.22,0.64,11.1,0,1,1,6.3,5.5,0.17,1.7,1.5,shooting
GER-Bundesliga,2021,Freiburg,Nishan Burkart,SUI,MF,20,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Freiburg,Philipp Lienhart,AUT,DF,24,1996,33.3,4,10,4,40.0,0.3,0.12,0.4,1.0,8.5,0,0,0,1.9,1.9,0.19,2.1,2.1,shooting
GER-Bundesliga,2021,Freiburg,Roland Sallai,HUN,"MF,FW",23,1997,18.5,8,46,19,41.3,2.49,1.03,0.15,0.37,16.7,3,1,1,6.4,5.6,0.12,1.6,1.4,shooting
GER-Bundesliga,2021,Freiburg,Vincenzo Grifo,ITA,"MF,FW",27,1993,25.7,9,54,23,42.6,2.1,0.89,0.09,0.22,20.7,7,4,4,8.1,4.9,0.09,0.9,0.1,shooting
GER-Bundesliga,2021,Freiburg,Yannik Keitel,GER,MF,20,2000,5.5,0,8,1,12.5,1.45,0.18,0.0,0.0,26.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,shooting
GER-Bundesliga,2021,Gladbach,Alassane Pléa,FRA,FW,27,1993,20.0,6,62,25,40.3,3.09,1.25,0.1,0.24,17.2,0,0,0,5.7,5.7,0.09,0.3,0.3,shooting
GER-Bundesliga,2021,Gladbach,Breel Embolo,SUI,"FW,MF",23,1997,16.0,5,41,20,48.8,2.56,1.25,0.12,0.25,13.3,0,0,0,7.7,7.7,0.2,-2.7,-2.7,shooting
GER-Bundesliga,2021,Gladbach,Christoph Kramer,GER,MF,29,1991,22.6,0,9,1,11.1,0.4,0.04,0.0,0.0,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
GER-Bundesliga,2021,Gladbach,Denis Zakaria,SUI,"MF,DF",23,1996,15.8,1,11,2,18.2,0.7,0.13,0.09,0.5,19.9,0,0,0,1.5,1.5,0.14,-0.5,-0.5,shooting
GER-Bundesliga,2021,Gladbach,Florian Neuhaus,GER,MF,23,1997,29.1,6,49,17,34.7,1.68,0.58,0.12,0.35,24.7,2,0,0,2.7,2.7,0.06,3.3,3.3,shooting
GER-Bundesliga,2021,Gladbach,Hannes Wolf,AUT,"MF,FW",21,1999,15.3,3,16,7,43.8,1.04,0.46,0.19,0.43,14.6,0,0,0,1.8,1.8,0.11,1.2,1.2,shooting
GER-Bundesliga,2021,Gladbach,Ibrahima Traoré,GUI,"FW,DF",32,1988,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Gladbach,Jonas Hofmann,GER,"FW,MF",28,1992,20.2,6,22,8,36.4,1.09,0.4,0.14,0.38,21.7,0,3,3,4.9,2.5,0.12,1.1,0.5,shooting
GER-Bundesliga,2021,Gladbach,Jordan Beyer,GER,DF,20,2000,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Gladbach,Lars Stindl,GER,"MF,FW",31,1988,21.8,14,49,21,42.9,2.25,0.96,0.16,0.38,20.9,7,6,7,10.1,4.6,0.09,3.9,3.4,shooting
GER-Bundesliga,2021,Gladbach,László Bénes,SVK,MF,22,1997,1.7,0,2,0,0.0,1.2,0.0,0.0,,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
GER-Bundesliga,2021,Gladbach,Marcus Thuram,FRA,"FW,MF",22,1997,19.2,8,58,21,36.2,3.02,1.09,0.14,0.38,13.7,0,0,0,8.1,8.1,0.14,-0.1,-0.1,shooting
GER-Bundesliga,2021,Gladbach,Matthias Ginter,GER,DF,26,1994,34.0,2,23,8,34.8,0.68,0.24,0.09,0.25,12.6,0,0,0,1.4,1.4,0.06,0.6,0.6,shooting
GER-Bundesliga,2021,Gladbach,Nico Elvedi,SUI,DF,23,1996,28.2,3,12,6,50.0,0.43,0.21,0.25,0.5,10.1,0,0,0,1.7,1.7,0.14,1.3,1.3,shooting
GER-Bundesliga,2021,Gladbach,Oscar Wendt,SWE,DF,34,1985,13.9,1,7,1,14.3,0.5,0.07,0.14,1.0,18.8,2,0,0,1.0,1.0,0.14,0.0,0.0,shooting
GER-Bundesliga,2021,Gladbach,Patrick Herrmann,GER,"FW,MF",29,1991,9.7,0,19,7,36.8,1.95,0.72,0.0,0.0,16.2,1,0,0,2.3,2.3,0.12,-2.3,-2.3,shooting
GER-Bundesliga,2021,Gladbach,Ramy Bensebaini,ALG,DF,25,1995,20.1,4,21,7,33.3,1.04,0.35,0.14,0.43,16.0,0,1,1,2.3,1.6,0.07,1.7,1.4,shooting
GER-Bundesliga,2021,Gladbach,Rocco Reitz,GER,MF,18,2002,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Gladbach,Stefan Lainer,AUT,DF,27,1992,30.8,2,25,9,36.0,0.81,0.29,0.08,0.22,15.5,0,0,0,1.8,1.8,0.07,0.2,0.2,shooting
GER-Bundesliga,2021,Gladbach,Tobias Sippel,GER,GK,32,1988,3.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Gladbach,Tony Jantschke,GER,DF,30,1990,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,12.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
GER-Bundesliga,2021,Gladbach,Valentino Lazaro,AUT,"DF,FW",24,1996,13.8,2,15,4,26.7,1.09,0.29,0.13,0.5,16.4,0,0,0,2.3,2.3,0.15,-0.3,-0.3,shooting
GER-Bundesliga,2021,Gladbach,Yann Sommer,SUI,GK,31,1988,30.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Alexander Schwolow,GER,GK,28,1992,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Arne Maier,GER,MF,21,1999,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Daishawn Redan,NED,"FW,MF",19,2001,1.1,0,3,2,66.7,2.65,1.76,0.0,0.0,11.0,0,0,0,0.7,0.7,0.22,-0.7,-0.7,shooting
GER-Bundesliga,2021,Hertha BSC,Dedryck Boyata,BEL,DF,29,1990,17.2,1,10,1,10.0,0.58,0.06,0.1,1.0,11.8,0,0,0,0.6,0.6,0.06,0.4,0.4,shooting
GER-Bundesliga,2021,Hertha BSC,Deyovaisio Zeefuik,NED,"DF,FW",22,1998,10.1,1,3,2,66.7,0.3,0.2,0.33,0.5,12.7,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting
GER-Bundesliga,2021,Hertha BSC,Dodi Lukebakio,BEL,"FW,MF",22,1997,20.6,5,40,17,42.5,1.94,0.82,0.08,0.18,16.2,1,2,2,6.9,5.3,0.13,-1.9,-2.3,shooting
GER-Bundesliga,2021,Hertha BSC,Eduard Löwen,GER,"MF,DF",23,1997,0.9,0,1,0,0.0,1.06,0.0,0.0,,16.9,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Javairô Dilrosun,NED,"FW,MF",22,1998,5.9,0,8,1,12.5,1.36,0.17,0.0,0.0,18.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
GER-Bundesliga,2021,Hertha BSC,Jessic Ngankam,GER,FW,20,2000,3.3,2,6,4,66.7,1.82,1.22,0.33,0.5,12.7,0,0,0,0.4,0.4,0.06,1.6,1.6,shooting
GER-Bundesliga,2021,Hertha BSC,Jhon Córdoba,COL,FW,27,1993,17.1,7,48,18,37.5,2.81,1.05,0.15,0.39,13.4,0,0,0,6.9,6.9,0.15,0.1,0.1,shooting
GER-Bundesliga,2021,Hertha BSC,Jonas Dirkner,GER,MF,18,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Jonas Michelbrink,GER,MF,19,2001,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Jordan Torunarigha,GER,DF,22,1997,10.8,0,4,1,25.0,0.37,0.09,0.0,0.0,15.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
GER-Bundesliga,2021,Hertha BSC,Krzysztof Piątek,POL,FW,25,1995,18.1,7,40,18,45.0,2.21,0.99,0.18,0.39,14.9,0,0,1,6.4,5.6,0.14,0.6,1.4,shooting
GER-Bundesliga,2021,Hertha BSC,Luca Netz,GER,"DF,FW",17,2003,3.4,1,2,1,50.0,0.58,0.29,0.5,1.0,7.9,0,0,0,0.7,0.7,0.36,0.3,0.3,shooting
GER-Bundesliga,2021,Hertha BSC,Lucas Tousart,FRA,MF,23,1997,23.2,1,30,6,20.0,1.29,0.26,0.03,0.17,21.5,0,0,0,1.5,1.5,0.05,-0.5,-0.5,shooting
GER-Bundesliga,2021,Hertha BSC,Lukas Klünter,GER,DF,24,1996,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Marten Winkler,GER,FW,17,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Marvin Plattenhardt,GER,DF,28,1992,11.9,0,3,0,0.0,0.25,0.0,0.0,,29.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hertha BSC,Matheus Cunha,BRA,"FW,MF",21,1999,23.9,7,67,31,46.3,2.81,1.3,0.07,0.16,23.6,8,2,3,8.4,6.1,0.09,-1.4,-1.1,shooting
GER-Bundesliga,2021,Hertha BSC,Mathew Leckie,AUS,"FW,DF",29,1991,5.6,0,2,1,50.0,0.36,0.18,0.0,0.0,12.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hertha BSC,Mattéo Guendouzi,FRA,MF,21,1999,20.2,2,17,9,52.9,0.84,0.45,0.12,0.22,19.2,0,0,0,1.0,1.0,0.06,1.0,1.0,shooting
GER-Bundesliga,2021,Hertha BSC,Maximilian Mittelstädt,GER,"DF,FW",23,1997,20.0,0,16,5,31.3,0.8,0.25,0.0,0.0,25.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,shooting
GER-Bundesliga,2021,Hertha BSC,Márton Dárdai,HUN,"DF,MF",18,2002,9.1,0,2,0,0.0,0.22,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hertha BSC,Nemanja Radonjić,SRB,"FW,MF",24,1996,6.8,1,15,6,40.0,2.21,0.88,0.07,0.17,18.8,0,0,0,1.9,1.9,0.13,-0.9,-0.9,shooting
GER-Bundesliga,2021,Hertha BSC,Niklas Stark,GER,"DF,MF",25,1995,31.0,0,11,2,18.2,0.35,0.06,0.0,0.0,10.6,0,0,0,1.1,1.1,0.1,-1.1,-1.1,shooting
GER-Bundesliga,2021,Hertha BSC,Omar Alderete,PAR,DF,23,1996,14.4,0,6,2,33.3,0.42,0.14,0.0,0.0,15.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
GER-Bundesliga,2021,Hertha BSC,Peter Pekarík,SVK,DF,33,1986,18.8,3,8,5,62.5,0.43,0.27,0.38,0.6,15.8,0,0,0,1.8,1.8,0.22,1.2,1.2,shooting
GER-Bundesliga,2021,Hertha BSC,Rune Jarstein,NOR,GK,35,1984,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Sami Khedira,GER,MF,33,1987,4.4,0,1,0,0.0,0.23,0.0,0.0,,23.2,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
GER-Bundesliga,2021,Hertha BSC,Santiago Ascacíbar,ARG,MF,23,1997,8.5,1,7,3,42.9,0.83,0.35,0.14,0.33,21.0,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
GER-Bundesliga,2021,Hertha BSC,Vladimír Darida,CZE,MF,29,1990,21.1,1,27,7,25.9,1.28,0.33,0.04,0.14,23.2,1,0,0,1.7,1.7,0.06,-0.7,-0.7,shooting
GER-Bundesliga,2021,Hoffenheim,Andrej Kramarić,CRO,"FW,MF",29,1991,26.4,20,91,39,42.9,3.44,1.48,0.16,0.38,18.4,7,5,5,14.8,10.8,0.12,5.2,4.2,shooting
GER-Bundesliga,2021,Hoffenheim,Chris Richards,USA,DF,20,2000,10.5,0,2,0,0.0,0.19,0.0,0.0,,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hoffenheim,Christoph Baumgartner,AUT,"MF,FW",20,1999,26.3,6,61,21,34.4,2.32,0.8,0.1,0.29,16.1,1,0,0,5.9,5.9,0.1,0.1,0.1,shooting
GER-Bundesliga,2021,Hoffenheim,Dennis Geiger,GER,MF,22,1998,7.3,1,7,3,42.9,0.96,0.41,0.14,0.33,21.1,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
GER-Bundesliga,2021,Hoffenheim,Diadie Samassékou,MLI,MF,24,1996,28.5,0,16,0,0.0,0.56,0.0,0.0,,25.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6,shooting
GER-Bundesliga,2021,Hoffenheim,Ermin Bičakčić,BIH,DF,30,1990,1.4,1,2,1,50.0,1.41,0.7,0.5,1.0,4.7,0,0,0,0.4,0.4,0.18,0.6,0.6,shooting
GER-Bundesliga,2021,Hoffenheim,Florian Grillitsch,AUT,"MF,DF",24,1995,20.9,2,20,9,45.0,0.96,0.43,0.1,0.22,19.8,0,0,0,2.5,2.5,0.13,-0.5,-0.5,shooting
GER-Bundesliga,2021,Hoffenheim,Georginio Rutter,FRA,FW,18,2002,2.7,1,6,3,50.0,2.24,1.12,0.17,0.33,15.7,0,0,0,0.7,0.7,0.11,0.3,0.3,shooting
GER-Bundesliga,2021,Hoffenheim,Håvard Nordtveit,NOR,DF,30,1990,7.8,0,3,1,33.3,0.39,0.13,0.0,0.0,13.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting
GER-Bundesliga,2021,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",26,1994,24.4,9,48,19,39.6,1.96,0.78,0.19,0.47,12.7,0,0,0,9.9,9.9,0.21,-0.9,-0.9,shooting
GER-Bundesliga,2021,Hoffenheim,Ishak Belfodil,ALG,"FW,MF",28,1992,6.6,0,12,3,25.0,1.81,0.45,0.0,0.0,12.0,0,0,0,1.5,1.5,0.13,-1.5,-1.5,shooting
GER-Bundesliga,2021,Hoffenheim,Jacob Bruun Larsen,DEN,"MF,FW",21,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hoffenheim,Joshua Brenet,CUW,DF,26,1994,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hoffenheim,Kasim Nuhu,GHA,DF,25,1995,11.0,0,7,0,0.0,0.64,0.0,0.0,,15.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting
GER-Bundesliga,2021,Hoffenheim,Kevin Akpoguma,NGA,DF,25,1995,13.2,1,2,2,100.0,0.15,0.15,0.5,0.5,21.0,0,0,0,0.1,0.1,0.04,0.9,0.9,shooting
GER-Bundesliga,2021,Hoffenheim,Kevin Vogt,GER,DF,28,1991,20.5,0,1,0,0.0,0.05,0.0,0.0,,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
GER-Bundesliga,2021,Hoffenheim,Klauss,BRA,"MF,FW",23,1997,0.6,0,1,1,100.0,1.76,1.76,0.0,0.0,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hoffenheim,Marco John,GER,DF,18,2002,11.1,0,5,0,0.0,0.45,0.0,0.0,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hoffenheim,Maximilian Beier,GER,"FW,DF",17,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hoffenheim,Melayro Bogarde,NED,"DF,MF",18,2002,3.1,0,4,2,50.0,1.3,0.65,0.0,0.0,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
GER-Bundesliga,2021,Hoffenheim,Mijat Gaćinović,SRB,"DF,MF",25,1995,9.1,0,13,2,15.4,1.42,0.22,0.0,0.0,16.4,0,0,0,2.0,2.0,0.15,-2.0,-2.0,shooting
GER-Bundesliga,2021,Hoffenheim,Moanes Dabbur,ISR,"FW,MF",28,1992,11.1,4,27,13,48.1,2.43,1.17,0.15,0.31,15.1,1,0,1,5.3,4.5,0.17,-1.3,-0.5,shooting
GER-Bundesliga,2021,Hoffenheim,Oliver Baumann,GER,GK,30,1990,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hoffenheim,Pavel Kadeřábek,CZE,"DF,FW",28,1992,17.6,0,10,4,40.0,0.57,0.23,0.0,0.0,11.0,0,0,0,1.1,1.1,0.11,-1.1,-1.1,shooting
GER-Bundesliga,2021,Hoffenheim,Philipp Pentke,GER,GK,35,1985,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Hoffenheim,Robert Skov,DEN,"FW,MF",24,1996,12.9,1,33,7,21.2,2.55,0.54,0.03,0.14,23.2,8,0,0,1.9,1.9,0.06,-0.9,-0.9,shooting
GER-Bundesliga,2021,Hoffenheim,Ryan Sessegnon,ENG,"DF,FW",20,2000,17.5,2,5,2,40.0,0.29,0.11,0.4,1.0,11.5,0,0,0,0.8,0.8,0.16,1.2,1.2,shooting
GER-Bundesliga,2021,Hoffenheim,Sargis Adamyan,ARM,"FW,MF",27,1993,5.3,2,23,7,30.4,4.32,1.32,0.09,0.29,15.3,0,0,0,2.1,2.1,0.1,-0.1,-0.1,shooting
GER-Bundesliga,2021,Hoffenheim,Sebastian Rudy,GER,"MF,FW",30,1990,18.6,1,15,8,53.3,0.8,0.43,0.07,0.13,23.1,2,0,0,0.8,0.8,0.05,0.2,0.2,shooting
GER-Bundesliga,2021,Hoffenheim,Stefan Posch,AUT,DF,23,1997,23.5,0,10,2,20.0,0.42,0.08,0.0,0.0,21.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting
GER-Bundesliga,2021,Köln,Anthony Modeste,FRA,FW,32,1988,2.5,0,7,0,0.0,2.85,0.0,0.0,,16.9,0,0,1,1.8,1.0,0.15,-1.8,-1.0,shooting
GER-Bundesliga,2021,Köln,Benno Schmitz,GER,DF,25,1994,4.6,0,4,1,25.0,0.87,0.22,0.0,0.0,16.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
GER-Bundesliga,2021,Köln,Dimitris Limnios,GRE,"MF,FW",22,1998,4.2,0,6,2,33.3,1.43,0.48,0.0,0.0,18.8,1,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting
GER-Bundesliga,2021,Köln,Dominick Drexler,GER,"MF,FW",30,1990,13.7,2,12,2,16.7,0.88,0.15,0.17,1.0,13.6,0,0,0,2.1,2.1,0.17,-0.1,-0.1,shooting
GER-Bundesliga,2021,Köln,Ellyes Skhiri,TUN,MF,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,11.6,0,0,0,4.5,4.5,0.27,0.5,0.5,shooting
GER-Bundesliga,2021,Köln,Elvis Rexhbeçaj,KVX,"MF,FW",22,1997,20.4,5,28,11,39.3,1.37,0.54,0.18,0.45,22.0,3,0,0,2.3,2.3,0.08,2.7,2.7,shooting
GER-Bundesliga,2021,Köln,Emmanuel Dennis,NGA,FW,22,1997,5.3,0,5,0,0.0,0.95,0.0,0.0,,13.4,0,0,0,0.6,0.6,0.12,-0.6,-0.6,shooting
GER-Bundesliga,2021,Köln,Florian Kainz,AUT,"MF,FW",27,1992,5.0,1,9,3,33.3,1.81,0.6,0.11,0.33,18.8,0,0,0,0.5,0.5,0.05,0.5,0.5,shooting
GER-Bundesliga,2021,Köln,Frederik Sørensen,DEN,DF,28,1992,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Köln,Ismail Jakobs,SEN,"MF,FW",20,1999,19.2,1,22,6,27.3,1.15,0.31,0.05,0.17,15.4,0,0,0,2.4,2.4,0.11,-1.4,-1.4,shooting
GER-Bundesliga,2021,Köln,Jan Thielmann,GER,"FW,MF",18,2002,11.4,2,12,4,33.3,1.05,0.35,0.17,0.5,18.0,0,0,0,1.4,1.4,0.12,0.6,0.6,shooting
GER-Bundesliga,2021,Köln,Jannes Horn,GER,DF,23,1997,19.6,0,6,1,16.7,0.31,0.05,0.0,0.0,26.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
GER-Bundesliga,2021,Köln,Jonas Hector,GER,"MF,FW",30,1990,14.3,3,27,8,29.6,1.88,0.56,0.11,0.38,16.9,0,0,0,3.1,3.1,0.12,-0.1,-0.1,shooting
GER-Bundesliga,2021,Köln,Jorge Meré,ESP,DF,23,1997,14.4,0,2,0,0.0,0.14,0.0,0.0,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
GER-Bundesliga,2021,Köln,Kingsley Ehizibue,NED,DF,25,1995,12.6,0,9,1,11.1,0.71,0.08,0.0,0.0,22.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6,shooting
GER-Bundesliga,2021,Köln,Marco Höger,GER,"DF,MF",30,1989,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Köln,Marius Wolf,GER,"MF,DF",25,1995,28.3,2,41,11,26.8,1.45,0.39,0.05,0.18,16.5,0,0,0,3.2,3.2,0.08,-1.2,-1.2,shooting
GER-Bundesliga,2021,Köln,Max Meyer,GER,MF,24,1995,3.9,0,10,5,50.0,2.56,1.28,0.0,0.0,16.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,shooting
GER-Bundesliga,2021,Köln,Noah Katterbach,GER,"DF,MF",19,2001,12.3,0,9,2,22.2,0.73,0.16,0.0,0.0,24.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,shooting
GER-Bundesliga,2021,Köln,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,7,46,13,28.3,1.63,0.46,0.09,0.31,22.7,4,3,4,6.4,3.3,0.07,0.6,0.7,shooting
GER-Bundesliga,2021,Köln,Rafael Czichos,GER,DF,30,1990,25.1,1,10,2,20.0,0.4,0.08,0.1,0.5,7.1,0,0,0,1.8,1.8,0.18,-0.8,-0.8,shooting
GER-Bundesliga,2021,Köln,Ron-Robert Zieler,GER,GK,31,1989,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2021,Köln,Salih Özcan,TUR,MF,22,1998,15.2,0,11,5,45.5,0.72,0.33,0.0,0.0,23.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting
GER-Bundesliga,2021,Köln,Sava Cestic,SRB,DF,19,2001,10.0,0,1,0,0.0,0.1,0.0,0.0,,5.7,0,0,0,0.2,0.2,0.22,-0.2,-0.2,shooting
