league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,stat_type
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,
GER-Bundesliga,2023,Leverkusen,Jeremie Frimpong,NED,DF,22,2000,25.0,26,17,12,7,7,8,20,40.0,12,26,0,26,7,33,17,0,defense
GER-Bundesliga,2023,Leverkusen,Jonas Hofmann,GER,MF,31,1992,24.5,20,14,6,9,5,10,24,41.7,14,18,0,18,8,28,6,0,defense
GER-Bundesliga,2023,Leverkusen,Jonathan Tah,GER,DF,27,1996,29.2,19,9,10,7,2,5,16,31.3,11,28,23,5,23,42,97,1,defense
GER-Bundesliga,2023,Leverkusen,Josip Stanišić,CRO,DF,23,2000,14.0,38,20,19,13,6,22,33,66.7,11,18,3,15,9,47,26,0,defense
GER-Bundesliga,2023,Leverkusen,Lukáš Hrádecký,FIN,GK,33,1989,33.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,10,2,defense
GER-Bundesliga,2023,Leverkusen,Matej Kovar,CZE,GK,23,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Leverkusen,Nadiem Amiri,GER,MF,26,1996,1.0,4,2,0,3,1,0,3,0.0,3,0,0,0,0,4,1,0,defense
GER-Bundesliga,2023,Leverkusen,Nathan Tella,NGA,"DF,MF",24,1999,9.1,13,8,6,5,2,5,10,50.0,5,10,0,10,3,16,8,0,defense
GER-Bundesliga,2023,Leverkusen,Noah Mbamba,BEL,MF,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
GER-Bundesliga,2023,Leverkusen,Odilon Kossounou,CIV,DF,22,2001,20.1,30,20,11,12,7,15,26,57.7,11,27,3,24,27,57,43,1,defense
GER-Bundesliga,2023,Leverkusen,Patrik Schick,CZE,FW,27,1996,11.8,6,4,0,3,3,1,5,20.0,4,2,0,2,1,7,7,0,defense
GER-Bundesliga,2023,Leverkusen,Piero Hincapié,ECU,DF,21,2002,16.5,35,22,14,17,4,13,17,76.5,4,18,7,11,13,48,43,0,defense
GER-Bundesliga,2023,Leverkusen,Robert Andrich,GER,"MF,DF",28,1994,18.8,30,18,8,14,8,13,24,54.2,11,15,4,11,20,50,17,0,defense
GER-Bundesliga,2023,Leverkusen,Victor Boniface,NGA,FW,22,2000,17.2,6,4,0,1,5,1,4,25.0,3,6,1,5,0,6,13,0,defense
GER-Bundesliga,2023,Leverkusen,Álex Grimaldo,ESP,DF,27,1995,30.9,45,24,26,10,9,30,55,54.5,25,32,7,25,22,67,41,0,defense
GER-Bundesliga,2023,Mainz 05,Andreas Hanche-Olsen,NOR,DF,26,1997,11.0,20,12,10,8,2,10,16,62.5,6,10,4,6,11,31,41,0,defense
GER-Bundesliga,2023,Mainz 05,Anthony Caci,FRA,DF,26,1997,27.6,56,23,30,25,1,27,44,61.4,17,43,7,36,32,88,45,0,defense
GER-Bundesliga,2023,Mainz 05,Anton Stach,GER,MF,24,1998,1.9,3,0,2,0,1,2,4,50.0,2,5,0,5,2,5,5,0,defense
GER-Bundesliga,2023,Mainz 05,Anwar El Ghazi,NED,"MF,DF",28,1995,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Mainz 05,Aymen Barkok,MAR,"MF,FW",25,1998,3.6,9,5,2,6,1,3,6,50.0,3,7,0,7,2,11,1,0,defense
GER-Bundesliga,2023,Mainz 05,Brajan Gruda,GER,"MF,FW",19,2004,18.2,22,14,5,11,6,14,24,58.3,10,15,0,15,5,27,4,0,defense
GER-Bundesliga,2023,Mainz 05,Daniel Batz,GER,GK,32,1991,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,defense
GER-Bundesliga,2023,Mainz 05,Danny da Costa,GER,DF,30,1993,9.2,18,9,9,7,2,9,19,47.4,10,17,4,13,16,34,24,0,defense
GER-Bundesliga,2023,Mainz 05,David Mamutovic,GER,"FW,DF",22,2000,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
GER-Bundesliga,2023,Mainz 05,Dominik Kohr,GER,"DF,MF",29,1994,24.3,65,42,36,25,4,36,57,63.2,21,27,6,21,43,108,58,0,defense
GER-Bundesliga,2023,Mainz 05,Edimilson Fernandes,SUI,DF,27,1996,14.3,25,16,15,9,1,16,24,66.7,8,14,6,8,22,47,52,0,defense
GER-Bundesliga,2023,Mainz 05,Jessic Ngankam,GER,"FW,MF",23,2000,2.0,1,1,0,1,0,0,0,,0,3,1,2,3,4,0,0,defense
GER-Bundesliga,2023,Mainz 05,Jonathan Burkardt,GER,"FW,MF",23,2000,17.1,12,8,2,6,4,4,11,36.4,7,16,3,13,3,15,2,0,defense
GER-Bundesliga,2023,Mainz 05,Josuha Guilavogui,FRA,DF,32,1990,4.5,15,10,10,5,0,6,7,85.7,1,13,7,6,13,28,21,0,defense
GER-Bundesliga,2023,Mainz 05,Karim Onisiwo,AUT,"FW,MF",31,1992,16.6,17,8,4,6,7,6,11,54.5,5,18,4,14,2,19,7,0,defense
GER-Bundesliga,2023,Mainz 05,Leandro Barreiro Martins,LUX,MF,23,2000,29.0,65,40,19,37,9,30,50,60.0,20,45,16,29,36,101,53,0,defense
GER-Bundesliga,2023,Mainz 05,Lee Jae-sung,KOR,"MF,FW",30,1992,23.5,33,20,11,16,6,13,39,33.3,26,22,2,20,27,60,23,0,defense
GER-Bundesliga,2023,Mainz 05,Ludovic Ajorque,FRA,FW,29,1994,15.1,3,2,1,2,0,2,11,18.2,9,6,2,4,4,7,11,0,defense
GER-Bundesliga,2023,Mainz 05,Marco Richter,GER,"MF,FW",25,1997,8.0,10,4,5,3,2,4,11,36.4,7,9,0,9,2,12,1,0,defense
GER-Bundesliga,2023,Mainz 05,Marcus Müller,GER,MF,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Mainz 05,Maxim Leitsch,GER,DF,25,1998,4.2,6,3,5,1,0,3,6,50.0,3,2,0,2,4,10,13,0,defense
GER-Bundesliga,2023,Mainz 05,Merveille Papela,GER,"MF,DF",22,2001,2.9,5,4,2,3,0,0,4,0.0,4,1,0,1,4,9,2,0,defense
GER-Bundesliga,2023,Mainz 05,Nadiem Amiri,GER,MF,26,1996,14.6,22,14,8,10,4,13,19,68.4,6,16,2,14,14,36,18,0,defense
GER-Bundesliga,2023,Mainz 05,Nelson Weiper,GER,"FW,MF",18,2005,1.4,2,1,2,0,0,2,3,66.7,1,1,0,1,1,3,0,0,defense
GER-Bundesliga,2023,Mainz 05,Phillipp Mwene,AUT,DF,29,1994,22.2,34,15,15,16,3,16,33,48.5,17,27,3,24,17,51,47,0,defense
GER-Bundesliga,2023,Mainz 05,Robin Zentner,GER,GK,28,1994,30.0,2,2,2,0,0,2,5,40.0,3,1,0,1,1,3,19,1,defense
GER-Bundesliga,2023,Mainz 05,Sepp van den Berg,NED,DF,21,2001,31.5,38,23,20,15,3,15,26,57.7,11,66,36,30,43,81,159,2,defense
GER-Bundesliga,2023,Mainz 05,Silvan Widmer,SUI,DF,30,1993,13.8,23,10,12,8,3,17,28,60.7,11,18,5,13,16,39,37,0,defense
GER-Bundesliga,2023,Mainz 05,Stefan Bell,GER,DF,31,1991,7.4,8,8,7,1,0,4,8,50.0,4,7,5,2,6,14,30,0,defense
GER-Bundesliga,2023,Mainz 05,Tom Krauß,GER,MF,22,2001,15.0,57,33,22,31,4,21,58,36.2,37,33,4,29,17,74,28,0,defense
GER-Bundesliga,2023,RB Leipzig,Amadou Haidara,MLI,MF,25,1998,17.0,42,27,24,16,2,23,41,56.1,18,28,6,22,21,63,37,0,defense
GER-Bundesliga,2023,RB Leipzig,Benjamin Henrichs,GER,DF,26,1997,28.1,68,39,32,26,10,27,58,46.6,31,49,4,45,33,101,37,0,defense
GER-Bundesliga,2023,RB Leipzig,Benjamin Šeško,SVN,FW,20,2003,17.0,13,5,2,7,4,2,9,22.2,7,23,2,21,3,16,27,0,defense
GER-Bundesliga,2023,RB Leipzig,Castello Lukeba,FRA,DF,20,2002,24.3,19,12,10,9,0,10,12,83.3,2,35,13,22,12,31,94,2,defense
GER-Bundesliga,2023,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",23,1999,12.9,26,13,10,12,4,14,38,36.8,24,20,1,19,5,31,14,0,defense
GER-Bundesliga,2023,RB Leipzig,Christopher Lenz,GER,"DF,MF",28,1994,0.5,2,1,2,0,0,1,1,100.0,0,0,0,0,2,4,2,0,defense
GER-Bundesliga,2023,RB Leipzig,Dani Olmo,ESP,MF,25,1998,16.1,26,18,14,8,4,10,22,45.5,12,7,0,7,13,39,12,1,defense
GER-Bundesliga,2023,RB Leipzig,David Raum,GER,DF,25,1998,30.4,58,35,24,29,5,34,58,58.6,24,51,9,42,27,85,82,2,defense
GER-Bundesliga,2023,RB Leipzig,El Chadaille Bitshiabu,FRA,"DF,MF",18,2005,0.4,1,0,1,0,0,0,0,,0,0,0,0,1,2,4,0,defense
GER-Bundesliga,2023,RB Leipzig,Elif Elmas,MKD,"MF,FW",23,1999,3.0,8,6,1,6,1,6,8,75.0,2,5,0,5,1,9,2,0,defense
GER-Bundesliga,2023,RB Leipzig,Emil Forsberg,SWE,"MF,FW",31,1991,5.2,7,3,2,5,0,5,12,41.7,7,7,0,7,0,7,5,0,defense
GER-Bundesliga,2023,RB Leipzig,Fabio Carvalho,POR,MF,20,2002,1.8,3,1,0,2,1,1,3,33.3,2,8,0,8,0,3,1,0,defense
GER-Bundesliga,2023,RB Leipzig,Janis Blaswich,GER,GK,32,1991,21.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,7,3,defense
GER-Bundesliga,2023,RB Leipzig,Jonathan Norbye,NOR,MF,16,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,RB Leipzig,Kevin Kampl,SVN,MF,32,1990,15.1,19,8,8,9,2,10,21,47.6,11,19,7,12,11,30,14,1,defense
GER-Bundesliga,2023,RB Leipzig,Loïs Openda,BEL,FW,23,2000,30.0,3,3,0,1,2,0,6,0.0,6,19,3,16,5,8,14,0,defense
GER-Bundesliga,2023,RB Leipzig,Lukas Klostermann,GER,DF,27,1996,16.0,15,10,7,7,1,4,13,30.8,9,25,12,13,13,28,64,1,defense
GER-Bundesliga,2023,RB Leipzig,Mohamed Simakan,FRA,DF,23,2000,23.8,48,29,28,19,1,32,44,72.7,12,36,14,22,29,77,69,0,defense
GER-Bundesliga,2023,RB Leipzig,Nicolas Seiwald,AUT,MF,22,2001,8.0,33,18,16,15,2,16,25,64.0,9,12,2,10,8,41,15,0,defense
GER-Bundesliga,2023,RB Leipzig,Nuha Jatta,GAM,FW,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,RB Leipzig,Péter Gulácsi,HUN,GK,33,1990,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,defense
GER-Bundesliga,2023,RB Leipzig,Timo Werner,GER,"FW,MF",27,1996,2.3,2,1,0,1,1,0,0,,0,1,0,1,1,3,0,0,defense
GER-Bundesliga,2023,RB Leipzig,Willi Orban,HUN,DF,30,1992,17.6,20,12,8,10,2,9,18,50.0,9,22,13,9,16,36,76,1,defense
GER-Bundesliga,2023,RB Leipzig,Xaver Schlager,AUT,MF,25,1997,27.5,81,50,35,38,8,21,53,39.6,32,41,8,33,19,100,27,0,defense
GER-Bundesliga,2023,RB Leipzig,Xavi Simons,NED,MF,20,2003,29.5,30,17,10,11,9,15,31,48.4,16,23,0,23,16,46,4,0,defense
GER-Bundesliga,2023,RB Leipzig,Yussuf Poulsen,DEN,FW,29,1994,13.5,13,8,1,9,3,4,14,28.6,10,13,3,10,4,17,15,0,defense
GER-Bundesliga,2023,Stuttgart,Alexander Nübel,GER,GK,26,1996,30.0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,13,4,defense
GER-Bundesliga,2023,Stuttgart,Angelo Stiller,GER,MF,22,2001,29.9,55,33,15,34,6,24,42,57.1,18,41,13,28,28,83,25,2,defense
GER-Bundesliga,2023,Stuttgart,Anthony Rouault,FRA,DF,22,2001,11.2,21,12,14,5,2,13,21,61.9,8,14,8,6,8,29,28,0,defense
GER-Bundesliga,2023,Stuttgart,Atakan Karazor,,MF,26,1996,29.1,72,44,23,38,11,29,60,48.3,31,37,8,29,27,99,43,0,defense
GER-Bundesliga,2023,Stuttgart,Borna Sosa,CRO,"FW,DF",25,1998,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Stuttgart,Chris Führich,GER,"FW,MF",25,1998,28.5,30,19,6,14,10,16,37,43.2,21,31,0,31,7,37,7,0,defense
GER-Bundesliga,2023,Stuttgart,Dan-Axel Zagadou,FRA,DF,24,1999,16.1,21,14,16,5,0,4,8,50.0,4,23,18,5,20,41,78,1,defense
GER-Bundesliga,2023,Stuttgart,Deniz Undav,GER,"FW,MF",27,1996,23.2,28,13,6,8,14,4,15,26.7,11,17,0,17,6,34,5,0,defense
GER-Bundesliga,2023,Stuttgart,Enzo Millot,FRA,"MF,FW",21,2002,24.9,40,22,9,21,10,18,39,46.2,21,24,2,22,16,56,7,1,defense
GER-Bundesliga,2023,Stuttgart,Fabian Bredlow,GER,GK,28,1995,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,defense
GER-Bundesliga,2023,Stuttgart,Genki Haraguchi,JPN,MF,32,1991,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,defense
GER-Bundesliga,2023,Stuttgart,Hiroki Ito,JPN,DF,24,1999,24.8,19,18,13,6,0,11,26,42.3,15,29,17,12,29,48,86,2,defense
GER-Bundesliga,2023,Stuttgart,Jamie Leweling,GER,"FW,MF",22,2001,16.9,18,10,4,6,8,5,17,29.4,12,21,1,20,5,23,13,0,defense
GER-Bundesliga,2023,Stuttgart,Jeong Woo-yeong,KOR,"MF,FW",23,1999,7.0,15,9,6,8,1,6,8,75.0,2,5,0,5,7,22,5,0,defense
GER-Bundesliga,2023,Stuttgart,Josha Vagnoman,GER,DF,22,2000,13.1,28,18,15,11,2,15,30,50.0,15,11,5,6,2,30,16,1,defense
GER-Bundesliga,2023,Stuttgart,Jovan Milošević,SRB,"FW,MF",18,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Stuttgart,Leonidas Stergiou,SUI,DF,21,2002,6.6,15,8,7,7,1,9,13,69.2,4,8,1,7,5,20,13,0,defense
GER-Bundesliga,2023,Stuttgart,Lilian Egloff,GER,"MF,DF",20,2002,1.2,4,1,3,1,0,2,4,50.0,2,3,1,2,1,5,0,0,defense
GER-Bundesliga,2023,Stuttgart,Luca Raimund,GER,"FW,MF",18,2005,0.3,3,1,2,1,0,0,0,,0,2,0,2,0,3,0,0,defense
GER-Bundesliga,2023,Stuttgart,Mahmoud Dahoud,GER,MF,27,1996,2.5,5,1,1,4,0,3,7,42.9,4,4,0,4,0,5,1,0,defense
GER-Bundesliga,2023,Stuttgart,Maximilian Mittelstädt,GER,DF,26,1997,23.4,91,51,46,39,6,53,89,59.6,36,36,6,30,46,137,65,0,defense
GER-Bundesliga,2023,Stuttgart,Pascal Stenzel,GER,DF,27,1996,11.8,18,8,7,9,2,10,30,33.3,20,22,8,14,15,33,26,0,defense
GER-Bundesliga,2023,Stuttgart,Roberto Massimo,GER,"FW,DF",22,2000,0.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,defense
GER-Bundesliga,2023,Stuttgart,Samuele Di Benedetto,GER,MF,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
GER-Bundesliga,2023,Stuttgart,Serhou Guirassy,GUI,FW,27,1996,24.5,6,3,1,4,1,2,5,40.0,3,8,1,7,6,12,29,0,defense
GER-Bundesliga,2023,Stuttgart,Silas Katompa,COD,"FW,MF",24,1998,10.0,5,3,3,2,0,3,12,25.0,9,9,0,9,0,5,4,0,defense
GER-Bundesliga,2023,Stuttgart,Waldemar Anton,GER,DF,27,1996,32.1,39,25,21,16,2,23,42,54.8,19,33,20,13,40,79,150,1,defense
GER-Bundesliga,2023,Union Berlin,Alex Král,CZE,MF,25,1998,15.2,19,14,7,10,2,8,20,40.0,12,15,4,11,11,30,30,0,defense
GER-Bundesliga,2023,Union Berlin,Alexander Schwolow,GER,GK,31,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
GER-Bundesliga,2023,Union Berlin,Aljoscha Kemlein,GER,MF,18,2004,0.3,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,defense
GER-Bundesliga,2023,Union Berlin,András Schäfer,HUN,MF,24,1999,13.5,29,16,9,15,5,11,20,55.0,9,25,4,21,20,49,25,0,defense
GER-Bundesliga,2023,Union Berlin,Aïssa Laïdouni,TUN,MF,26,1996,11.9,21,12,4,12,5,4,12,33.3,8,26,2,24,12,33,14,2,defense
GER-Bundesliga,2023,Union Berlin,Benedict Hollerbach,GER,"FW,MF",22,2001,14.2,17,11,5,7,5,7,22,31.8,15,28,0,28,4,21,3,0,defense
GER-Bundesliga,2023,Union Berlin,Brenden Aaronson,USA,"MF,FW",22,2000,14.1,32,18,13,13,6,16,32,50.0,16,26,1,25,2,34,4,0,defense
GER-Bundesliga,2023,Union Berlin,Chris Bedia,CIV,"FW,MF",27,1996,1.6,2,1,0,2,0,0,1,0.0,1,3,0,3,0,2,2,0,defense
GER-Bundesliga,2023,Union Berlin,Christopher Trimmel,AUT,DF,36,1987,18.3,23,15,12,10,1,13,33,39.4,20,16,3,13,13,36,57,0,defense
GER-Bundesliga,2023,Union Berlin,Danilho Doekhi,NED,DF,25,1998,24.0,34,23,18,16,0,15,21,71.4,6,46,25,21,38,72,111,1,defense
GER-Bundesliga,2023,Union Berlin,David Datro Fofana,CIV,"FW,MF",20,2002,7.6,10,7,3,5,2,4,9,44.4,5,4,0,4,0,10,5,0,defense
GER-Bundesliga,2023,Union Berlin,Diogo Leite,POR,DF,24,1999,30.0,52,36,31,15,6,25,51,49.0,26,48,22,26,47,99,155,1,defense
GER-Bundesliga,2023,Union Berlin,Frederik Rønnow,DEN,GK,30,1992,33.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,20,2,defense
GER-Bundesliga,2023,Union Berlin,Janik Haberer,GER,"MF,DF",29,1994,13.6,36,24,16,13,7,22,45,48.9,23,21,4,17,12,48,18,0,defense
GER-Bundesliga,2023,Union Berlin,Jordan Pefok,USA,FW,27,1996,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,defense
GER-Bundesliga,2023,Union Berlin,Josip Juranović,CRO,DF,27,1995,14.4,20,14,11,7,2,10,21,47.6,11,17,3,14,12,32,27,1,defense
GER-Bundesliga,2023,Union Berlin,Jérôme Roussillon,FRA,DF,30,1993,8.4,16,9,6,7,3,8,12,66.7,4,13,4,9,5,21,26,0,defense
GER-Bundesliga,2023,Union Berlin,Kevin Behrens,GER,FW,32,1991,14.0,13,10,3,7,3,1,4,25.0,3,7,2,5,6,19,19,0,defense
GER-Bundesliga,2023,Union Berlin,Kevin Vogt,GER,DF,31,1991,14.7,10,9,6,4,0,6,12,50.0,6,22,15,7,7,17,72,2,defense
GER-Bundesliga,2023,Union Berlin,Kevin Volland,GER,"FW,MF",31,1992,14.9,22,9,8,8,6,8,20,40.0,12,8,0,8,6,28,12,0,defense
GER-Bundesliga,2023,Union Berlin,Leonardo Bonucci,ITA,DF,36,1987,5.1,6,5,2,4,0,4,4,100.0,0,5,3,2,7,13,16,0,defense
GER-Bundesliga,2023,Union Berlin,Lucas Tousart,FRA,MF,26,1997,17.5,35,20,14,17,4,17,37,45.9,20,32,9,23,25,60,41,0,defense
GER-Bundesliga,2023,Union Berlin,Mikkel Kaufmann,DEN,FW,22,2001,5.4,6,3,2,3,1,3,10,30.0,7,12,0,12,1,7,4,0,defense
GER-Bundesliga,2023,Union Berlin,Miloš Pantović,SRB,MF,27,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Union Berlin,Paul Jaeckel,GER,DF,25,1998,2.6,7,2,4,3,0,5,9,55.6,4,3,2,1,4,11,7,0,defense
GER-Bundesliga,2023,Union Berlin,Rani Khedira,GER,MF,29,1994,14.9,35,22,15,19,1,17,26,65.4,9,12,5,7,22,57,38,0,defense
GER-Bundesliga,2023,Union Berlin,Robin Gosens,GER,"DF,MF",29,1994,25.4,63,44,25,31,7,30,44,68.2,14,52,9,43,36,99,75,0,defense
GER-Bundesliga,2023,Union Berlin,Robin Knoche,GER,DF,31,1992,21.3,34,22,27,7,0,19,30,63.3,11,27,19,8,13,47,73,0,defense
GER-Bundesliga,2023,Union Berlin,Sheraldo Becker,SUR,"FW,MF",28,1995,7.2,3,3,0,2,1,0,2,0.0,2,2,0,2,0,3,2,0,defense
GER-Bundesliga,2023,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22,2001,6.6,3,2,0,3,0,1,4,25.0,3,8,0,8,1,4,3,0,defense
GER-Bundesliga,2023,Werder Bremen,Amos Pieper,GER,DF,25,1998,6.6,14,11,8,6,0,7,13,53.8,6,12,7,5,9,23,36,1,defense
GER-Bundesliga,2023,Werder Bremen,Anthony Jung,GER,DF,31,1991,28.7,37,23,21,14,2,18,33,54.5,15,39,17,22,24,61,102,0,defense
GER-Bundesliga,2023,Werder Bremen,Christian Groß,GER,"DF,MF",34,1989,8.9,21,16,11,9,1,11,25,44.0,14,17,6,11,13,34,28,1,defense
GER-Bundesliga,2023,Werder Bremen,Dawid Kownacki,POL,FW,26,1997,4.2,1,1,1,0,0,1,4,25.0,3,3,1,2,0,1,1,0,defense
GER-Bundesliga,2023,Werder Bremen,Felix Agu,GER,"DF,MF",23,1999,17.9,45,29,28,13,4,29,41,70.7,12,27,7,20,13,58,41,0,defense
GER-Bundesliga,2023,Werder Bremen,Ilia Gruev,BUL,MF,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Werder Bremen,Isak Hansen-Aarøen,NOR,MF,18,2004,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,defense
GER-Bundesliga,2023,Werder Bremen,Jens Stage,DEN,MF,26,1996,25.9,52,22,21,23,8,18,50,36.0,32,42,23,19,23,75,55,0,defense
GER-Bundesliga,2023,Werder Bremen,Jiří Pavlenka,CZE,GK,31,1992,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
GER-Bundesliga,2023,Werder Bremen,Joel Imasuen,USA,FW,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Werder Bremen,Julián Malatini,ARG,DF,22,2001,6.7,18,13,12,3,3,16,24,66.7,8,8,1,7,13,31,26,0,defense
GER-Bundesliga,2023,Werder Bremen,Justin Njinmah,GER,FW,22,2000,11.3,5,1,2,2,1,3,9,33.3,6,9,1,8,2,7,6,0,defense
GER-Bundesliga,2023,Werder Bremen,Leon Opitz,GER,"FW,DF",18,2005,0.2,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,defense
GER-Bundesliga,2023,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,17.5,42,18,20,17,5,15,39,38.5,24,18,1,17,13,55,6,0,defense
GER-Bundesliga,2023,Werder Bremen,Marco Friedl,AUT,DF,25,1998,24.4,53,32,38,15,0,36,48,75.0,12,45,29,16,35,88,129,0,defense
GER-Bundesliga,2023,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,30.0,8,3,4,3,1,6,14,42.9,8,2,0,2,4,12,25,0,defense
GER-Bundesliga,2023,Werder Bremen,Michael Zetterer,GER,GK,28,1995,27.0,3,1,3,0,0,3,3,100.0,0,0,0,0,0,3,7,3,defense
GER-Bundesliga,2023,Werder Bremen,Miloš Veljković,SRB,DF,27,1995,21.3,31,15,17,13,1,16,31,51.6,15,31,20,11,17,48,57,0,defense
GER-Bundesliga,2023,Werder Bremen,Mitchell Weiser,GER,"DF,MF",29,1994,29.3,64,38,29,25,10,31,53,58.5,22,36,6,30,20,84,43,0,defense
GER-Bundesliga,2023,Werder Bremen,Naby Keïta,GUI,"MF,DF",28,1995,1.2,1,1,1,0,0,0,1,0.0,1,2,0,2,2,3,1,0,defense
GER-Bundesliga,2023,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,13.2,34,23,7,20,7,15,21,71.4,6,12,0,12,5,39,17,0,defense
GER-Bundesliga,2023,Werder Bremen,Niclas Füllkrug,GER,FW,30,1993,2.0,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,1,0,defense
GER-Bundesliga,2023,Werder Bremen,Nicolai Rapp,GER,DF,26,1996,0.8,3,2,2,1,0,2,2,100.0,0,2,0,2,2,5,8,0,defense
GER-Bundesliga,2023,Werder Bremen,Niklas Stark,GER,DF,28,1995,12.1,26,15,13,11,2,12,18,66.7,6,14,7,7,19,45,61,1,defense
GER-Bundesliga,2023,Werder Bremen,Oliver Burke,SCO,FW,26,1997,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Werder Bremen,Olivier Deman,BEL,DF,23,2000,15.2,28,15,21,4,3,18,38,47.4,20,24,8,16,14,42,49,1,defense
GER-Bundesliga,2023,Werder Bremen,Rafael Borré,COL,FW,27,1995,11.0,10,7,2,4,4,5,16,31.3,11,8,2,6,2,12,10,0,defense
GER-Bundesliga,2023,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,28.9,35,20,7,22,6,14,46,30.4,32,36,7,29,11,46,17,2,defense
GER-Bundesliga,2023,Werder Bremen,Senne Lynen,BEL,MF,24,1999,20.0,64,38,33,27,4,30,70,42.9,40,41,8,33,41,105,56,0,defense
GER-Bundesliga,2023,Werder Bremen,Skelly Alvero,FRA,MF,21,2002,1.4,6,4,1,5,0,3,3,100.0,0,3,1,2,1,7,1,0,defense
GER-Bundesliga,2023,Wolfsburg,Amin Sarr,SWE,"FW,MF",22,2001,4.3,3,2,1,2,0,1,2,50.0,1,6,1,5,2,5,1,0,defense
GER-Bundesliga,2023,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,12.8,32,15,11,11,10,15,28,53.6,13,17,6,11,14,46,29,0,defense
GER-Bundesliga,2023,Wolfsburg,Bennit Bröger,GER,FW,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2023,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,18.2,19,9,13,4,2,10,22,45.5,12,32,21,11,15,34,88,1,defense
GER-Bundesliga,2023,Wolfsburg,Dženan Pejčinović,GER,FW,18,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
GER-Bundesliga,2023,Wolfsburg,Jakub Kamiński,POL,"FW,MF",21,2002,5.3,14,5,12,2,0,3,6,50.0,3,3,0,3,2,16,5,0,defense
GER-Bundesliga,2023,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,27.2,62,39,33,18,11,41,64,64.1,23,43,5,38,29,91,65,0,defense
GER-Bundesliga,2023,Wolfsburg,Jonas Wind,DEN,FW,24,1999,29.5,13,10,4,6,3,7,17,41.2,10,13,4,9,3,16,21,0,defense
