nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
CRO,DF,22,2000,3.9,1,3,1,33.3,0.78,0.26,0.33,1.0,15.5,0,0,0,1.0,1.0,0.34,0.0,0.0,GER-Bundesliga,2023,shooting
FRA,FW,21,2002,8.0,4,30,9,30.0,3.77,1.13,0.13,0.44,14.1,0,0,0,2.4,2.4,0.08,1.6,1.6,GER-Bundesliga,2023,shooting
SWE,MF,19,2004,21.0,2,10,4,40.0,0.48,0.19,0.2,0.5,19.9,0,0,0,1.3,1.3,0.13,0.7,0.7,GER-Bundesliga,2023,shooting
FRA,"MF,FW",18,2005,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,GK,34,1988,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
NOR,"MF,FW",23,1999,1.6,0,1,0,0.0,0.61,0.0,0.0,,17.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,GER-Bundesliga,2023,shooting
DEN,FW,23,2000,0.9,0,1,0,0.0,1.08,0.0,0.0,,11.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2,GER-Bundesliga,2023,shooting
GER,FW,23,2000,3.1,0,7,4,57.1,2.25,1.29,0.0,0.0,16.5,0,0,1,1.5,0.7,0.1,-1.5,-0.7,GER-Bundesliga,2023,shooting
FRA,"MF,DF",22,2000,21.7,5,52,15,28.8,2.39,0.69,0.1,0.33,15.1,0,0,0,5.0,5.0,0.1,0.0,0.0,GER-Bundesliga,2023,shooting
GER,GK,33,1990,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
CRO,"MF,FW",26,1997,2.2,0,1,0,0.0,0.45,0.0,0.0,,24.2,0,0,0,0.0,0.0,0.04,0.0,0.0,GER-Bundesliga,2023,shooting
JPN,"DF,MF",39,1984,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,MF,31,1992,23.0,3,13,6,46.2,0.57,0.26,0.23,0.5,14.2,0,0,0,2.9,2.9,0.26,0.1,0.1,GER-Bundesliga,2023,shooting
SRB,MF,18,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
ESP,"FW,MF",18,2004,0.8,1,5,2,40.0,6.08,2.43,0.2,0.5,16.4,0,0,0,1.2,1.2,0.24,-0.2,-0.2,GER-Bundesliga,2023,shooting
FRA,"DF,MF",22,2000,14.5,3,22,7,31.8,1.51,0.48,0.14,0.43,21.7,0,0,0,1.3,1.3,0.06,1.7,1.7,GER-Bundesliga,2023,shooting
GER,DF,19,2004,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
EGY,"FW,MF",24,1999,25.6,12,77,31,40.3,3.01,1.21,0.13,0.32,17.6,5,2,2,11.6,10.1,0.13,0.4,-0.1,GER-Bundesliga,2023,shooting
USA,MF,19,2003,1.1,0,2,2,100.0,1.78,1.78,0.0,0.0,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2023,shooting
GER,DF,29,1993,15.0,1,8,2,25.0,0.53,0.13,0.13,0.5,24.2,0,0,0,0.2,0.2,0.03,0.8,0.8,GER-Bundesliga,2023,shooting
FRA,FW,24,1998,1.7,1,5,1,20.0,2.94,0.59,0.2,1.0,8.0,0,0,0,1.3,1.3,0.26,-0.3,-0.3,GER-Bundesliga,2023,shooting
GER,DF,27,1996,30.4,2,24,5,20.8,0.79,0.16,0.08,0.4,11.3,0,0,0,3.1,3.1,0.13,-1.1,-1.1,GER-Bundesliga,2023,shooting
AUT,FW,26,1997,3.6,0,2,1,50.0,0.55,0.28,0.0,0.0,13.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,GER-Bundesliga,2023,shooting
GER,MF,32,1990,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
USA,"MF,DF",33,1990,0.2,0,2,1,50.0,10.0,5.0,0.0,0.0,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2023,shooting
BRA,DF,24,1999,28.9,1,18,7,38.9,0.62,0.24,0.06,0.14,12.7,0,0,0,1.4,1.4,0.08,-0.4,-0.4,GER-Bundesliga,2023,shooting
ECU,DF,21,2001,33.0,0,10,2,20.0,0.3,0.06,0.0,0.0,16.3,0,0,0,1.2,1.2,0.12,-1.2,-1.2,GER-Bundesliga,2023,shooting
HUN,DF,25,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,DF,30,1993,11.8,1,6,2,33.3,0.51,0.17,0.17,0.5,22.2,0,0,0,0.5,0.5,0.08,0.5,0.5,GER-Bundesliga,2023,shooting
GER,MF,26,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
KVX,"MF,FW",25,1998,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,33.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,GER-Bundesliga,2023,shooting
FRA,DF,21,2001,11.4,0,3,0,0.0,0.26,0.0,0.0,,16.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,GER-Bundesliga,2023,shooting
AUT,"FW,MF",22,2001,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,12.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,GER-Bundesliga,2023,shooting
GER,DF,21,2002,0.8,0,1,0,0.0,1.32,0.0,0.0,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,GER-Bundesliga,2023,shooting
FRA,DF,21,2002,20.1,0,7,1,14.3,0.35,0.05,0.0,0.0,18.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,GER-Bundesliga,2023,shooting
GER,"FW,MF",29,1994,25.6,7,32,16,50.0,1.25,0.62,0.19,0.38,13.5,0,1,2,8.6,7.0,0.22,-1.6,-1.0,GER-Bundesliga,2023,shooting
GER,DF,30,1992,20.5,1,8,3,37.5,0.39,0.15,0.13,0.33,15.2,0,0,0,0.6,0.6,0.07,0.4,0.4,GER-Bundesliga,2023,shooting
GER,DF,32,1991,22.7,1,12,1,8.3,0.53,0.04,0.08,1.0,11.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,GER-Bundesliga,2023,shooting
GER,DF,29,1994,21.3,0,7,4,57.1,0.33,0.19,0.0,0.0,7.7,0,0,0,1.4,1.4,0.2,-1.4,-1.4,GER-Bundesliga,2023,shooting
GER,FW,22,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,MF,26,1996,32.4,1,39,8,20.5,1.2,0.25,0.03,0.13,19.9,0,0,0,2.4,2.4,0.06,-1.4,-1.4,GER-Bundesliga,2023,shooting
GER,"FW,MF",29,1994,3.6,1,9,3,33.3,2.51,0.84,0.11,0.33,12.7,0,0,0,0.5,0.5,0.05,0.5,0.5,GER-Bundesliga,2023,shooting
GER,"MF,FW",21,2002,16.4,2,24,8,33.3,1.46,0.49,0.08,0.25,15.1,0,0,0,2.0,2.0,0.08,0.0,0.0,GER-Bundesliga,2023,shooting
AUT,FW,29,1994,18.7,7,74,26,35.1,3.96,1.39,0.09,0.27,14.2,2,0,0,9.2,9.2,0.13,-2.2,-2.2,GER-Bundesliga,2023,shooting
GER,MF,33,1990,25.9,1,16,1,6.3,0.62,0.04,0.06,1.0,17.4,0,0,0,0.7,0.7,0.04,0.3,0.3,GER-Bundesliga,2023,shooting
GER,GK,21,2002,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"DF,FW",21,2001,8.4,1,3,1,33.3,0.36,0.12,0.33,1.0,13.9,0,0,0,0.4,0.4,0.14,0.6,0.6,GER-Bundesliga,2023,shooting
AUT,DF,27,1996,14.1,1,7,3,42.9,0.5,0.21,0.14,0.33,9.6,0,0,0,1.1,1.1,0.16,-0.1,-0.1,GER-Bundesliga,2023,shooting
JPN,"DF,MF",25,1998,25.0,7,37,19,51.4,1.48,0.76,0.19,0.37,15.4,0,0,0,5.0,5.0,0.13,2.0,2.0,GER-Bundesliga,2023,shooting
HUN,"MF,FW",26,1997,20.4,3,55,19,34.5,2.69,0.93,0.05,0.16,15.8,0,0,1,7.9,7.1,0.14,-4.9,-4.1,GER-Bundesliga,2023,shooting
ITA,"MF,FW",30,1993,25.8,8,42,12,28.6,1.63,0.46,0.05,0.17,21.9,5,6,6,7.7,3.0,0.07,0.3,-1.0,GER-Bundesliga,2023,shooting
GER,"DF,MF",23,2000,10.2,1,6,2,33.3,0.59,0.2,0.17,0.5,8.8,0,0,0,0.7,0.7,0.12,0.3,0.3,GER-Bundesliga,2023,shooting
FRA,"FW,MF",30,1993,21.3,7,57,18,31.6,2.68,0.85,0.11,0.33,17.6,0,1,1,7.0,6.2,0.11,0.0,-0.2,GER-Bundesliga,2023,shooting
GER,MF,32,1991,2.8,0,1,0,0.0,0.36,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,GER-Bundesliga,2023,shooting
ITA,DF,18,2005,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,MF,26,1997,13.6,4,38,13,34.2,2.79,0.96,0.08,0.23,21.9,1,1,1,4.3,3.5,0.1,-0.3,-0.5,GER-Bundesliga,2023,shooting
FRA,"DF,FW",26,1996,26.1,3,28,10,35.7,1.07,0.38,0.11,0.3,18.3,1,0,0,1.6,1.6,0.06,1.4,1.4,GER-Bundesliga,2023,shooting
ARM,"MF,FW",20,2003,0.5,0,3,0,0.0,5.51,0.0,0.0,,17.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,GER-Bundesliga,2023,shooting
USA,DF,20,2002,24.8,1,11,1,9.1,0.44,0.04,0.09,1.0,22.0,0,0,0,0.6,0.6,0.05,0.4,0.4,GER-Bundesliga,2023,shooting
SUI,GK,29,1994,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
USA,FW,27,1996,15.8,5,35,9,25.7,2.22,0.57,0.14,0.56,10.9,0,0,0,6.5,6.5,0.2,-1.5,-1.5,GER-Bundesliga,2023,shooting
GER,MF,27,1995,30.7,2,17,4,23.5,0.55,0.13,0.0,0.0,25.2,1,2,2,2.4,0.9,0.05,-0.4,-0.9,GER-Bundesliga,2023,shooting
JPN,"DF,MF",26,1997,17.7,3,21,7,33.3,1.18,0.39,0.14,0.43,15.7,0,0,0,1.3,1.3,0.06,1.7,1.7,GER-Bundesliga,2023,shooting
GER,DF,20,2003,24.7,0,17,5,29.4,0.69,0.2,0.0,0.0,16.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0,GER-Bundesliga,2023,shooting
GER,"DF,FW",19,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
FRA,MF,22,2001,17.3,1,24,8,33.3,1.38,0.46,0.04,0.13,19.3,0,0,0,1.2,1.2,0.05,-0.2,-0.2,GER-Bundesliga,2023,shooting
GER,DF,27,1995,17.4,0,12,2,16.7,0.69,0.11,0.0,0.0,15.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,GER-Bundesliga,2023,shooting
AUT,DF,25,1998,23.0,2,19,3,15.8,0.83,0.13,0.11,0.67,14.1,0,0,0,1.3,1.3,0.07,0.7,0.7,GER-Bundesliga,2023,shooting
GER,GK,25,1997,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
CMR,"FW,MF",23,2000,15.4,5,31,11,35.5,2.01,0.71,0.16,0.45,15.8,0,0,0,3.8,3.8,0.12,1.2,1.2,GER-Bundesliga,2023,shooting
SUI,DF,26,1996,27.6,2,18,6,33.3,0.65,0.22,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,0.4,0.4,GER-Bundesliga,2023,shooting
GER,"FW,DF",32,1991,1.0,0,4,0,0.0,4.19,0.0,0.0,,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,GER-Bundesliga,2023,shooting
GER,"FW,MF",24,1998,15.0,10,43,22,51.2,2.87,1.47,0.23,0.45,19.9,0,0,0,3.9,3.9,0.09,6.1,6.1,GER-Bundesliga,2023,shooting
GER,MF,21,2002,23.7,6,33,14,42.4,1.39,0.59,0.18,0.43,17.3,0,0,0,3.7,3.7,0.11,2.3,2.3,GER-Bundesliga,2023,shooting
JPN,"FW,MF",19,2004,0.4,0,2,0,0.0,5.0,0.0,0.0,,8.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,GER-Bundesliga,2023,shooting
AUT,"DF,MF",30,1992,8.3,0,3,0,0.0,0.36,0.0,0.0,,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,GER-Bundesliga,2023,shooting
CZE,FW,22,2000,10.0,4,34,11,32.4,3.42,1.1,0.09,0.27,14.2,1,1,2,5.9,4.3,0.13,-1.9,-1.3,GER-Bundesliga,2023,shooting
GER,"DF,MF",33,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
LUX,"MF,FW",19,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"MF,FW",26,1997,10.8,1,12,3,25.0,1.11,0.28,0.08,0.33,13.5,0,0,0,1.7,1.7,0.15,-0.7,-0.7,GER-Bundesliga,2023,shooting
GER,DF,26,1997,22.5,1,18,3,16.7,0.8,0.13,0.06,0.33,12.2,0,0,0,1.4,1.4,0.08,-0.4,-0.4,GER-Bundesliga,2023,shooting
GER,MF,27,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"MF,FW",30,1992,5.0,0,3,0,0.0,0.61,0.0,0.0,,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,GER-Bundesliga,2023,shooting
GER,"FW,MF",21,2001,29.4,10,49,21,42.9,1.66,0.71,0.2,0.48,19.7,0,0,0,4.3,4.3,0.09,5.7,5.7,GER-Bundesliga,2023,shooting
GER,"MF,FW",27,1995,3.6,0,8,1,12.5,2.2,0.28,0.0,0.0,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,GER-Bundesliga,2023,shooting
GER,MF,24,1999,22.2,2,17,4,23.5,0.77,0.18,0.12,0.5,17.4,0,0,0,1.1,1.1,0.06,0.9,0.9,GER-Bundesliga,2023,shooting
GER,"FW,MF",24,1999,28.9,8,48,18,37.5,1.66,0.62,0.17,0.44,22.0,10,0,1,4.3,3.5,0.07,3.7,4.5,GER-Bundesliga,2023,shooting
GER,DF,27,1996,31.0,0,12,0,0.0,0.39,0.0,0.0,,20.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,GER-Bundesliga,2023,shooting
GER,GK,32,1991,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"MF,FW",23,2000,11.2,3,29,7,24.1,2.58,0.62,0.1,0.43,19.9,1,0,0,2.9,2.9,0.1,0.1,0.1,GER-Bundesliga,2023,shooting
USA,MF,23,1999,25.4,1,14,3,21.4,0.55,0.12,0.07,0.33,16.2,0,0,0,0.8,0.8,0.05,0.2,0.2,GER-Bundesliga,2023,shooting
GER,DF,28,1994,6.6,0,5,1,20.0,0.76,0.15,0.0,0.0,25.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1,GER-Bundesliga,2023,shooting
GER,"MF,FW",23,1999,16.8,3,27,8,29.6,1.61,0.48,0.11,0.38,14.4,0,0,0,2.3,2.3,0.09,0.7,0.7,GER-Bundesliga,2023,shooting
AUT,"MF,FW",29,1994,7.3,3,14,5,35.7,1.92,0.69,0.21,0.6,16.1,0,0,0,1.9,1.9,0.14,1.1,1.1,GER-Bundesliga,2023,shooting
GER,"MF,DF",36,1987,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,GER-Bundesliga,2023,shooting
GER,DF,25,1998,27.5,0,11,1,9.1,0.4,0.04,0.0,0.0,28.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3,GER-Bundesliga,2023,shooting
GER,DF,28,1994,34.0,2,29,6,20.7,0.85,0.18,0.07,0.33,9.4,0,0,0,3.2,3.2,0.11,-1.2,-1.2,GER-Bundesliga,2023,shooting
GER,"MF,FW",29,1994,1.7,0,5,0,0.0,2.94,0.0,0.0,,9.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,GER-Bundesliga,2023,shooting
GER,"MF,FW",23,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,FW,27,1995,31.9,12,81,31,38.3,2.54,0.97,0.12,0.32,13.6,0,2,2,13.9,12.3,0.15,-1.9,-2.3,GER-Bundesliga,2023,shooting
GER,DF,23,2000,10.1,0,3,0,0.0,0.3,0.0,0.0,,28.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,GER-Bundesliga,2023,shooting
CRO,"MF,FW",32,1991,24.4,15,64,29,45.3,2.62,1.19,0.16,0.34,20.1,8,5,5,11.1,7.1,0.11,3.9,2.9,GER-Bundesliga,2023,shooting
GER,MF,22,2001,0.9,0,2,1,50.0,2.14,1.07,0.0,0.0,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2023,shooting
GER,MF,24,1998,25.8,2,38,9,23.7,1.47,0.35,0.05,0.22,24.1,1,0,0,1.7,1.7,0.04,0.3,0.3,GER-Bundesliga,2023,shooting
HUN,DF,25,1998,3.2,0,1,1,100.0,0.31,0.31,0.0,0.0,39.5,0,0,0,0.0,0.0,0.01,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"MF,FW",20,2003,0.5,0,3,0,0.0,5.63,0.0,0.0,,19.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,GER-Bundesliga,2023,shooting
CZE,DF,22,2000,5.5,0,5,2,40.0,0.91,0.36,0.0,0.0,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,GER-Bundesliga,2023,shooting
GER,MF,25,1998,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
MLI,MF,27,1996,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,MF,23,2000,6.7,0,6,1,16.7,0.89,0.15,0.0,0.0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,GER-Bundesliga,2023,shooting
AUT,"DF,MF",27,1995,25.5,1,21,6,28.6,0.82,0.24,0.05,0.17,27.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2,GER-Bundesliga,2023,shooting
GER,MF,28,1995,23.8,4,26,8,30.8,1.09,0.34,0.15,0.5,15.5,0,0,0,3.8,3.8,0.15,0.2,0.2,GER-Bundesliga,2023,shooting
TOG,"FW,DF",29,1994,18.2,7,38,14,36.8,2.09,0.77,0.18,0.5,17.1,0,0,0,4.9,4.9,0.13,2.1,2.1,GER-Bundesliga,2023,shooting
USA,DF,30,1993,17.1,2,11,4,36.4,0.64,0.23,0.18,0.5,8.0,0,0,0,2.6,2.6,0.23,-0.6,-0.6,GER-Bundesliga,2023,shooting
GER,"FW,MF",25,1998,0.5,0,1,0,0.0,1.84,0.0,0.0,,25.0,0,0,0,0.0,0.0,0.04,0.0,0.0,GER-Bundesliga,2023,shooting
GHA,DF,28,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
NGA,DF,28,1995,12.2,0,2,0,0.0,0.16,0.0,0.0,,6.8,0,0,0,0.3,0.3,0.15,-0.3,-0.3,GER-Bundesliga,2023,shooting
GER,DF,31,1991,14.7,0,2,1,50.0,0.14,0.07,0.0,0.0,18.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7,GER-Bundesliga,2023,shooting
GER,"DF,FW",30,1993,15.0,1,21,6,28.6,1.4,0.4,0.05,0.17,18.0,0,0,0,1.4,1.4,0.07,-0.4,-0.4,GER-Bundesliga,2023,shooting
GER,"DF,FW",,,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"FW,MF",20,2002,26.9,16,82,39,47.6,3.05,1.45,0.2,0.41,15.4,0,0,0,11.4,11.4,0.14,4.6,4.6,GER-Bundesliga,2023,shooting
GER,FW,25,1998,1.6,0,6,1,16.7,3.75,0.62,0.0,0.0,16.2,1,0,0,0.5,0.5,0.09,-0.5,-0.5,GER-Bundesliga,2023,shooting
GER,GK,33,1990,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
TUR,DF,23,2000,25.4,4,19,7,36.8,0.75,0.28,0.21,0.57,12.2,0,0,0,2.2,2.2,0.11,1.8,1.8,GER-Bundesliga,2023,shooting
CZE,"DF,FW",31,1992,26.8,3,19,6,31.6,0.71,0.22,0.16,0.5,11.1,0,0,0,2.5,2.5,0.13,0.5,0.5,GER-Bundesliga,2023,shooting
DEN,"DF,FW",27,1996,14.0,3,32,7,21.9,2.29,0.5,0.09,0.43,19.8,6,0,0,1.8,1.8,0.06,1.2,1.2,GER-Bundesliga,2023,shooting
FRA,DF,24,1999,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,DF,18,2005,6.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"MF,FW",18,2005,2.0,0,5,1,20.0,2.53,0.51,0.0,0.0,23.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,GER-Bundesliga,2023,shooting
GER,MF,18,2004,11.2,0,15,3,20.0,1.34,0.27,0.0,0.0,23.8,0,0,0,0.5,0.5,0.03,-0.5,-0.5,GER-Bundesliga,2023,shooting
NED,FW,30,1992,22.0,7,38,14,36.8,1.73,0.64,0.16,0.43,13.3,0,1,1,7.2,6.4,0.17,-0.2,-0.4,GER-Bundesliga,2023,shooting
GER,DF,28,1994,12.8,0,8,5,62.5,0.62,0.39,0.0,0.0,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,GER-Bundesliga,2023,shooting
USA,"FW,MF",19,2004,2.0,2,5,2,40.0,2.49,0.99,0.4,1.0,10.9,0,0,0,1.0,1.0,0.21,1.0,1.0,GER-Bundesliga,2023,shooting
GER,FW,28,1995,14.1,6,33,11,33.3,2.35,0.78,0.18,0.55,11.1,0,0,0,4.8,4.8,0.14,1.2,1.2,GER-Bundesliga,2023,shooting
AUT,"MF,FW",25,1997,22.8,0,38,9,23.7,1.67,0.4,0.0,0.0,21.8,0,0,0,1.9,1.9,0.05,-1.9,-1.9,GER-Bundesliga,2023,shooting
BIH,MF,22,2001,18.1,0,12,3,25.0,0.66,0.17,0.0,0.0,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,GER-Bundesliga,2023,shooting
GER,DF,29,1993,6.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,MF,21,2002,27.3,1,27,9,33.3,0.99,0.33,0.04,0.11,18.9,0,0,0,2.2,2.2,0.09,-1.2,-1.2,GER-Bundesliga,2023,shooting
GER,"FW,MF",22,2001,14.2,4,33,11,33.3,2.32,0.77,0.12,0.36,14.5,0,0,0,3.0,3.0,0.09,1.0,1.0,GER-Bundesliga,2023,shooting
GER,"FW,MF",24,1998,0.8,0,3,1,33.3,3.86,1.29,0.0,0.0,15.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3,GER-Bundesliga,2023,shooting
AUT,"MF,FW",30,1992,24.4,5,23,4,17.4,0.94,0.16,0.0,0.0,25.5,3,5,5,5.0,1.0,0.04,0.0,-1.0,GER-Bundesliga,2023,shooting
DEN,MF,22,2001,2.4,0,1,0,0.0,0.41,0.0,0.0,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"FW,DF",21,2002,17.5,1,37,12,32.4,2.11,0.68,0.03,0.08,18.8,0,0,0,2.3,2.3,0.06,-1.3,-1.3,GER-Bundesliga,2023,shooting
GER,DF,25,1998,30.0,0,19,3,15.8,0.63,0.1,0.0,0.0,11.0,0,0,0,1.4,1.4,0.07,-1.4,-1.4,GER-Bundesliga,2023,shooting
GER,"FW,MF",18,2004,1.9,0,7,2,28.6,3.75,1.07,0.0,0.0,23.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,GER-Bundesliga,2023,shooting
KVX,DF,28,1994,11.9,0,10,4,40.0,0.84,0.33,0.0,0.0,26.6,3,0,0,0.4,0.4,0.04,-0.4,-0.4,GER-Bundesliga,2023,shooting
GER,"FW,MF",24,1999,21.1,1,33,11,33.3,1.56,0.52,0.03,0.09,19.8,0,0,0,1.9,1.9,0.06,-0.9,-0.9,GER-Bundesliga,2023,shooting
GER,DF,23,1999,7.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"MF,FW",27,1996,12.7,3,42,15,35.7,3.3,1.18,0.07,0.2,22.3,2,0,1,2.9,2.1,0.05,0.1,0.9,GER-Bundesliga,2023,shooting
GER,"MF,FW",31,1991,4.1,0,12,5,41.7,2.9,1.21,0.0,0.0,14.9,1,0,0,2.0,2.0,0.17,-2.0,-2.0,GER-Bundesliga,2023,shooting
GER,GK,28,1995,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2023,shooting
LUX,"MF,FW",22,2001,1.2,0,1,0,0.0,0.8,0.0,0.0,,30.1,0,0,0,0.0,0.0,0.03,0.0,0.0,GER-Bundesliga,2023,shooting
GER,"DF,FW",19,2004,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0,GER-Bundesliga,2023,shooting
DEN,"DF,FW",22,2000,18.4,0,10,4,40.0,0.54,0.22,0.0,0.0,15.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,GER-Bundesliga,2023,shooting
ARM,"FW,MF",30,1993,8.9,1,31,13,41.9,3.48,1.46,0.03,0.08,12.4,0,0,0,4.1,4.1,0.13,-3.1,-3.1,GER-Bundesliga,2023,shooting
GER,FW,25,1998,8.1,3,22,9,40.9,2.72,1.11,0.14,0.33,13.0,0,0,0,2.6,2.6,0.16,0.4,0.4,GER-Bundesliga,2023,shooting
GER,DF,27,1996,30.9,0,22,5,22.7,0.71,0.16,0.0,0.0,12.6,0,0,0,1.8,1.8,0.08,-1.8,-1.8,GER-Bundesliga,2023,shooting
CZE,"MF,FW",21,2002,5.1,2,18,6,33.3,3.53,1.18,0.11,0.33,14.6,0,0,0,3.1,3.1,0.17,-1.1,-1.1,GER-Bundesliga,2023,shooting
