nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,,,
IRL,FW,20,2000,0.7,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,ENG-Premier League,2021,defense
GHA,DF,21,1999,9.4,38,21,20,16,2,25,34,73.5,9,22,5,17,17,55,30,0,ENG-Premier League,2021,defense
MLI,MF,22,1998,13.8,52,27,27,17,8,28,63,44.4,35,24,2,22,10,62,14,0,ENG-Premier League,2021,defense
ENG,"MF,FW",26,1994,19.3,30,17,14,12,4,8,24,33.3,16,24,2,22,11,41,9,0,ENG-Premier League,2021,defense
NGA,"FW,MF",21,1999,8.3,8,5,1,4,3,6,15,40.0,9,13,0,13,3,11,2,0,ENG-Premier League,2021,defense
ESP,MF,28,1991,19.6,69,35,25,39,5,26,68,38.2,42,28,7,21,30,99,18,0,ENG-Premier League,2021,defense
ENG,DF,30,1989,28.9,60,32,26,27,7,30,48,62.5,18,19,1,18,30,90,41,1,ENG-Premier League,2021,defense
IRL,FW,33,1987,2.3,2,1,0,0,2,2,3,66.7,1,0,0,0,3,5,1,0,ENG-Premier League,2021,defense
SCO,MF,28,1992,30.7,60,41,19,32,9,27,75,36.0,48,26,1,25,24,84,19,0,ENG-Premier League,2021,defense
JPN,MF,25,1995,7.9,7,3,2,5,0,2,19,10.5,17,13,1,12,4,11,9,0,ENG-Premier League,2021,defense
ENG,"MF,FW",31,1989,18.0,23,11,8,9,6,11,32,34.4,21,16,0,16,14,37,5,0,ENG-Premier League,2021,defense
IRL,MF,20,2000,1.9,6,3,2,4,0,1,3,33.3,2,5,0,5,2,8,1,0,ENG-Premier League,2021,defense
TUN,"DF,MF",21,1999,1.1,5,3,2,3,0,1,5,20.0,4,2,0,2,2,7,5,0,ENG-Premier League,2021,defense
WAL,DF,27,1993,15.0,27,17,10,11,6,13,30,43.3,17,10,5,5,18,45,49,2,ENG-Premier League,2021,defense
BRA,FW,25,1995,3.4,3,1,2,1,0,1,1,100.0,0,0,0,0,2,5,5,0,ENG-Premier League,2021,defense
ENG,FW,16,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ENG-Premier League,2021,defense
COL,DF,24,1996,16.5,40,20,31,9,0,21,32,65.6,11,18,13,5,14,54,85,2,ENG-Premier League,2021,defense
ENG,MF,24,1996,6.9,18,11,8,6,4,7,19,36.8,12,9,0,9,7,25,3,0,ENG-Premier League,2021,defense
ENG,DF,26,1994,28.0,23,14,13,10,0,11,18,61.1,7,37,31,6,23,46,123,3,ENG-Premier League,2021,defense
WAL,FW,31,1989,10.2,17,10,4,9,4,7,14,50.0,7,13,2,11,8,25,16,0,ENG-Premier League,2021,defense
ARG,MF,24,1996,10.5,28,22,12,11,5,10,29,34.5,19,12,1,11,7,35,5,0,ENG-Premier League,2021,defense
ENG,FW,27,1993,34.2,22,12,1,17,4,8,26,30.8,18,28,11,17,11,33,40,0,ENG-Premier League,2021,defense
ENG,MF,24,1996,9.6,16,9,11,5,0,5,20,25.0,15,16,4,12,11,27,12,1,ENG-Premier League,2021,defense
FRA,GK,33,1986,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1,ENG-Premier League,2021,defense
ENG,DF,21,1999,5.4,5,4,3,2,0,1,3,33.3,2,6,5,1,3,8,15,0,ENG-Premier League,2021,defense
WAL,DF,22,1997,8.1,14,9,11,2,1,3,4,75.0,1,10,8,2,21,35,36,2,ENG-Premier League,2021,defense
BRA,"FW,MF",27,1992,15.7,32,16,12,16,4,8,29,27.6,21,12,0,12,18,50,10,0,ENG-Premier League,2021,defense
IRL,DF,28,1992,13.8,29,15,15,10,4,13,33,39.4,20,20,5,15,23,52,46,0,ENG-Premier League,2021,defense
FRA,MF,30,1989,17.6,22,16,19,3,0,8,20,40.0,12,11,4,7,23,45,25,0,ENG-Premier League,2021,defense
DEN,MF,24,1995,38.0,98,51,45,42,11,54,129,41.9,75,51,9,42,48,146,66,0,ENG-Premier League,2021,defense
CIV,DF,27,1992,17.8,55,33,33,17,5,15,40,37.5,25,28,5,23,19,74,44,3,ENG-Premier League,2021,defense
ESP,DF,23,1996,24.9,47,25,30,13,4,23,48,47.9,25,39,7,32,32,79,50,1,ENG-Premier League,2021,defense
KOR,FW,28,1992,34.6,32,18,11,14,7,18,72,25.0,54,28,3,25,14,46,8,0,ENG-Premier League,2021,defense
NED,"FW,MF",22,1997,13.4,15,7,8,3,4,7,20,35.0,13,7,1,6,5,20,9,0,ENG-Premier League,2021,defense
FRA,MF,23,1996,23.2,41,20,11,21,9,18,44,40.9,26,28,4,24,19,60,15,0,ENG-Premier League,2021,defense
BEL,DF,31,1989,24.9,35,22,22,11,2,18,30,60.0,12,40,28,12,10,45,121,0,ENG-Premier League,2021,defense
ARG,"FW,MF",28,1992,8.0,17,9,1,11,5,8,21,38.1,13,11,1,10,6,23,2,0,ENG-Premier League,2021,defense
EGY,DF,29,1991,1.0,0,0,0,0,0,0,0,,0,2,0,2,1,1,7,0,ENG-Premier League,2021,defense
ENG,MF,22,1997,13.7,22,10,7,8,7,9,28,32.1,19,12,1,11,17,39,24,0,ENG-Premier League,2021,defense
SRB,DF,36,1984,8.5,14,5,11,3,0,7,13,53.8,6,11,5,6,8,22,25,0,ENG-Premier League,2021,defense
IRL,"FW,MF",25,1995,17.3,7,5,5,1,1,3,19,15.8,16,9,0,9,7,14,8,0,ENG-Premier League,2021,defense
ENG,"FW,MF",31,1989,1.5,4,2,1,2,1,1,3,33.3,2,0,0,0,3,7,4,0,ENG-Premier League,2021,defense
ENG,MF,20,2000,28.1,81,41,30,39,12,29,97,29.9,68,47,8,39,27,108,31,0,ENG-Premier League,2021,defense
ENG,DF,27,1993,24.8,44,28,32,9,3,30,49,61.2,19,38,15,23,36,80,55,2,ENG-Premier League,2021,defense
IRL,DF,21,1999,23.4,45,25,30,13,2,21,45,46.7,24,32,17,15,45,90,108,0,ENG-Premier League,2021,defense
ENG,DF,24,1995,32.6,45,27,27,12,6,21,44,47.7,23,39,16,23,49,94,90,0,ENG-Premier League,2021,defense
ENG,GK,31,1989,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ENG-Premier League,2021,defense
CRO,MF,24,1995,6.1,13,10,6,5,2,6,18,33.3,12,2,0,2,4,17,2,0,ENG-Premier League,2021,defense
COD,"MF,FW",22,1998,13.7,35,19,19,9,7,19,43,44.2,24,16,2,14,16,51,9,0,ENG-Premier League,2021,defense
WAL,FW,31,1989,6.2,2,1,1,0,1,0,1,0.0,1,2,0,2,2,4,7,0,ENG-Premier League,2021,defense
ENG,MF,30,1989,13.8,33,18,14,16,3,14,31,45.2,17,21,6,15,16,49,26,0,ENG-Premier League,2021,defense
POL,"MF,FW",32,1988,1.6,2,1,2,0,0,2,8,25.0,6,1,0,1,2,4,1,0,ENG-Premier League,2021,defense
ENG,"FW,MF",22,1997,12.5,5,3,3,2,0,2,4,50.0,2,7,0,7,5,10,17,0,ENG-Premier League,2021,defense
ENG,DF,30,1989,9.0,15,11,11,3,1,8,10,80.0,2,8,6,2,16,31,30,1,ENG-Premier League,2021,defense
ENG,DF,29,1991,28.7,27,16,14,10,3,11,23,47.8,12,50,35,15,38,65,159,1,ENG-Premier League,2021,defense
ENG,"MF,FW",22,1998,1.3,3,2,1,1,1,0,0,,0,2,0,2,1,4,0,0,ENG-Premier League,2021,defense
ENG,DF,33,1986,2.5,9,4,8,1,0,4,4,100.0,0,1,1,0,1,10,11,0,ENG-Premier League,2021,defense
BRA,"MF,FW",24,1996,28.6,26,15,14,10,2,12,54,22.2,42,18,0,18,29,55,16,0,ENG-Premier League,2021,defense
SCO,MF,29,1991,20.3,15,8,4,11,0,7,23,30.4,16,32,4,28,10,25,32,1,ENG-Premier League,2021,defense
SEN,FW,28,1991,13.2,4,3,3,0,1,1,4,25.0,3,2,1,1,1,5,16,0,ENG-Premier League,2021,defense
TUR,MF,26,1994,14.6,38,25,21,13,4,17,35,48.6,18,15,3,12,35,73,33,1,ENG-Premier League,2021,defense
ENG,MF,20,2000,0.4,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,ENG-Premier League,2021,defense
SCO,"MF,FW",32,1987,5.8,17,12,12,4,1,10,16,62.5,6,11,2,9,1,18,12,0,ENG-Premier League,2021,defense
SKN,MF,28,1991,16.5,30,18,16,12,2,14,43,32.6,29,20,4,16,18,48,12,3,ENG-Premier League,2021,defense
ENG,MF,22,1998,0.7,5,5,3,2,0,0,0,,0,4,1,3,2,7,4,0,ENG-Premier League,2021,defense
ENG,GK,27,1993,37.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,2,ENG-Premier League,2021,defense
NGA,DF,26,1993,30.9,40,14,34,6,0,23,41,56.1,18,51,32,19,42,82,122,2,ENG-Premier League,2021,defense
ENG,DF,30,1989,35.2,32,13,15,15,2,18,32,56.3,14,29,14,15,32,64,79,2,ENG-Premier League,2021,defense
UKR,"FW,MF",30,1989,4.2,5,4,2,2,1,2,8,25.0,6,1,0,1,1,6,2,0,ENG-Premier League,2021,defense
ITA,DF,32,1988,27.7,26,13,20,5,1,9,17,52.9,8,25,11,14,30,56,119,0,ENG-Premier League,2021,defense
COD,"DF,MF",26,1993,11.2,20,12,14,6,0,11,34,32.4,23,12,0,12,8,28,28,2,ENG-Premier League,2021,defense
ENG,"DF,FW",20,2000,5.8,11,5,5,3,3,7,9,77.8,2,5,1,4,11,22,9,0,ENG-Premier League,2021,defense
ENG,DF,30,1990,21.4,11,8,7,4,0,5,12,41.7,7,26,22,4,32,43,88,3,ENG-Premier League,2021,defense
IRL,GK,33,1987,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ENG-Premier League,2021,defense
ENG,MF,21,1999,32.0,59,35,33,25,1,21,51,41.2,30,39,11,28,59,118,41,0,ENG-Premier League,2021,defense
PAR,DF,28,1991,13.3,24,12,23,1,0,14,23,60.9,9,23,6,17,25,49,63,0,ENG-Premier League,2021,defense
BRA,"FW,MF",27,1993,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,ENG-Premier League,2021,defense
FRA,DF,23,1997,15.3,20,14,12,8,0,7,18,38.9,11,32,22,10,22,42,59,0,ENG-Premier League,2021,defense
ENG,"FW,MF",23,1996,28.5,26,15,12,7,7,10,29,34.5,19,19,1,18,22,48,10,0,ENG-Premier League,2021,defense
ENG,"MF,FW",27,1992,15.8,12,6,4,8,0,5,14,35.7,9,7,1,6,4,16,0,0,ENG-Premier League,2021,defense
ARG,"MF,FW",27,1993,6.3,9,2,3,4,2,3,10,30.0,7,9,0,9,7,16,5,0,ENG-Premier League,2021,defense
ENG,MF,33,1987,7.9,8,4,2,5,1,4,14,28.6,10,7,3,4,13,21,3,0,ENG-Premier League,2021,defense
JAM,FW,30,1990,21.9,7,4,1,5,1,1,7,14.3,6,20,3,17,7,14,7,0,ENG-Premier League,2021,defense
ESP,"FW,MF",24,1996,28.6,44,26,14,24,6,11,73,15.1,62,43,1,42,36,80,9,0,ENG-Premier League,2021,defense
SCO,"FW,MF",32,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ENG-Premier League,2021,defense
ENG,"DF,FW",27,1992,6.3,9,5,5,4,0,3,7,42.9,4,6,2,4,11,20,20,0,ENG-Premier League,2021,defense
ALG,"FW,MF",24,1995,15.5,24,15,8,11,5,8,28,28.6,20,10,0,10,8,32,8,0,ENG-Premier League,2021,defense
CIV,FW,26,1994,10.4,14,9,1,6,7,4,20,20.0,16,7,1,6,5,19,7,0,ENG-Premier League,2021,defense
CZE,MF,25,1995,38.0,78,41,37,36,5,28,77,36.4,49,43,18,25,62,140,107,0,ENG-Premier League,2021,defense
CZE,DF,27,1992,33.9,73,36,50,15,8,52,89,58.4,37,41,7,34,41,114,102,1,ENG-Premier League,2021,defense
POL,GK,35,1985,35.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,12,3,ENG-Premier League,2021,defense
ESP,"FW,MF",24,1996,29.4,28,16,11,13,4,13,21,61.9,8,23,1,22,7,35,12,1,ENG-Premier League,2021,defense
ENG,DF,27,1993,36.7,35,23,25,10,0,19,35,54.3,16,40,32,8,27,62,134,2,ENG-Premier League,2021,defense
POR,"MF,FW",24,1995,18.5,12,6,5,5,2,2,19,10.5,17,5,1,4,13,25,2,0,ENG-Premier League,2021,defense
BRA,"DF,MF",31,1989,6.9,13,5,6,7,0,6,11,54.5,5,11,2,9,12,25,25,0,ENG-Premier League,2021,defense
POR,FW,18,2002,15.2,6,4,1,4,1,4,12,33.3,8,12,1,11,4,10,5,1,ENG-Premier League,2021,defense
ENG,GK,33,1986,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ENG-Premier League,2021,defense
ESP,"MF,DF",26,1994,5.5,11,5,6,4,1,6,13,46.2,7,9,3,6,9,20,7,0,ENG-Premier League,2021,defense
POR,MF,33,1986,28.1,75,40,34,35,6,35,91,38.5,56,18,3,15,47,122,28,0,ENG-Premier League,2021,defense
NED,"DF,MF",18,2002,6.4,14,6,11,2,1,10,22,45.5,12,2,0,2,9,23,23,0,ENG-Premier League,2021,defense
BEL,"MF,DF",25,1995,27.8,54,29,29,22,3,31,60,51.7,29,38,15,23,27,81,52,2,ENG-Premier League,2021,defense
ENG,DF,23,1997,14.6,21,14,13,4,4,8,14,57.1,6,17,8,9,19,40,46,0,ENG-Premier League,2021,defense
ENG,"MF,FW",20,2000,4.6,9,7,3,4,2,5,12,41.7,7,6,0,6,3,12,1,0,ENG-Premier League,2021,defense
POR,"DF,MF",26,1993,33.1,85,48,53,23,9,42,72,58.3,30,30,10,20,41,126,78,2,ENG-Premier League,2021,defense
DEN,DF,22,1998,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,ENG-Premier League,2021,defense
USA,"MF,FW",19,2001,2.1,5,5,3,2,0,1,2,50.0,1,1,1,0,3,8,4,0,ENG-Premier League,2021,defense
ITA,FW,22,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ENG-Premier League,2021,defense
POR,"FW,MF",20,2000,28.3,16,9,4,6,6,6,28,21.4,22,18,2,16,31,47,8,0,ENG-Premier League,2021,defense
ALG,DF,19,2001,15.6,29,16,18,10,1,13,27,48.1,14,14,1,13,15,44,25,0,ENG-Premier League,2021,defense
MEX,FW,29,1991,9.1,3,2,1,2,0,0,7,0.0,7,2,0,2,8,11,12,0,ENG-Premier League,2021,defense
MAR,DF,30,1990,26.7,35,24,23,12,0,19,33,57.6,14,28,13,15,52,87,115,1,ENG-Premier League,2021,defense
POR,GK,32,1988,37.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,3,ENG-Premier League,2021,defense
POR,MF,23,1997,29.7,86,46,42,38,6,36,88,40.9,52,55,11,44,65,151,46,2,ENG-Premier League,2021,defense
POR,"MF,DF",21,1999,1.9,7,5,5,2,0,3,4,75.0,1,3,0,3,2,9,4,0,ENG-Premier League,2021,defense
CAN,FW,18,2002,0.1,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,0,0,ENG-Premier League,2021,defense
POR,MF,20,2000,5.8,7,3,2,5,0,3,8,37.5,5,3,0,3,3,10,1,0,ENG-Premier League,2021,defense
BRA,FW,28,1991,12.3,2,1,1,1,0,1,4,25.0,3,6,1,5,1,3,12,0,ENG-Premier League,2021,defense
CIV,DF,29,1991,20.9,33,20,26,7,0,13,24,54.2,11,18,12,6,32,65,84,1,ENG-Premier League,2021,defense
