nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,,
ENG,DF,27-185,1997,8.5,0,6,1,16.7,0.7,0.12,0.0,0.0,19.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,ENG-Premier League,2024,shooting
ENG,"FW,MF",23-218,2001,14.9,6,48,18,37.5,3.23,1.21,0.1,0.28,16.0,1,1,1,5.1,4.3,0.09,0.9,0.7,ENG-Premier League,2024,shooting
ESP,GK,29-208,1995,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,MF,26-087,1999,26.0,2,38,9,23.7,1.46,0.35,0.05,0.22,19.9,2,0,0,2.6,2.6,0.07,-0.6,-0.6,ENG-Premier League,2024,shooting
ENG,"FW,MF",18-021,2007,8.0,3,19,7,36.8,2.39,0.88,0.16,0.43,18.8,1,0,0,0.9,0.9,0.05,2.1,2.1,ENG-Premier League,2024,shooting
BRA,FW,28-008,1997,6.8,3,20,7,35.0,2.96,1.04,0.15,0.43,11.1,0,0,0,3.0,3.0,0.15,0.0,0.0,ENG-Premier League,2024,shooting
BRA,DF,27-113,1997,26.3,3,22,5,22.7,0.84,0.19,0.14,0.6,9.5,0,0,0,2.6,2.6,0.12,0.4,0.4,ENG-Premier League,2024,shooting
BRA,"FW,MF",23-297,2001,18.9,6,36,17,47.2,1.9,0.9,0.17,0.35,12.3,0,0,0,4.9,4.9,0.14,1.1,1.1,ENG-Premier League,2024,shooting
POL,DF,25-055,2000,5.5,0,1,0,0.0,0.18,0.0,0.0,,18.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024,shooting
ITA,MF,33-112,1991,6.8,0,1,0,0.0,0.15,0.0,0.0,,22.5,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2024,shooting
NED,DF,23-298,2001,25.6,1,14,4,28.6,0.55,0.16,0.07,0.25,14.1,0,0,0,1.2,1.2,0.09,-0.2,-0.2,ENG-Premier League,2024,shooting
GER,"FW,MF",25-304,1999,20.4,9,52,21,40.4,2.54,1.03,0.17,0.43,11.7,0,0,0,9.4,9.4,0.18,-0.4,-0.4,ENG-Premier League,2024,shooting
SCO,"DF,FW",27-310,1997,1.1,0,1,0,0.0,0.93,0.0,0.0,,2.6,0,0,0,0.2,0.2,0.21,-0.2,-0.2,ENG-Premier League,2024,shooting
BEL,FW,30-128,1994,22.2,5,56,16,28.6,2.52,0.72,0.09,0.31,16.3,0,0,0,5.4,5.4,0.1,-0.4,-0.4,ENG-Premier League,2024,shooting
NOR,MF,26-115,1998,20.4,2,36,11,30.6,1.76,0.54,0.03,0.09,18.5,2,1,1,4.2,3.4,0.1,-2.2,-2.4,ENG-Premier League,2024,shooting
ESP,"MF,FW",28-293,1996,14.8,6,29,12,41.4,1.96,0.81,0.21,0.5,10.8,0,0,0,3.9,3.9,0.13,2.1,2.1,ENG-Premier League,2024,shooting
ENG,DF,18-197,2006,10.3,1,1,1,100.0,0.1,0.1,1.0,1.0,13.9,0,0,0,0.0,0.0,0.04,1.0,1.0,ENG-Premier League,2024,shooting
UKR,"DF,MF",28-117,1996,3.3,0,3,0,0.0,0.9,0.0,0.0,,14.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,"FW,MF",30-124,1994,3.9,0,10,0,0.0,2.54,0.0,0.0,,15.0,2,0,0,1.3,1.3,0.13,-1.3,-1.3,ENG-Premier League,2024,shooting
ENG,FW,25-122,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ITA,DF,22-327,2002,10.3,2,10,6,60.0,0.97,0.58,0.2,0.33,14.1,0,0,0,0.9,0.9,0.09,1.1,1.1,ENG-Premier League,2024,shooting
JPN,DF,26-157,1998,0.1,0,1,0,0.0,12.86,0.0,0.0,,1.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2,ENG-Premier League,2024,shooting
GHA,"MF,DF",31-302,1993,25.3,3,22,6,27.3,0.87,0.24,0.14,0.5,19.8,0,0,0,1.8,1.8,0.08,1.2,1.2,ENG-Premier League,2024,shooting
FRA,DF,24-018,2001,28.3,2,5,2,40.0,0.18,0.07,0.4,1.0,4.5,0,0,0,2.2,2.2,0.43,-0.2,-0.2,ENG-Premier League,2024,shooting
BEL,MF,23-238,2001,13.0,2,14,4,28.6,1.08,0.31,0.14,0.5,13.8,0,0,0,1.8,1.8,0.13,0.2,0.2,ENG-Premier League,2024,shooting
ESP,"DF,MF",22-063,2003,3.5,0,2,0,0.0,0.58,0.0,0.0,,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2024,shooting
FRA,DF,27-031,1998,5.1,0,2,0,0.0,0.39,0.0,0.0,,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2024,shooting
FRA,MF,25-139,1999,13.3,0,6,1,16.7,0.45,0.07,0.0,0.0,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,ENG-Premier League,2024,shooting
BRA,DF,32-027,1993,9.2,0,4,1,25.0,0.43,0.11,0.0,0.0,6.7,0,0,0,0.6,0.6,0.16,-0.6,-0.6,ENG-Premier League,2024,shooting
NED,FW,26-092,1999,2.6,2,9,6,66.7,3.46,2.31,0.22,0.33,15.6,0,0,0,1.4,1.4,0.15,0.6,0.6,ENG-Premier League,2024,shooting
ARG,"MF,FW",28-107,1996,1.1,0,5,0,0.0,4.59,0.0,0.0,,19.1,1,0,0,0.7,0.7,0.13,-0.7,-0.7,ENG-Premier League,2024,shooting
ARG,GK,32-221,1992,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,27-170,1997,25.6,1,7,3,42.9,0.27,0.12,0.14,0.33,8.8,0,0,0,0.7,0.7,0.1,0.3,0.3,ENG-Premier League,2024,shooting
NED,DF,23-032,2002,7.9,0,10,4,40.0,1.27,0.51,0.0,0.0,25.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,ENG-Premier League,2024,shooting
ENG,"FW,MF",23-318,2001,14.9,1,15,4,26.7,1.01,0.27,0.07,0.25,16.0,0,0,0,1.3,1.3,0.09,-0.3,-0.3,ENG-Premier League,2024,shooting
ENG,"FW,MF",23-062,2002,3.7,0,7,0,0.0,1.9,0.0,0.0,,16.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ENG-Premier League,2024,shooting
SCO,"MF,FW",30-175,1994,20.9,0,23,2,8.7,1.1,0.1,0.0,0.0,16.9,1,0,0,2.2,2.2,0.1,-2.2,-2.2,ENG-Premier League,2024,shooting
COL,FW,21-119,2003,7.1,7,31,15,48.4,4.37,2.12,0.23,0.47,15.6,0,0,0,4.9,4.9,0.16,2.1,2.1,ENG-Premier League,2024,shooting
SRB,DF,19-116,2005,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
NED,"DF,MF",21-096,2004,5.3,0,1,1,100.0,0.19,0.19,0.0,0.0,20.2,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2024,shooting
JAM,"FW,MF",27-245,1997,12.6,1,28,6,21.4,2.21,0.47,0.04,0.17,17.3,2,0,0,1.7,1.7,0.06,-0.7,-0.7,ENG-Premier League,2024,shooting
FRA,DF,31-265,1993,23.9,0,13,3,23.1,0.54,0.13,0.0,0.0,22.7,5,0,0,0.8,0.8,0.06,-0.8,-0.8,ENG-Premier League,2024,shooting
ESP,"MF,FW",29-080,1996,3.4,3,13,7,53.8,3.84,2.07,0.23,0.43,16.5,1,0,0,2.1,2.1,0.16,0.9,0.9,ENG-Premier League,2024,shooting
ENG,FW,27-162,1997,3.3,1,11,3,27.3,3.36,0.92,0.09,0.33,18.7,1,0,0,1.4,1.4,0.13,-0.4,-0.4,ENG-Premier League,2024,shooting
POL,DF,27-247,1997,16.4,1,8,4,50.0,0.49,0.24,0.13,0.25,17.6,0,0,0,0.3,0.3,0.03,0.7,0.7,ENG-Premier League,2024,shooting
ENG,"FW,MF",22-259,2002,27.9,8,48,16,33.3,1.72,0.57,0.17,0.5,15.9,0,0,0,5.8,5.8,0.12,2.2,2.2,ENG-Premier League,2024,shooting
ENG,FW,29-102,1995,23.8,13,70,30,42.9,2.94,1.26,0.16,0.37,12.2,0,2,2,13.9,12.3,0.18,-0.9,-1.3,ENG-Premier League,2024,shooting
ESP,DF,28-085,1997,18.2,0,8,2,25.0,0.44,0.11,0.0,0.0,11.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,ENG-Premier League,2024,shooting
SWE,GK,35-093,1990,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,MF,31-127,1993,6.2,3,14,4,28.6,2.27,0.65,0.21,0.75,13.8,0,0,0,1.7,1.7,0.12,1.3,1.3,ENG-Premier League,2024,shooting
ENG,DF,32-029,1993,9.7,0,6,1,16.7,0.62,0.1,0.0,0.0,8.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7,ENG-Premier League,2024,shooting
BEL,MF,27-339,1997,29.4,2,31,9,29.0,1.05,0.31,0.06,0.22,21.4,0,0,1,2.7,1.9,0.06,-0.7,0.1,ENG-Premier League,2024,shooting
ENG,DF,33-347,1991,12.7,0,1,0,0.0,0.08,0.0,0.0,,10.2,0,0,0,0.6,0.6,0.6,-0.6,-0.6,ENG-Premier League,2024,shooting
ENG,MF,21-233,2003,5.6,0,9,4,44.4,1.61,0.72,0.0,0.0,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,ENG-Premier League,2024,shooting
GHA,FW,25-094,2000,29.4,7,112,35,31.3,3.81,1.19,0.06,0.2,17.2,0,0,0,8.9,8.9,0.08,-1.9,-1.9,ENG-Premier League,2024,shooting
ENG,"FW,MF",20-219,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
BFA,FW,23-059,2002,18.7,7,55,17,30.9,2.94,0.91,0.13,0.41,13.4,0,0,0,7.7,7.7,0.14,-0.7,-0.7,ENG-Premier League,2024,shooting
ENG,FW,21-241,2003,0.8,0,2,1,50.0,2.4,1.2,0.0,0.0,12.3,0,0,0,0.2,0.2,0.1,-0.2,-0.2,ENG-Premier League,2024,shooting
WAL,"FW,MF",27-277,1997,8.8,2,22,10,45.5,2.5,1.13,0.09,0.2,16.8,0,0,0,2.2,2.2,0.1,-0.2,-0.2,ENG-Premier League,2024,shooting
ESP,DF,19-362,2005,20.8,2,15,2,13.3,0.72,0.1,0.13,1.0,10.2,0,0,0,1.7,1.7,0.11,0.3,0.3,ENG-Premier League,2024,shooting
TUR,"FW,MF",27-336,1997,3.8,2,20,7,35.0,5.22,1.83,0.1,0.29,14.6,3,0,0,2.7,2.7,0.14,-0.7,-0.7,ENG-Premier League,2024,shooting
BRA,FW,25-187,1999,19.1,9,55,27,49.1,2.87,1.41,0.16,0.33,13.0,0,0,1,10.3,9.5,0.17,-1.3,-0.5,ENG-Premier League,2024,shooting
UKR,DF,22-222,2002,28.1,0,8,0,0.0,0.28,0.0,0.0,,8.8,0,0,0,1.0,1.0,0.12,-1.0,-1.0,ENG-Premier League,2024,shooting
ENG,DF,23-091,2002,5.0,0,6,0,0.0,1.21,0.0,0.0,,13.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,ENG-Premier League,2024,shooting
MEX,DF,23-241,2001,3.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
NED,"MF,FW",25-341,1999,21.5,12,50,22,44.0,2.32,1.02,0.12,0.27,20.1,0,6,6,9.9,5.1,0.1,2.1,0.9,ENG-Premier League,2024,shooting
ESP,GK,30-190,1994,24.0,0,1,0,0.0,0.04,0.0,0.0,,9.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024,shooting
ENG,"MF,DF",28-067,1997,28.6,1,13,4,30.8,0.45,0.14,0.08,0.25,23.7,1,0,0,0.9,0.9,0.07,0.1,0.1,ENG-Premier League,2024,shooting
COL,"FW,MF",25-298,1999,2.6,1,13,6,46.2,4.96,2.29,0.08,0.17,14.8,0,0,0,1.2,1.2,0.09,-0.2,-0.2,ENG-Premier League,2024,shooting
ARG,DF,27-336,1997,10.7,0,2,0,0.0,0.19,0.0,0.0,,6.0,0,0,0,0.8,0.8,0.4,-0.8,-0.8,ENG-Premier League,2024,shooting
ENG,"FW,MF",26-020,1999,16.7,3,47,15,31.9,2.81,0.9,0.06,0.2,20.4,4,0,0,5.2,5.2,0.11,-2.2,-2.2,ENG-Premier League,2024,shooting
IRL,GK,25-328,1999,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,25-097,2000,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
HUN,DF,21-155,2003,30.2,2,17,5,29.4,0.56,0.17,0.12,0.4,20.4,0,0,0,0.5,0.5,0.03,1.5,1.5,ENG-Premier League,2024,shooting
BRA,GK,35-266,1989,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
DEN,MF,28-304,1996,2.0,0,5,1,20.0,2.45,0.49,0.0,0.0,17.9,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ENG-Premier League,2024,shooting
ENG,FW,19-036,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
SCO,MF,30-048,1995,23.5,2,33,12,36.4,1.4,0.51,0.06,0.17,19.6,0,0,0,1.8,1.8,0.06,0.2,0.2,ENG-Premier League,2024,shooting
USA,MF,26-056,1999,15.3,0,6,1,16.7,0.39,0.07,0.0,0.0,18.7,0,0,0,1.2,1.2,0.19,-1.2,-1.2,ENG-Premier League,2024,shooting
MSR,FW,19-276,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,35-202,1989,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
CMR,FW,25-247,1999,30.9,16,62,28,45.2,2.0,0.91,0.18,0.39,17.8,6,5,5,10.0,6.0,0.1,6.0,5.0,ENG-Premier League,2024,shooting
DEN,MF,31-032,1994,24.3,4,30,10,33.3,1.23,0.41,0.13,0.4,15.1,0,0,0,3.2,3.2,0.11,0.8,0.8,ENG-Premier League,2024,shooting
ENG,"MF,FW",23-338,2001,1.3,0,1,0,0.0,0.76,0.0,0.0,,23.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,ENG-Premier League,2024,shooting
JAM,DF,31-317,1993,21.3,2,10,6,60.0,0.47,0.28,0.2,0.33,11.1,0,0,0,1.1,1.1,0.11,0.9,0.9,ENG-Premier League,2024,shooting
POR,"FW,MF",22-224,2002,5.1,2,12,5,41.7,2.37,0.99,0.17,0.4,14.7,0,0,0,2.5,2.5,0.21,-0.5,-0.5,ENG-Premier League,2024,shooting
NGA,MF,27-100,1998,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ISL,GK,23-180,2001,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,18-287,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,"DF,FW",24-048,2001,28.3,1,27,14,51.9,0.95,0.49,0.04,0.07,20.5,1,0,0,2.6,2.6,0.09,-1.6,-1.6,ENG-Premier League,2024,shooting
GER,FW,23-135,2001,19.5,7,42,18,42.9,2.15,0.92,0.17,0.39,11.8,0,0,0,5.9,5.9,0.14,1.1,1.1,ENG-Premier League,2024,shooting
KOR,DF,20-108,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
NOR,DF,26-359,1998,14.4,0,7,2,28.6,0.49,0.14,0.0,0.0,10.1,0,0,0,0.7,0.7,0.1,-0.7,-0.7,ENG-Premier League,2024,shooting
DEN,DF,25-291,1999,12.2,0,5,2,40.0,0.41,0.16,0.0,0.0,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2024,shooting
NED,GK,31-302,1993,29.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
DEN,MF,29-100,1996,8.3,0,6,1,16.7,0.73,0.12,0.0,0.0,23.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2024,shooting
ITA,DF,20-275,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
DEN,"MF,FW",24-282,2000,25.9,2,30,7,23.3,1.16,0.27,0.07,0.29,17.1,3,0,0,2.6,2.6,0.09,-0.6,-0.6,ENG-Premier League,2024,shooting
IRL,DF,23-346,2001,31.0,2,15,5,33.3,0.48,0.16,0.13,0.4,11.2,0,0,0,2.3,2.3,0.15,-0.3,-0.3,ENG-Premier League,2024,shooting
ENG,DF,27-277,1997,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,MF,22-030,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
NED,DF,23-112,2001,21.7,0,13,4,30.8,0.6,0.18,0.0,0.0,11.3,0,0,0,1.3,1.3,0.1,-1.3,-1.3,ENG-Premier League,2024,shooting
BRA,FW,23-289,2001,1.5,0,1,0,0.0,0.68,0.0,0.0,,14.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ENG-Premier League,2024,shooting
GER,MF,26-336,1998,24.2,1,14,4,28.6,0.58,0.16,0.07,0.25,17.7,0,0,0,0.8,0.8,0.06,0.2,0.2,ENG-Premier League,2024,shooting
UKR,MF,21-041,2004,10.5,0,9,2,22.2,0.86,0.19,0.0,0.0,15.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,ENG-Premier League,2024,shooting
COD,FW,28-220,1996,25.4,14,69,30,43.5,2.71,1.18,0.2,0.47,14.0,0,0,0,14.1,14.1,0.21,-0.1,-0.1,ENG-Premier League,2024,shooting
TUR,"FW,MF",19-091,2006,0.3,0,1,0,0.0,2.9,0.0,0.0,,21.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,DF,30-097,1995,6.9,0,1,1,100.0,0.15,0.15,0.0,0.0,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2024,shooting
NED,GK,22-236,2002,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
SCO,MF,23-304,2001,1.1,0,1,0,0.0,0.92,0.0,0.0,,25.5,1,0,0,0.1,0.1,0.08,-0.1,-0.1,ENG-Premier League,2024,shooting
GER,"FW,MF",20-315,2004,5.4,0,3,2,66.7,0.55,0.37,0.0,0.0,18.6,2,0,0,0.3,0.3,0.1,-0.3,-0.3,ENG-Premier League,2024,shooting
CMR,MF,21-098,2004,22.9,2,39,10,25.6,1.71,0.44,0.05,0.2,24.9,1,0,0,3.0,3.0,0.08,-1.0,-1.0,ENG-Premier League,2024,shooting
ENG,FW,34-136,1990,17.7,8,44,17,38.6,2.48,0.96,0.18,0.47,15.1,7,0,0,7.2,7.2,0.16,0.8,0.8,ENG-Premier League,2024,shooting
PAR,MF,22-015,2003,4.4,0,3,0,0.0,0.68,0.0,0.0,,20.3,1,0,0,0.3,0.3,0.11,-0.3,-0.3,ENG-Premier League,2024,shooting
IRL,DF,23-153,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
IRL,FW,20-174,2004,2.7,1,7,2,28.6,2.56,0.73,0.14,0.5,19.2,1,0,0,0.5,0.5,0.08,0.5,0.5,ENG-Premier League,2024,shooting
TUR,"DF,MF",25-186,1999,4.3,1,4,1,25.0,0.94,0.23,0.25,1.0,15.1,0,0,0,0.4,0.4,0.11,0.6,0.6,ENG-Premier League,2024,shooting
FRA,"MF,FW",22-356,2002,18.4,5,50,12,24.0,2.72,0.65,0.1,0.42,15.5,0,0,0,4.6,4.6,0.09,0.4,0.4,ENG-Premier League,2024,shooting
BRA,DF,27-063,1998,10.0,0,1,0,0.0,0.1,0.0,0.0,,14.1,0,0,0,0.0,0.0,0.05,0.0,0.0,ENG-Premier League,2024,shooting
ENG,"DF,MF",20-000,2005,15.7,2,12,5,41.7,0.76,0.32,0.17,0.4,13.6,0,0,0,1.4,1.4,0.11,0.6,0.6,ENG-Premier League,2024,shooting
POL,MF,26-004,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,MF,39-097,1986,1.9,0,2,0,0.0,1.07,0.0,0.0,,16.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,ENG-Premier League,2024,shooting
NED,DF,24-307,2000,27.9,1,16,5,31.3,0.57,0.18,0.06,0.2,14.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,ENG-Premier League,2024,shooting
ENG,GK,34-236,1990,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ECU,MF,22-299,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
BRA,"FW,MF",23-197,2001,20.0,8,40,15,37.5,2.0,0.75,0.13,0.33,16.4,0,3,3,7.2,4.8,0.12,0.8,0.2,ENG-Premier League,2024,shooting
NED,DF,33-086,1992,18.3,0,6,1,16.7,0.33,0.05,0.0,0.0,19.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,ENG-Premier League,2024,shooting
PAR,"MF,FW",21-078,2004,3.3,0,20,11,55.0,6.12,3.37,0.0,0.0,21.3,1,0,0,1.0,1.0,0.05,-1.0,-1.0,ENG-Premier League,2024,shooting
JPN,"FW,MF",27-326,1997,27.4,7,50,23,46.0,1.82,0.84,0.14,0.3,14.1,0,0,0,7.5,7.5,0.15,-0.5,-0.5,ENG-Premier League,2024,shooting
ENG,DF,33-141,1991,19.1,0,10,2,20.0,0.52,0.1,0.0,0.0,13.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,ENG-Premier League,2024,shooting
NED,MF,25-146,1999,5.7,1,6,2,33.3,1.05,0.35,0.17,0.5,12.7,0,0,0,0.5,0.5,0.09,0.5,0.5,ENG-Premier League,2024,shooting
DEN,MF,24-141,2000,6.0,1,14,4,28.6,2.32,0.66,0.07,0.25,17.3,1,0,0,1.2,1.2,0.09,-0.2,-0.2,ENG-Premier League,2024,shooting
ECU,DF,27-080,1998,20.7,1,18,5,27.8,0.87,0.24,0.06,0.2,25.3,3,0,0,0.7,0.7,0.04,0.3,0.3,ENG-Premier League,2024,shooting
CIV,"FW,MF",23-100,2002,8.3,2,18,5,27.8,2.18,0.61,0.11,0.4,16.6,0,0,0,1.6,1.6,0.09,0.4,0.4,ENG-Premier League,2024,shooting
ENG,"MF,FW",30-265,1994,0.7,0,1,0,0.0,1.53,0.0,0.0,,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024,shooting
GHA,DF,24-193,2000,8.5,2,6,2,33.3,0.71,0.24,0.33,1.0,18.5,0,0,0,0.4,0.4,0.06,1.6,1.6,ENG-Premier League,2024,shooting
GAM,"FW,MF",20-263,2004,14.9,5,26,13,50.0,1.75,0.88,0.19,0.38,14.3,0,0,0,3.3,3.3,0.13,1.7,1.7,ENG-Premier League,2024,shooting
SWE,MF,21-187,2003,17.1,0,23,6,26.1,1.34,0.35,0.0,0.0,18.5,2,0,0,2.1,2.1,0.09,-2.1,-2.1,ENG-Premier League,2024,shooting
FRA,DF,27-031,1998,4.0,1,2,1,50.0,0.49,0.25,0.5,1.0,12.3,0,0,0,0.3,0.3,0.14,0.7,0.7,ENG-Premier League,2024,shooting
FRA,DF,24-016,2001,3.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
FRA,FW,27-148,1997,10.2,3,25,11,44.0,2.45,1.08,0.12,0.27,12.6,0,0,0,4.8,4.8,0.19,-1.8,-1.8,ENG-Premier League,2024,shooting
ENG,MF,22-340,2002,28.5,14,103,38,36.9,3.62,1.33,0.11,0.29,20.3,12,3,4,15.5,12.3,0.12,-1.5,-1.3,ENG-Premier League,2024,shooting
ARG,MF,24-084,2001,25.8,5,45,16,35.6,1.75,0.62,0.11,0.31,18.5,2,0,0,5.1,5.1,0.11,-0.1,-0.1,ENG-Premier League,2024,shooting
DEN,GK,22-360,2002,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,FW,25-017,2000,17.6,2,21,5,23.8,1.19,0.28,0.1,0.4,14.9,0,0,0,1.9,1.9,0.09,0.1,0.1,ENG-Premier League,2024,shooting
ENG,DF,18-341,2006,1.9,0,2,0,0.0,1.06,0.0,0.0,,8.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2,ENG-Premier League,2024,shooting
POR,"FW,MF",25-152,1999,4.1,1,20,5,25.0,4.88,1.22,0.05,0.2,15.9,0,0,0,2.2,2.2,0.11,-1.2,-1.2,ENG-Premier League,2024,shooting
ENG,"MF,FW",26-217,1998,2.9,0,1,0,0.0,0.35,0.0,0.0,,7.8,0,0,0,0.2,0.2,0.22,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,DF,22-044,2003,28.0,1,10,2,20.0,0.36,0.07,0.1,0.5,8.8,0,0,0,0.7,0.7,0.07,0.3,0.3,ENG-Premier League,2024,shooting
FRA,DF,21-327,2003,19.2,0,21,3,14.3,1.09,0.16,0.0,0.0,21.2,0,0,0,1.7,1.7,0.08,-1.7,-1.7,ENG-Premier League,2024,shooting
ESP,DF,26-263,1998,26.2,4,17,7,41.2,0.65,0.27,0.24,0.57,16.1,0,0,0,2.2,2.2,0.13,1.8,1.8,ENG-Premier League,2024,shooting
ESP,FW,19-097,2006,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
FRA,MF,19-083,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ECU,MF,23-160,2001,30.2,1,14,3,21.4,0.46,0.1,0.07,0.33,24.8,0,0,0,0.6,0.6,0.05,0.4,0.4,ENG-Premier League,2024,shooting
