nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,,,
ITA,DF,32,1991,23.8,25,14,19,4,2,13,22,59.1,9,26,17,9,29,54,53,0,ITA-Serie A,2023,defense
ITA,MF,26,1997,35.8,44,25,20,20,4,23,49,46.9,26,29,11,18,27,71,46,1,ITA-Serie A,2023,defense
ITA,GK,26,1997,31.9,1,0,1,0,0,1,4,25.0,3,1,0,1,1,2,10,2,ITA-Serie A,2023,defense
BIH,FW,33,1990,14.0,5,5,0,5,0,2,4,50.0,2,6,2,4,0,5,27,0,ITA-Serie A,2023,defense
CRO,FW,28,1995,3.2,4,0,2,1,1,0,2,0.0,2,4,0,4,2,6,3,0,ITA-Serie A,2023,defense
ESP,DF,29,1993,29.1,41,25,34,7,0,22,34,64.7,12,40,25,15,37,78,115,1,ITA-Serie A,2023,defense
ARG,"MF,FW",35,1988,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,ITA-Serie A,2023,defense
ITA,"DF,MF",28,1995,17.8,30,18,13,13,4,13,21,61.9,8,20,5,15,9,39,28,0,ITA-Serie A,2023,defense
POR,DF,25,1998,9.3,19,13,14,4,1,9,17,52.9,8,15,2,13,4,23,18,0,ITA-Serie A,2023,defense
EQG,"MF,FW",26,1996,2.7,6,1,1,4,1,2,4,50.0,2,5,2,3,0,6,6,0,ITA-Serie A,2023,defense
ITA,"MF,DF",29,1994,26.2,61,30,27,25,9,31,50,62.0,19,30,11,19,31,92,38,0,ITA-Serie A,2023,defense
ITA,DF,24,1999,22.4,28,19,16,7,5,14,25,56.0,11,30,11,19,18,46,48,0,ITA-Serie A,2023,defense
ITA,"MF,FW",19,2004,3.8,6,4,2,3,1,2,3,66.7,1,2,0,2,1,7,1,0,ITA-Serie A,2023,defense
ARG,"MF,FW",18,2005,13.0,25,15,10,12,3,8,26,30.8,18,12,1,11,7,32,4,0,ITA-Serie A,2023,defense
FRA,MF,19,2003,16.4,29,22,16,10,3,13,17,76.5,4,13,3,10,6,35,13,0,ITA-Serie A,2023,defense
ITA,"DF,FW",22,2000,0.6,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,ITA-Serie A,2023,defense
ITA,"FW,DF",24,1999,1.7,5,2,1,3,1,2,7,28.6,5,1,0,1,0,5,0,0,ITA-Serie A,2023,defense
ITA,GK,26,1997,30.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,10,1,ITA-Serie A,2023,defense
KVX,DF,29,1994,28.9,33,27,17,14,2,16,32,50.0,16,24,10,14,20,53,90,0,ITA-Serie A,2023,defense
CMR,MF,27,1995,31.0,61,33,21,29,11,34,69,49.3,35,40,5,35,28,89,19,1,ITA-Serie A,2023,defense
BEL,FW,23,2000,3.5,5,3,1,4,0,2,2,100.0,0,2,0,2,0,5,2,0,ITA-Serie A,2023,defense
GER,MF,31,1991,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,ITA-Serie A,2023,defense
MKD,"FW,MF",23,1999,3.8,4,3,1,3,0,2,2,100.0,0,2,0,2,2,6,8,0,ITA-Serie A,2023,defense
ITA,"FW,MF",23,2000,17.6,21,10,6,10,5,6,15,40.0,9,15,1,14,3,24,7,0,ITA-Serie A,2023,defense
ITA,MF,23,2000,1.8,4,1,0,4,0,2,4,50.0,2,5,2,3,1,5,4,0,ITA-Serie A,2023,defense
ITA,DF,29,1993,35.9,58,36,26,26,6,32,68,47.1,36,43,16,27,24,82,45,0,ITA-Serie A,2023,defense
ARG,FW,28,1995,8.9,12,4,1,3,8,3,12,25.0,9,11,0,11,1,13,7,0,ITA-Serie A,2023,defense
CIV,MF,23,2000,4.2,4,2,2,0,2,1,6,16.7,5,3,0,3,2,6,1,1,ITA-Serie A,2023,defense
SWE,MF,23,1999,11.3,36,24,13,17,6,20,37,54.1,17,20,3,17,4,40,15,0,ITA-Serie A,2023,defense
DEN,"FW,MF",23,2000,4.8,8,3,2,3,3,4,8,50.0,4,3,0,3,2,10,6,0,ITA-Serie A,2023,defense
BRA,DF,32,1991,23.5,42,19,28,12,2,23,33,69.7,10,23,12,11,23,65,67,1,ITA-Serie A,2023,defense
GEO,FW,22,2001,30.4,42,21,11,19,12,15,49,30.6,34,15,1,14,13,55,9,0,ITA-Serie A,2023,defense
BEL,MF,28,1995,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,ITA-Serie A,2023,defense
NOR,DF,23,1999,18.1,24,12,13,10,1,6,11,54.5,5,18,12,6,16,40,65,0,ITA-Serie A,2023,defense
URU,DF,25,1997,17.4,50,29,29,15,6,23,39,59.0,16,35,6,29,20,70,25,0,ITA-Serie A,2023,defense
ITA,FW,29,1993,26.2,19,8,8,7,4,11,34,32.4,23,9,1,8,15,34,11,1,ITA-Serie A,2023,defense
POR,DF,32,1991,13.4,27,15,17,5,5,14,21,66.7,7,17,2,15,15,42,19,0,ITA-Serie A,2023,defense
BRA,DF,22,2001,10.6,14,10,10,3,1,5,10,50.0,5,12,9,3,8,22,32,0,ITA-Serie A,2023,defense
ITA,GK,27,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2023,defense
ITA,DF,28,1995,4.8,5,2,1,2,2,2,3,66.7,1,5,1,4,1,6,13,0,ITA-Serie A,2023,defense
ITA,GK,28,1995,7.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,ITA-Serie A,2023,defense
POL,MF,29,1994,21.4,23,15,6,13,4,12,24,50.0,12,12,1,11,9,32,15,0,ITA-Serie A,2023,defense
SVK,MF,28,1994,36.5,61,39,18,30,13,24,60,40.0,36,30,8,22,30,91,29,0,ITA-Serie A,2023,defense
NGA,FW,24,1998,22.0,9,5,0,4,5,2,4,50.0,2,5,1,4,2,11,18,0,ITA-Serie A,2023,defense
ITA,FW,29,1993,7.5,8,4,2,3,3,3,6,50.0,3,7,0,7,2,10,3,0,ITA-Serie A,2023,defense
ESP,DF,26,1997,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,1,ITA-Serie A,2023,defense
ITA,"MF,DF",28,1995,36.5,72,41,33,28,11,28,50,56.0,22,36,6,30,25,97,55,2,ITA-Serie A,2023,defense
ENG,DF,33,1989,4.3,1,1,1,0,0,1,4,25.0,3,6,5,1,5,6,8,0,ITA-Serie A,2023,defense
ESP,DF,18,2005,5.7,10,5,5,5,0,1,4,25.0,3,7,4,3,4,14,26,2,ITA-Serie A,2023,defense
ESP,DF,29,1993,24.1,31,19,20,10,1,11,24,45.8,13,40,27,13,22,53,79,0,ITA-Serie A,2023,defense
ITA,MF,21,2002,19.8,60,31,16,31,13,27,46,58.7,19,21,1,20,11,71,11,1,ITA-Serie A,2023,defense
ITA,DF,27,1996,31.9,34,20,21,11,2,11,27,40.7,16,38,26,12,36,70,77,1,ITA-Serie A,2023,defense
ALG,"MF,FW",25,1998,8.4,16,11,4,10,2,3,12,25.0,9,5,0,5,4,20,2,1,ITA-Serie A,2023,defense
BRA,"MF,FW",18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
ARG,MF,29,1994,29.3,57,36,30,22,5,33,77,42.9,44,26,7,19,29,86,43,1,ITA-Serie A,2023,defense
ITA,DF,30,1993,14.6,15,7,10,5,0,8,18,44.4,10,8,2,6,3,18,15,0,ITA-Serie A,2023,defense
ITA,MF,27,1996,20.7,35,20,14,16,5,17,51,33.3,34,28,5,23,20,55,22,0,ITA-Serie A,2023,defense
SRB,GK,23,1999,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,ITA-Serie A,2023,defense
ITA,MF,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
POL,"DF,FW",21,2002,10.8,20,14,10,9,1,8,22,36.4,14,12,4,8,9,29,17,0,ITA-Serie A,2023,defense
CIV,DF,23,1999,24.1,32,18,12,19,1,12,20,60.0,8,30,16,14,16,48,75,0,ITA-Serie A,2023,defense
NOR,FW,24,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
ARG,"FW,MF",29,1993,21.8,22,13,3,10,9,2,18,11.1,16,12,0,12,3,25,6,1,ITA-Serie A,2023,defense
DEN,DF,26,1997,19.4,36,19,25,8,3,28,50,56.0,22,27,7,20,8,44,50,0,ITA-Serie A,2023,defense
POR,MF,25,1997,1.6,2,1,1,1,0,2,3,66.7,1,2,0,2,0,2,1,0,ITA-Serie A,2023,defense
ITA,"MF,DF",18,2004,0.6,2,2,1,1,0,0,6,0.0,6,3,2,1,0,2,2,0,ITA-Serie A,2023,defense
NED,DF,28,1995,13.2,25,18,11,8,6,16,24,66.7,8,13,4,9,9,34,16,0,ITA-Serie A,2023,defense
BEL,FW,30,1993,29.3,6,5,1,2,3,2,4,50.0,2,7,1,6,0,6,19,1,ITA-Serie A,2023,defense
POR,GK,35,1988,23.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,1,ITA-Serie A,2023,defense
IRN,"FW,MF",28,1995,6.5,8,5,2,5,1,4,8,50.0,4,4,1,3,3,11,6,1,ITA-Serie A,2023,defense
ITA,"FW,DF",30,1992,19.3,21,13,14,4,3,6,15,40.0,9,11,4,7,13,34,15,2,ITA-Serie A,2023,defense
ENG,FW,25,1997,2.7,3,1,0,1,2,0,0,,0,1,0,1,0,3,4,0,ITA-Serie A,2023,defense
ITA,"FW,MF",20,2003,5.8,9,5,3,4,2,1,1,100.0,0,2,0,2,0,9,4,0,ITA-Serie A,2023,defense
TUR,DF,26,1997,7.5,23,16,10,10,3,14,25,56.0,11,12,5,7,8,31,25,0,ITA-Serie A,2023,defense
ARG,MF,23,2000,8.1,13,7,7,3,3,6,18,33.3,12,4,1,3,4,17,7,1,ITA-Serie A,2023,defense
ITA,DF,22,2000,10.2,16,13,9,7,0,7,12,58.3,5,10,2,8,1,17,17,0,ITA-Serie A,2023,defense
ROU,"DF,MF",18,2004,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,ITA-Serie A,2023,defense
ITA,"MF,FW",36,1987,30.6,18,13,8,8,2,9,25,36.0,16,9,0,9,7,25,23,0,ITA-Serie A,2023,defense
FRA,GK,36,1987,13.0,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,5,1,ITA-Serie A,2023,defense
SEN,"FW,MF",26,1996,12.7,4,2,2,2,0,1,3,33.3,2,5,0,5,3,7,7,0,ITA-Serie A,2023,defense
NGA,FW,21,2001,11.8,3,1,0,2,1,2,6,33.3,4,1,1,0,1,4,8,0,ITA-Serie A,2023,defense
CRO,DF,23,1999,30.5,29,20,13,10,6,15,25,60.0,10,22,7,15,32,61,62,1,ITA-Serie A,2023,defense
TUN,"DF,MF",28,1995,0.6,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,4,0,ITA-Serie A,2023,defense
ITA,"MF,FW",22,2000,3.5,10,7,4,5,1,5,6,83.3,1,1,0,1,1,11,7,0,ITA-Serie A,2023,defense
NOR,MF,24,1999,5.9,8,6,5,3,0,2,10,20.0,8,8,2,6,14,22,6,1,ITA-Serie A,2023,defense
NOR,"FW,MF",23,2000,3.5,2,0,2,0,0,0,1,0.0,1,3,0,3,0,2,2,0,ITA-Serie A,2023,defense
ARG,DF,36,1987,15.1,18,11,14,4,0,8,14,57.1,6,22,19,3,17,35,99,1,ITA-Serie A,2023,defense
AUT,DF,22,2001,8.3,19,11,12,5,2,9,19,47.4,10,13,4,9,8,27,15,0,ITA-Serie A,2023,defense
ITA,FW,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
ITA,MF,25,1998,20.0,49,29,26,22,1,20,42,47.6,22,27,5,22,24,73,38,0,ITA-Serie A,2023,defense
CYP,"MF,DF",25,1998,16.4,23,14,8,9,6,9,20,45.0,11,13,4,9,8,31,9,0,ITA-Serie A,2023,defense
MEX,GK,38,1985,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,ITA-Serie A,2023,defense
FRA,MF,23,1999,1.5,4,1,2,2,0,0,1,0.0,1,2,0,2,2,6,2,0,ITA-Serie A,2023,defense
CPV,"MF,FW",25,1998,7.5,13,9,4,7,2,3,9,33.3,6,3,0,3,1,14,4,0,ITA-Serie A,2023,defense
FRA,"DF,MF",26,1996,11.5,12,5,8,1,3,6,11,54.5,5,15,7,8,11,23,28,0,ITA-Serie A,2023,defense
GER,DF,34,1988,2.6,0,0,0,0,0,0,0,,0,6,5,1,4,4,21,0,ITA-Serie A,2023,defense
GRE,DF,32,1991,5.4,9,5,6,3,0,6,8,75.0,2,10,7,3,2,11,20,0,ITA-Serie A,2023,defense
MLI,MF,27,1996,23.1,47,32,20,21,6,22,49,44.9,27,23,5,18,16,63,29,0,ITA-Serie A,2023,defense
ITA,DF,21,2002,22.1,39,23,25,14,0,15,28,53.6,13,46,30,16,25,64,93,1,ITA-Serie A,2023,defense
FRA,"FW,MF",19,2003,23.3,20,10,5,13,2,10,20,50.0,10,20,1,19,4,24,16,1,ITA-Serie A,2023,defense
SEN,DF,24,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
ARG,DF,21,2002,6.1,8,6,4,3,1,5,10,50.0,5,11,6,5,10,18,28,0,ITA-Serie A,2023,defense
POL,MF,20,2003,12.7,23,12,8,12,3,11,26,42.3,15,13,2,11,7,30,16,0,ITA-Serie A,2023,defense
ITA,DF,23,2000,10.5,27,14,17,8,2,16,24,66.7,8,14,7,7,18,45,41,1,ITA-Serie A,2023,defense
ITA,DF,21,2001,9.7,17,11,13,4,0,11,22,50.0,11,24,7,17,11,28,36,0,ITA-Serie A,2023,defense
SVK,DF,31,1992,19.6,36,18,30,6,0,20,26,76.9,6,33,23,10,23,59,77,2,ITA-Serie A,2023,defense
ITA,DF,28,1995,14.1,25,19,14,10,1,16,29,55.2,13,14,6,8,5,30,31,0,ITA-Serie A,2023,defense
ISR,"FW,DF",27,1996,5.5,4,3,2,0,2,0,4,0.0,4,2,1,1,3,7,4,0,ITA-Serie A,2023,defense
NGA,FW,31,1992,7.6,6,3,0,2,4,1,3,33.3,2,7,0,7,0,6,4,0,ITA-Serie A,2023,defense
CRO,MF,26,1996,12.9,20,13,10,9,1,10,27,37.0,17,18,6,12,14,34,29,0,ITA-Serie A,2023,defense
GRE,DF,27,1996,5.0,11,7,9,2,0,9,14,64.3,5,7,3,4,3,14,19,0,ITA-Serie A,2023,defense
JAM,"FW,MF",23,2000,1.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2023,defense
ITA,GK,33,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,ITA-Serie A,2023,defense
ITA,GK,29,1994,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,ITA-Serie A,2023,defense
ITA,GK,36,1987,35.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,19,1,ITA-Serie A,2023,defense
ITA,FW,24,1999,34.2,13,8,1,6,6,5,22,22.7,17,19,2,17,1,14,40,0,ITA-Serie A,2023,defense
FRA,FW,24,1998,32.3,31,20,8,14,9,13,44,29.5,31,29,4,25,15,46,11,0,ITA-Serie A,2023,defense
ITA,"MF,FW",19,2003,7.2,16,8,9,6,1,9,25,36.0,16,7,0,7,1,17,5,0,ITA-Serie A,2023,defense
ROU,MF,24,1998,22.5,48,33,18,25,5,27,46,58.7,19,23,13,10,14,62,33,2,ITA-Serie A,2023,defense
ITA,FW,28,1994,15.9,17,8,7,9,1,2,21,9.5,19,17,0,17,13,30,9,0,ITA-Serie A,2023,defense
NOR,"FW,MF",21,2001,2.0,2,2,1,1,0,1,1,100.0,0,6,1,5,0,2,0,0,ITA-Serie A,2023,defense
ITA,DF,19,2004,3.0,6,3,2,4,0,4,11,36.4,7,3,2,1,4,10,8,0,ITA-Serie A,2023,defense
ITA,DF,31,1992,25.2,22,10,11,11,0,12,18,66.7,6,28,17,11,25,47,76,0,ITA-Serie A,2023,defense
MTQ,"FW,MF",32,1991,8.4,17,8,7,5,5,7,15,46.7,8,10,0,10,3,20,9,0,ITA-Serie A,2023,defense
GER,DF,28,1994,23.1,13,10,8,4,1,9,15,60.0,6,17,5,12,16,29,49,1,ITA-Serie A,2023,defense
SCO,DF,21,2002,14.9,25,17,16,9,0,15,27,55.6,12,31,10,21,16,41,38,0,ITA-Serie A,2023,defense
ITA,FW,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
ITA,DF,20,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2023,defense
NOR,MF,24,1999,26.6,40,22,7,28,5,22,44,50.0,22,25,9,16,21,61,36,0,ITA-Serie A,2023,defense
ITA,MF,18,2005,4.3,9,7,4,3,2,3,11,27.3,8,9,2,7,6,15,7,0,ITA-Serie A,2023,defense
ALB,DF,23,2000,4.0,3,2,2,1,0,1,2,50.0,1,8,6,2,0,3,22,0,ITA-Serie A,2023,defense
NOR,DF,23,2000,17.9,36,24,25,5,6,21,25,84.0,4,19,5,14,10,46,51,0,ITA-Serie A,2023,defense
CRO,DF,25,1998,29.1,37,22,26,8,3,20,30,66.7,10,31,16,15,28,65,128,1,ITA-Serie A,2023,defense
BRA,MF,25,1997,27.8,43,29,21,18,4,18,43,41.9,25,18,8,10,25,68,31,6,ITA-Serie A,2023,defense
ITA,DF,21,2002,10.9,24,15,14,7,3,10,22,45.5,12,20,10,10,10,34,44,0,ITA-Serie A,2023,defense
URU,DF,25,1997,11.3,34,21,22,7,5,20,36,55.6,16,12,2,10,9,43,34,0,ITA-Serie A,2023,defense
FRA,MF,25,1997,1.6,2,1,1,1,0,1,2,50.0,1,1,1,0,2,4,0,0,ITA-Serie A,2023,defense
ALB,"MF,FW",24,1999,14.6,13,6,6,3,4,5,13,38.5,8,5,1,4,6,19,8,0,ITA-Serie A,2023,defense
EQG,MF,31,1992,5.0,8,4,3,4,1,2,10,20.0,8,6,4,2,8,16,10,0,ITA-Serie A,2023,defense
BRA,DF,24,1999,16.8,25,15,11,10,4,10,18,55.6,8,18,15,3,24,49,68,2,ITA-Serie A,2023,defense
ESP,"FW,MF",28,1995,6.0,12,10,5,5,2,7,19,36.8,12,16,1,15,1,13,3,0,ITA-Serie A,2023,defense
ITA,"FW,MF",22,2000,5.1,1,1,0,0,1,1,2,50.0,1,7,2,5,1,2,2,0,ITA-Serie A,2023,defense
SRB,MF,25,1998,9.1,10,4,6,4,0,0,9,0.0,9,16,7,9,7,17,22,0,ITA-Serie A,2023,defense
MAR,DF,29,1994,11.4,17,12,8,8,1,5,20,25.0,15,12,6,6,11,28,30,0,ITA-Serie A,2023,defense
CMR,"DF,MF",29,1994,23.8,35,16,13,18,4,18,37,48.6,19,24,11,13,47,82,25,2,ITA-Serie A,2023,defense
ITA,DF,24,1999,28.1,70,39,43,24,3,24,34,70.6,10,20,12,8,69,139,131,0,ITA-Serie A,2023,defense
ITA,DF,19,2004,0.2,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,ITA-Serie A,2023,defense
PAR,"FW,MF",27,1996,23.7,18,15,5,9,4,4,9,44.4,5,7,1,6,6,24,12,0,ITA-Serie A,2023,defense
FRA,DF,21,2002,2.0,2,2,1,1,0,2,6,33.3,4,2,0,2,0,2,3,1,ITA-Serie A,2023,defense
NGA,"FW,MF",25,1997,2.8,3,1,1,1,1,0,3,0.0,3,2,0,2,1,4,0,0,ITA-Serie A,2023,defense
CZE,DF,22,2000,1.0,1,1,1,0,0,0,0,,0,0,0,0,3,4,7,0,ITA-Serie A,2023,defense
SEN,MF,22,2001,4.7,5,3,1,4,0,3,4,75.0,1,1,0,1,1,6,0,0,ITA-Serie A,2023,defense
COL,FW,32,1991,32.0,18,7,9,2,7,3,12,25.0,9,20,6,14,7,25,26,0,ITA-Serie A,2023,defense
LTU,MF,19,2004,6.0,11,7,3,8,0,4,7,57.1,3,10,4,6,4,15,9,1,ITA-Serie A,2023,defense
SRB,MF,22,2001,23.3,22,8,9,10,3,13,27,48.1,14,20,7,13,20,42,31,0,ITA-Serie A,2023,defense
POL,MF,28,1995,20.6,30,21,9,20,1,9,29,31.0,20,24,8,16,23,53,27,1,ITA-Serie A,2023,defense
CIV,DF,30,1992,8.4,14,9,9,5,0,3,4,75.0,1,10,5,5,10,24,20,0,ITA-Serie A,2023,defense
ITA,GK,23,2000,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,ITA-Serie A,2023,defense
ITA,DF,23,2000,6.0,10,7,5,5,0,4,5,80.0,1,9,5,4,13,23,10,0,ITA-Serie A,2023,defense
KVX,DF,28,1995,15.3,17,8,7,6,4,11,16,68.8,5,12,2,10,13,30,28,0,ITA-Serie A,2023,defense
SRB,"MF,FW",27,1996,4.2,1,1,0,0,1,1,3,33.3,2,3,0,3,0,1,0,0,ITA-Serie A,2023,defense
CRO,"MF,FW",25,1997,29.0,28,16,6,14,8,4,30,13.3,26,26,7,19,11,39,16,0,ITA-Serie A,2023,defense
NED,DF,23,1999,8.6,20,12,11,8,1,3,9,33.3,6,10,2,8,9,29,23,0,ITA-Serie A,2023,defense
ITA,FW,22,2001,8.4,5,1,1,4,0,1,5,20.0,4,4,1,3,2,7,3,0,ITA-Serie A,2023,defense
ITA,DF,23,2000,33.8,36,26,15,17,4,18,31,58.1,13,21,4,17,15,51,36,3,ITA-Serie A,2023,defense
SUI,DF,30,1992,30.8,45,26,21,22,2,28,45,62.2,17,22,9,13,24,69,64,2,ITA-Serie A,2023,defense
GEO,DF,21,2002,4.0,9,7,4,5,0,3,3,100.0,0,8,5,3,3,12,22,0,ITA-Serie A,2023,defense
ITA,MF,21,2001,26.6,33,18,17,12,4,15,23,65.2,8,21,3,18,27,60,25,0,ITA-Serie A,2023,defense
ITA,FW,31,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
AUT,"DF,MF",27,1996,22.2,18,11,7,9,2,13,19,68.4,6,14,1,13,8,26,29,0,ITA-Serie A,2023,defense
SRB,GK,26,1997,36.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,14,4,ITA-Serie A,2023,defense
FRA,"MF,FW",25,1998,1.8,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,ITA-Serie A,2023,defense
CYP,"DF,MF",17,2005,0.3,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0,ITA-Serie A,2023,defense
MAR,DF,29,1994,0.7,4,0,2,2,0,2,4,50.0,2,2,1,1,2,6,5,0,ITA-Serie A,2023,defense
CRO,DF,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
FRA,DF,18,2004,0.5,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,ITA-Serie A,2023,defense
GNB,FW,25,1998,0.8,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,ITA-Serie A,2023,defense
BRA,"MF,FW",23,2000,2.1,8,7,1,5,2,4,7,57.1,3,2,0,2,0,8,2,0,ITA-Serie A,2023,defense
BEL,DF,32,1991,9.6,10,7,4,5,1,2,11,18.2,9,15,9,6,12,22,56,0,ITA-Serie A,2023,defense
POR,MF,23,1999,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,ITA-Serie A,2023,defense
CMR,DF,24,1999,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,ITA-Serie A,2023,defense
IRL,DF,20,2002,18.9,33,20,23,9,1,21,35,60.0,14,33,2,31,10,43,27,0,ITA-Serie A,2023,defense
FRA,FW,30,1993,19.0,7,4,2,4,1,4,13,30.8,9,9,1,8,3,10,2,0,ITA-Serie A,2023,defense
CIV,DF,29,1994,24.7,45,32,26,13,6,25,38,65.8,13,29,2,27,26,71,66,0,ITA-Serie A,2023,defense
NGA,"FW,MF",27,1996,9.8,6,4,0,5,1,1,3,33.3,2,6,1,5,2,8,11,0,ITA-Serie A,2023,defense
SVN,DF,24,1999,23.2,43,27,34,9,0,22,35,62.9,13,36,21,15,23,66,140,1,ITA-Serie A,2023,defense
ZIM,DF,23,1999,11.5,24,16,13,7,4,11,19,57.9,8,5,1,4,13,37,21,0,ITA-Serie A,2023,defense
POR,DF,22,2001,20.2,58,42,36,18,4,34,58,58.6,24,27,6,21,29,87,89,0,ITA-Serie A,2023,defense
ENG,"FW,MF",25,1998,2.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,ITA-Serie A,2023,defense
NED,DF,28,1995,10.6,22,14,16,4,2,11,18,61.1,7,21,3,18,8,30,36,0,ITA-Serie A,2023,defense
ARG,DF,29,1993,7.0,9,4,7,2,0,4,5,80.0,1,10,6,4,19,28,39,0,ITA-Serie A,2023,defense
SRB,MF,21,2002,26.4,40,19,18,18,4,16,39,41.0,23,26,6,20,10,50,25,0,ITA-Serie A,2023,defense
ITA,FW,22,2000,28.8,19,11,4,11,4,5,20,25.0,15,18,3,15,3,22,36,1,ITA-Serie A,2023,defense
NGA,GK,23,1999,21.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,2,ITA-Serie A,2023,defense
ITA,GK,32,1991,17.0,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,5,3,ITA-Serie A,2023,defense
FRA,FW,22,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
ARG,MF,24,1998,20.0,54,32,28,19,7,19,46,41.3,27,25,7,18,15,69,21,0,ITA-Serie A,2023,defense
ARG,DF,23,2000,36.0,72,48,42,28,2,39,48,81.3,9,53,26,27,45,117,158,1,ITA-Serie A,2023,defense
ESP,MF,24,1999,4.5,3,3,2,1,0,1,5,20.0,4,5,2,3,5,8,16,1,ITA-Serie A,2023,defense
ARG,"FW,MF",32,1991,20.6,19,9,11,5,3,11,29,37.9,18,20,4,16,7,26,18,0,ITA-Serie A,2023,defense
SVN,MF,25,1998,22.1,25,12,9,11,5,9,23,39.1,14,21,2,19,21,46,24,0,ITA-Serie A,2023,defense
ITA,MF,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
DEN,DF,21,2002,23.3,35,24,25,10,0,21,33,63.6,12,29,20,9,29,64,118,0,ITA-Serie A,2023,defense
POR,FW,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2023,defense
BRA,MF,28,1995,36.0,66,43,40,26,0,36,77,46.8,41,43,6,37,43,109,66,1,ITA-Serie A,2023,defense
