league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,,
FRA-Ligue 1,2024,Monaco,Eliesse Ben Seghir,MAR,"MF,FW",20-054,2005,17.3,672,853,78.8,9498,2737,401,458,87.6,209,263,79.5,31,70,44.3,3,4.8,4.1,-1.8,30,64,43,3,112,passing
FRA-Ligue 1,2024,Monaco,Eliot Matazo,BEL,MF,23-055,2002,0.8,35,41,85.4,533,168,16,20,80.0,16,16,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,7,passing
FRA-Ligue 1,2024,Monaco,Folarin Balogun,USA,FW,23-282,2001,5.4,66,99,66.7,767,120,37,48,77.1,15,24,62.5,2,5,40.0,0,0.9,1.1,-0.9,6,5,1,0,9,passing
FRA-Ligue 1,2024,Monaco,George Ilenikhena,FRA,FW,18-238,2006,7.1,77,107,72.0,968,161,52,70,74.3,16,17,94.1,3,3,100.0,2,1.3,0.5,0.7,8,3,2,0,8,passing
FRA-Ligue 1,2024,Monaco,Ismail Jakobs,SEN,DF,25-237,1999,2.0,85,105,81.0,1245,497,49,55,89.1,22,30,73.3,8,11,72.7,0,0.2,0.2,-0.2,4,7,5,3,6,passing
FRA-Ligue 1,2024,Monaco,Jordan Teze,NED,DF,25-193,1999,4.2,186,224,83.0,2956,1086,95,107,88.8,86,100,86.0,5,8,62.5,0,1.0,1.2,-1.0,8,18,6,0,19,passing
FRA-Ligue 1,2024,Monaco,Kassoum Ouattara,FRA,"DF,FW",20-179,2004,4.3,172,217,79.3,2919,1053,80,95,84.2,75,90,83.3,13,22,59.1,1,1.2,1.3,-0.2,6,11,8,7,16,passing
FRA-Ligue 1,2024,Monaco,Krépin Diatta,SEN,DF,26-045,1999,4.4,190,254,74.8,3038,1075,100,116,86.2,75,100,75.0,12,24,50.0,0,0.8,0.8,-0.8,3,12,5,2,17,passing
FRA-Ligue 1,2024,Monaco,Lamine Camara,SEN,MF,21-100,2004,18.6,986,1199,82.2,18017,5309,407,466,87.3,451,505,89.3,110,185,59.5,6,3.8,4.2,2.2,39,107,23,3,119,passing
FRA-Ligue 1,2024,Monaco,Lucas Michal,FRA,"FW,MF",19-294,2005,1.1,31,37,83.8,359,69,18,19,94.7,9,12,75.0,0,1,0.0,0,0.9,0.6,-0.9,1,0,2,0,4,passing
FRA-Ligue 1,2024,Monaco,Maghnes Akliouche,FRA,"FW,MF",23-045,2002,21.7,828,1016,81.5,11478,3446,510,563,90.6,249,308,80.8,37,61,60.7,8,6.1,6.9,1.9,40,74,58,2,152,passing
FRA-Ligue 1,2024,Monaco,Mamadou Coulibaly,FRA,MF,20-355,2004,0.1,3,5,60.0,19,7,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing
FRA-Ligue 1,2024,Monaco,Mika Biereth,DEN,FW,22-062,2003,9.9,119,181,65.7,1664,422,69,100,69.0,36,49,73.5,7,8,87.5,2,3.7,2.7,-1.7,17,10,13,0,20,passing
FRA-Ligue 1,2024,Monaco,Mohammed Salisu,GHA,DF,25-359,1999,11.3,661,774,85.4,11686,5228,263,304,86.5,355,383,92.7,40,76,52.6,0,0.1,0.2,-0.1,3,51,2,0,68,passing
FRA-Ligue 1,2024,Monaco,Philipp Köhn,SUI,GK,27-009,1998,13.0,293,378,77.5,7259,5252,57,57,100.0,159,164,97.0,77,157,49.0,0,0.0,0.0,0.0,0,2,0,0,0,passing
FRA-Ligue 1,2024,Monaco,Radosław Majecki,POL,GK,25-146,1999,15.0,304,407,74.7,7178,5015,68,68,100.0,172,172,100.0,61,164,37.2,0,0.0,0.0,0.0,0,1,0,0,1,passing
FRA-Ligue 1,2024,Monaco,Saïmon Bouabré,FRA,"MF,FW",18-314,2006,0.8,14,21,66.7,216,67,8,10,80.0,6,9,66.7,0,0,,0,0.0,0.0,0.0,0,2,1,0,2,passing
FRA-Ligue 1,2024,Monaco,Soungoutou Magassa,FRA,MF,21-185,2003,9.8,455,538,84.6,7878,2359,207,231,89.6,206,225,91.6,33,55,60.0,1,0.8,0.5,0.2,5,61,9,1,55,passing
FRA-Ligue 1,2024,Monaco,Takumi Minamino,JPN,"MF,FW",30-085,1995,19.9,420,596,70.5,6003,2174,256,320,80.0,134,186,72.0,16,35,45.7,3,5.9,4.6,-2.9,36,57,27,0,95,passing
FRA-Ligue 1,2024,Monaco,Thilo Kehrer,GER,DF,28-202,1996,23.5,1462,1634,89.5,26802,11342,539,574,93.9,793,848,93.5,114,182,62.6,0,0.3,0.4,-0.3,5,108,1,0,127,passing
FRA-Ligue 1,2024,Monaco,Vanderson,BRA,DF,23-294,2001,19.1,903,1159,77.9,15378,5347,453,519,87.3,342,434,78.8,85,140,60.7,2,2.5,2.7,-0.5,17,55,23,9,82,passing
FRA-Ligue 1,2024,Monaco,Wilfried Singo,CIV,DF,24-107,2000,17.3,947,1111,85.2,17573,5998,341,376,90.7,531,576,92.2,66,133,49.6,2,1.5,1.3,0.5,7,79,8,1,90,passing
FRA-Ligue 1,2024,Montpellier,Akor Adams,NGA,FW,25-072,2000,11.9,112,179,62.6,1540,198,72,101,71.3,32,49,65.3,3,10,30.0,1,1.0,0.1,0.0,12,8,0,0,6,passing
FRA-Ligue 1,2024,Montpellier,Andy Delort,ALG,FW,33-184,1991,5.7,54,110,49.1,650,179,30,51,58.8,14,31,45.2,2,7,28.6,0,0.9,0.5,-0.9,7,5,2,2,6,passing
FRA-Ligue 1,2024,Montpellier,Arnaud Nordin,FRA,FW,26-298,1998,13.0,232,332,69.9,3260,583,148,184,80.4,65,92,70.7,11,22,50.0,1,0.9,1.1,0.1,15,6,12,6,23,passing
FRA-Ligue 1,2024,Montpellier,Axel Gueguin,FRA,FW,20-018,2005,0.3,5,6,83.3,75,34,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,passing
FRA-Ligue 1,2024,Montpellier,Bamo Meïté,CIV,DF,23-129,2001,4.5,142,160,88.8,2363,724,63,67,94.0,70,76,92.1,7,11,63.6,0,0.0,0.0,0.0,0,4,0,0,7,passing
FRA-Ligue 1,2024,Montpellier,Becir Omeragic,SUI,"DF,MF",23-081,2002,14.0,534,593,90.1,9520,2829,198,214,92.5,287,298,96.3,38,57,66.7,0,0.1,0.3,-0.1,2,35,5,2,42,passing
FRA-Ligue 1,2024,Montpellier,Benjamin Lecomte,FRA,GK,33-350,1991,24.0,573,860,66.6,17736,14622,85,85,100.0,220,228,96.5,263,540,48.7,0,0.1,0.1,-0.1,2,23,1,0,1,passing
FRA-Ligue 1,2024,Montpellier,Birama Touré,MLI,"MF,DF",32-309,1992,3.3,101,123,82.1,1809,621,38,45,84.4,53,58,91.4,10,18,55.6,0,0.1,0.0,-0.1,3,4,0,0,9,passing
FRA-Ligue 1,2024,Montpellier,Boubakar Kouyaté,MLI,DF,27-361,1997,6.4,161,196,82.1,3152,957,42,48,87.5,101,114,88.6,15,28,53.6,0,0.0,0.0,0.0,0,5,0,0,5,passing
FRA-Ligue 1,2024,Montpellier,Dimitry Bertaud,COD,GK,26-309,1998,3.0,63,92,68.5,1921,1513,7,7,100.0,32,32,100.0,24,52,46.2,0,0.0,0.0,0.0,0,3,0,0,0,passing
FRA-Ligue 1,2024,Montpellier,Enzo Tchato,CMR,DF,22-139,2002,19.6,711,943,75.4,11932,4405,318,372,85.5,318,398,79.9,55,110,50.0,0,1.5,1.2,-1.5,14,44,13,12,59,passing
FRA-Ligue 1,2024,Montpellier,Falaye Sacko,MLI,DF,29-345,1995,12.2,515,615,83.7,8495,3217,238,262,90.8,229,264,86.7,34,59,57.6,1,0.2,0.2,0.8,7,37,2,1,58,passing
FRA-Ligue 1,2024,Montpellier,Gabriel Bares,SUI,"MF,DF",24-225,2000,0.6,34,40,85.0,590,199,17,19,89.5,13,14,92.9,4,7,57.1,0,0.0,0.0,0.0,0,5,0,0,3,passing
FRA-Ligue 1,2024,Montpellier,Issiaga Sylla,GUI,DF,31-100,1994,12.1,429,555,77.3,7141,2913,215,248,86.7,160,211,75.8,42,63,66.7,0,0.6,0.7,-0.6,7,44,16,10,52,passing
FRA-Ligue 1,2024,Montpellier,Jordan Ferri,FRA,MF,33-030,1992,14.5,766,877,87.3,13561,3551,329,360,91.4,334,365,91.5,81,117,69.2,1,0.5,0.9,0.5,8,78,4,3,97,passing
FRA-Ligue 1,2024,Montpellier,Joris Chotard,FRA,MF,23-199,2001,16.7,532,657,81.0,9951,3109,230,264,87.1,220,258,85.3,70,103,68.0,0,0.3,0.9,-0.3,5,62,9,3,66,passing
FRA-Ligue 1,2024,Montpellier,Junior Ndiaye,FRA,FW,20-013,2005,1.2,11,22,50.0,123,9,7,12,58.3,2,6,33.3,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,passing
FRA-Ligue 1,2024,Montpellier,Khalil Fayad,FRA,"MF,FW",20-306,2004,7.8,332,381,87.1,5853,1409,154,168,91.7,137,151,90.7,35,48,72.9,0,0.2,0.4,-0.2,5,27,3,0,40,passing
FRA-Ligue 1,2024,Montpellier,Lucas Mincarelli,FRA,DF,21-096,2004,2.8,97,126,77.0,1555,669,51,60,85.0,35,40,87.5,6,18,33.3,0,0.2,0.5,-0.2,1,8,2,2,11,passing
FRA-Ligue 1,2024,Montpellier,Modibo Sagnan,MLI,DF,25-362,1999,21.7,758,861,88.0,15578,5387,214,227,94.3,436,469,93.0,100,143,69.9,0,0.6,0.5,-0.6,6,39,3,0,48,passing
FRA-Ligue 1,2024,Montpellier,Musa Al-Taamari,JOR,"FW,MF",27-305,1997,12.4,235,304,77.3,3364,662,140,166,84.3,63,82,76.8,16,19,84.2,1,1.5,1.1,-0.5,12,12,12,1,30,passing
FRA-Ligue 1,2024,Montpellier,Nicolas Pays,FRA,"FW,MF",21-247,2003,3.1,88,115,76.5,1317,296,47,56,83.9,32,38,84.2,5,13,38.5,0,0.1,0.2,-0.1,2,5,3,2,9,passing
FRA-Ligue 1,2024,Montpellier,Nikola Maksimović,SRB,DF,33-137,1991,6.5,288,310,92.9,5904,1883,77,82,93.9,172,177,97.2,36,46,78.3,0,0.0,0.1,0.0,2,12,2,0,11,passing
FRA-Ligue 1,2024,Montpellier,Othmane Maamma,MAR,"FW,MF",19-187,2005,3.0,51,77,66.2,657,162,38,51,74.5,9,15,60.0,3,7,42.9,1,0.2,0.5,0.8,3,2,2,1,2,passing
FRA-Ligue 1,2024,Montpellier,Rabby Nzingoula,CGO,MF,19-137,2005,14.2,304,412,73.8,5029,1142,154,184,83.7,123,154,79.9,22,42,52.4,0,1.5,1.1,-1.5,7,19,5,0,32,passing
FRA-Ligue 1,2024,Montpellier,Simon Cara,FRA,"MF,FW",19-315,2005,0.1,4,6,66.7,70,1,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Montpellier,Stefan Džodić,SRB,"DF,MF",20-027,2005,2.1,112,123,91.1,2026,757,42,46,91.3,66,69,95.7,3,7,42.9,0,0.0,0.0,0.0,0,9,0,0,7,passing
FRA-Ligue 1,2024,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",24-052,2001,9.8,179,239,74.9,2509,470,104,124,83.9,61,79,77.2,4,12,33.3,0,0.8,0.7,-0.8,14,6,2,1,12,passing
FRA-Ligue 1,2024,Montpellier,Théo Chennahi,FRA,"MF,DF",20-064,2005,0.1,2,3,66.7,33,26,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing
FRA-Ligue 1,2024,Montpellier,Théo Sainte-Luce,FRA,DF,26-173,1998,7.2,152,213,71.4,2278,875,81,96,84.4,58,84,69.0,7,18,38.9,0,0.6,0.4,-0.6,7,9,6,4,14,passing
FRA-Ligue 1,2024,Montpellier,Téji Savanier,FRA,MF,33-110,1991,23.9,960,1393,68.9,21321,7122,348,434,80.2,327,436,75.0,249,430,57.9,5,6.7,7.1,-1.7,65,157,27,9,172,passing
FRA-Ligue 1,2024,Montpellier,Wahbi Khazri,TUN,"FW,MF",34-062,1991,11.3,221,326,67.8,3834,1183,116,145,80.0,62,92,67.4,32,60,53.3,1,2.2,1.8,-1.2,18,26,7,5,32,passing
FRA-Ligue 1,2024,Montpellier,Wilfried Ndollo,CMR,DF,19-272,2005,0.5,17,17,100.0,235,54,12,12,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Montpellier,Yael Mouanga,FRA,DF,19-262,2005,5.7,176,212,83.0,3301,1217,72,80,90.0,83,93,89.2,18,30,60.0,0,0.2,0.0,-0.2,1,9,1,1,11,passing
FRA-Ligue 1,2024,Montpellier,Yanis Issoufou,FRA,"MF,FW",18-165,2006,0.9,10,20,50.0,131,32,7,10,70.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0.0,0,0,1,0,2,passing
FRA-Ligue 1,2024,Nantes,Alban Lafont,FRA,GK,26-078,1999,12.0,256,367,69.8,7058,5292,41,41,100.0,147,147,100.0,68,177,38.4,0,0.0,0.0,0.0,2,10,0,0,0,passing
FRA-Ligue 1,2024,Nantes,Anthony Lopes,POR,GK,34-192,1990,13.0,247,422,58.5,8046,6154,29,29,100.0,101,102,99.0,117,291,40.2,0,0.0,0.0,0.0,0,4,0,0,0,passing
FRA-Ligue 1,2024,Nantes,Bahereba Guirassy,FRA,"FW,MF",18-225,2006,3.5,77,108,71.3,1058,254,49,61,80.3,20,23,87.0,5,11,45.5,0,0.1,0.2,-0.1,1,4,1,0,6,passing
FRA-Ligue 1,2024,Nantes,Dehmaine Assoumani,FRA,"MF,FW",19-359,2005,0.9,36,46,78.3,537,138,21,23,91.3,13,14,92.9,2,5,40.0,0,0.9,1.0,-0.9,4,1,2,2,1,passing
FRA-Ligue 1,2024,Nantes,Douglas,BRA,MF,28-088,1997,21.1,839,968,86.7,14022,4212,370,409,90.5,387,425,91.1,54,79,68.4,2,1.4,0.9,0.6,13,87,10,1,103,passing
FRA-Ligue 1,2024,Nantes,Fabien Centonze,FRA,DF,29-085,1996,0.9,40,52,76.9,606,273,24,26,92.3,12,16,75.0,3,5,60.0,0,0.2,0.2,-0.2,3,1,4,3,8,passing
FRA-Ligue 1,2024,Nantes,Florent Mollet,FRA,"MF,FW",33-143,1991,2.7,83,106,78.3,1300,307,40,43,93.0,38,46,82.6,4,12,33.3,0,0.3,0.2,-0.3,6,9,3,1,9,passing
FRA-Ligue 1,2024,Nantes,Francis Coquelin,FRA,"MF,FW",33-333,1991,0.7,21,22,95.5,324,116,15,16,93.8,4,4,100.0,2,2,100.0,1,0.9,0.1,0.1,2,4,0,0,4,passing
FRA-Ligue 1,2024,Nantes,Ignatius Ganago,CMR,"FW,MF",26-054,1999,2.7,59,77,76.6,859,169,32,39,82.1,25,30,83.3,1,3,33.3,0,0.3,0.1,-0.3,5,2,1,1,9,passing
FRA-Ligue 1,2024,Nantes,Jean-Charles Castelletto,CMR,"DF,MF",30-075,1995,23.1,938,1059,88.6,16538,6104,372,396,93.9,485,526,92.2,66,111,59.5,0,0.1,0.3,-0.1,2,66,5,1,76,passing
FRA-Ligue 1,2024,Nantes,Jean-Kevin Duverne,HAI,DF,27-273,1997,6.0,238,304,78.3,3826,1571,123,141,87.2,96,112,85.7,17,37,45.9,0,0.1,0.1,-0.1,1,22,2,2,22,passing
FRA-Ligue 1,2024,Nantes,Jean-Philippe Gbamin,CIV,MF,29-198,1995,2.4,90,115,78.3,1338,427,53,66,80.3,30,34,88.2,4,8,50.0,0,0.0,0.0,0.0,0,11,1,0,12,passing
FRA-Ligue 1,2024,Nantes,Johann Lepenant,FRA,MF,22-171,2002,19.6,490,617,79.4,7628,2018,257,289,88.9,185,219,84.5,29,48,60.4,1,0.9,1.6,0.1,8,59,11,0,78,passing
FRA-Ligue 1,2024,Nantes,Kelvin Amian,FRA,DF,27-062,1998,19.4,568,704,80.7,9100,3958,294,319,92.2,216,264,81.8,41,80,51.3,0,0.7,1.5,-0.7,11,47,17,8,58,passing
FRA-Ligue 1,2024,Nantes,Louis Leroux,FRA,"MF,DF",19-078,2006,5.8,129,162,79.6,2014,607,69,75,92.0,42,54,77.8,11,18,61.1,0,0.7,0.3,-0.7,10,11,6,0,20,passing
FRA-Ligue 1,2024,Nantes,Marcus Coco,FRA,DF,28-291,1996,10.3,375,473,79.3,6317,2371,182,199,91.5,155,192,80.7,30,59,50.8,1,1.2,1.1,-0.2,10,29,10,6,34,passing
FRA-Ligue 1,2024,Nantes,Matthis Abline,FRA,FW,22-014,2003,25.0,283,425,66.6,4122,755,152,208,73.1,95,127,74.8,16,32,50.0,2,3.1,2.9,-1.1,21,18,14,4,37,passing
FRA-Ligue 1,2024,Nantes,Meschak Elia,COD,FW,27-248,1997,1.7,31,53,58.5,414,156,20,27,74.1,9,16,56.3,1,4,25.0,0,0.1,0.1,-0.1,1,3,0,0,5,passing
FRA-Ligue 1,2024,Nantes,Moses Simon,NGA,"FW,MF",29-273,1995,23.3,415,664,62.5,7412,2172,192,242,79.3,164,244,67.2,51,121,42.1,9,6.0,5.1,3.0,52,21,34,19,48,passing
FRA-Ligue 1,2024,Nantes,Mostafa Mohamed,EGY,FW,27-134,1997,11.1,126,202,62.4,1925,508,67,98,68.4,41,56,73.2,11,18,61.1,0,0.2,0.2,-0.2,3,13,5,0,16,passing
FRA-Ligue 1,2024,Nantes,Nathan Zeze,FRA,DF,19-297,2005,11.6,496,578,85.8,9667,3729,159,170,93.5,292,316,92.4,42,83,50.6,0,0.0,0.1,0.0,0,34,1,0,30,passing
FRA-Ligue 1,2024,Nantes,Nicolas Cozza,FRA,"DF,MF",26-093,1999,19.5,516,669,77.1,8388,3489,250,290,86.2,234,280,83.6,22,63,34.9,0,1.4,1.0,-1.4,6,35,10,4,56,passing
FRA-Ligue 1,2024,Nantes,Nicolas Pallois,FRA,DF,37-204,1987,19.2,598,718,83.3,12347,4636,188,215,87.4,321,344,93.3,84,145,57.9,2,0.4,0.4,1.6,3,46,1,1,42,passing
FRA-Ligue 1,2024,Nantes,Patrik Carlgren,SWE,GK,33-093,1992,3.0,65,93,69.9,1846,1453,13,13,100.0,26,26,100.0,25,52,48.1,0,0.0,0.0,0.0,0,1,0,0,0,passing
FRA-Ligue 1,2024,Nantes,Pedro Chirivella,ESP,MF,27-323,1997,21.3,1043,1250,83.4,19066,6323,446,491,90.8,450,502,89.6,124,204,60.8,2,1.4,1.7,0.6,14,132,19,3,137,passing
FRA-Ligue 1,2024,Nantes,Plamedi Nsingi,,MF,24-115,2000,0.2,2,6,33.3,24,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Nantes,Saidou Sow,GUI,DF,22-281,2002,8.9,332,399,83.2,6320,2485,119,123,96.7,166,179,92.7,40,86,46.5,0,0.4,0.0,-0.4,2,21,0,0,15,passing
FRA-Ligue 1,2024,Nantes,Sorba Thomas,WAL,"FW,MF",25-232,1999,12.5,298,460,64.8,5101,1844,152,181,84.0,98,144,68.1,37,106,34.9,2,2.6,2.0,-0.6,28,25,23,16,33,passing
FRA-Ligue 1,2024,Nantes,Sékou Doucoure,FRA,DF,19-350,2005,0.1,4,5,80.0,90,54,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Nantes,Tino Kadewere,ZIM,"MF,FW",29-096,1996,5.3,110,149,73.8,1608,479,59,77,76.6,42,50,84.0,4,6,66.7,2,1.0,0.5,1.0,8,6,3,0,16,passing
FRA-Ligue 1,2024,Nice,Ali Abdi,TUN,"DF,MF",31-112,1993,12.2,410,549,74.7,6420,2232,220,257,85.6,151,197,76.6,28,58,48.3,2,1.6,1.4,0.4,16,16,17,6,34,passing
FRA-Ligue 1,2024,Nice,Amidou Doumbouya,FRA,DF,17-249,2007,0.5,19,25,76.0,252,66,13,14,92.9,6,9,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing
FRA-Ligue 1,2024,Nice,Antoine Mendy,SEN,DF,20-319,2004,6.1,253,325,77.8,4353,1474,108,120,90.0,119,145,82.1,23,50,46.0,0,0.1,0.2,-0.1,2,19,7,3,21,passing
FRA-Ligue 1,2024,Nice,Badredine Bouanani,ALG,"MF,FW",20-124,2004,7.9,220,288,76.4,3192,731,134,154,87.0,67,89,75.3,12,23,52.2,0,1.0,1.1,-1.0,11,11,8,0,31,passing
FRA-Ligue 1,2024,Nice,Baptiste Santamaria,FRA,MF,30-033,1995,8.3,331,395,83.8,5450,1590,172,184,93.5,126,150,84.0,25,40,62.5,0,0.9,0.3,-0.9,8,33,4,0,36,passing
FRA-Ligue 1,2024,Nice,Bernard Nguene,CMR,FW,18-250,2006,0.1,2,2,100.0,17,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Nice,Bilal Brahimi,ALG,MF,25-028,2000,0.8,35,40,87.5,614,163,15,16,93.8,18,19,94.7,2,4,50.0,0,0.0,0.2,0.0,1,1,1,1,4,passing
FRA-Ligue 1,2024,Nice,Dante,BRA,DF,41-175,1983,19.2,1126,1274,88.4,19397,8013,516,543,95.0,523,553,94.6,75,146,51.4,0,0.1,0.4,-0.1,3,82,8,0,88,passing
FRA-Ligue 1,2024,Nice,Evann Guessand,CIV,"FW,MF",23-284,2001,26.0,391,525,74.5,5391,1530,237,295,80.3,132,168,78.6,10,19,52.6,7,4.5,4.4,2.5,30,45,26,4,76,passing
FRA-Ligue 1,2024,Nice,Gaëtan Laborde,FRA,FW,30-343,1994,15.1,260,378,68.8,3585,736,162,199,81.4,71,111,64.0,13,27,48.1,4,2.8,2.0,1.2,22,21,10,2,32,passing
FRA-Ligue 1,2024,Nice,Hicham Boudaoui,ALG,MF,25-200,1999,21.3,769,920,83.6,11865,3491,406,457,88.8,295,337,87.5,46,73,63.0,2,2.1,2.1,-0.1,16,60,25,2,104,passing
FRA-Ligue 1,2024,Nice,Issiaga Camara,GUI,MF,20-068,2005,0.2,15,16,93.8,197,57,9,9,100.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,passing
FRA-Ligue 1,2024,Nice,Jeremie Boga,CIV,"MF,FW",28-098,1997,9.6,263,318,82.7,3679,888,168,192,87.5,78,87,89.7,13,18,72.2,2,2.5,2.7,-0.5,18,10,13,4,28,passing
FRA-Ligue 1,2024,Nice,Jonathan Clauss,FRA,"DF,MF",32-198,1992,19.7,772,1063,72.6,12660,5162,405,469,86.4,284,376,75.5,67,163,41.1,5,5.5,4.9,-0.5,38,56,33,12,75,passing
FRA-Ligue 1,2024,Nice,Jordan Lotomba,SUI,"MF,DF",26-194,1998,0.4,17,21,81.0,249,51,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3,passing
FRA-Ligue 1,2024,Nice,Marcin Bułka,POL,GK,25-189,1999,28.0,752,936,80.3,18319,12754,175,178,98.3,375,389,96.4,197,362,54.4,0,0.2,0.1,-0.2,1,8,0,0,2,passing
FRA-Ligue 1,2024,Nice,Melvin Bard,FRA,"DF,MF",24-156,2000,15.5,602,793,75.9,10074,3767,309,338,91.4,240,309,77.7,41,97,42.3,0,1.4,1.7,-1.4,11,51,17,8,57,passing
FRA-Ligue 1,2024,Nice,Mohamed Abdelmoneim,EGY,DF,26-069,1999,7.8,386,430,89.8,6868,2171,154,165,93.3,204,220,92.7,21,35,60.0,0,0.0,0.2,0.0,0,30,1,0,41,passing
FRA-Ligue 1,2024,Nice,Mohamed Ali Cho,FRA,"FW,MF",21-082,2004,17.5,321,454,70.7,4654,1161,197,236,83.5,98,137,71.5,17,38,44.7,4,3.5,3.2,0.5,28,21,33,5,56,passing
FRA-Ligue 1,2024,Nice,Morgan Sanson,FRA,MF,30-236,1994,0.3,15,23,65.2,273,73,7,13,53.8,5,6,83.3,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,2,passing
FRA-Ligue 1,2024,Nice,Moïse Bombito,CAN,DF,25-012,2000,20.7,1072,1188,90.2,19567,7680,411,442,93.0,551,582,94.7,91,135,67.4,0,0.2,0.5,-0.2,2,67,5,0,85,passing
FRA-Ligue 1,2024,Nice,Pablo Rosario,NED,"MF,DF",28-094,1997,16.0,524,615,85.2,9008,3122,241,270,89.3,242,266,91.0,34,56,60.7,1,0.5,0.7,0.5,15,52,12,1,69,passing
FRA-Ligue 1,2024,Nice,Rareş Ilie,ROU,MF,21-357,2003,0.1,8,10,80.0,160,84,4,5,80.0,2,2,100.0,2,2,100.0,0,0.4,0.2,-0.4,4,1,2,0,3,passing
FRA-Ligue 1,2024,Nice,Sofiane Diop,FRA,"MF,FW",24-306,2000,10.6,395,518,76.3,6173,2008,217,265,81.9,138,171,80.7,25,51,49.0,3,1.8,2.5,1.2,21,40,18,1,56,passing
FRA-Ligue 1,2024,Nice,Tanguy Ndombele,FRA,MF,28-104,1996,12.6,415,476,87.2,6290,1904,233,255,91.4,150,171,87.7,22,31,71.0,2,2.4,1.3,-0.4,18,41,8,0,61,passing
FRA-Ligue 1,2024,Nice,Terem Moffi,NGA,FW,25-321,1999,0.3,3,6,50.0,39,8,2,4,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Nice,Tom Louchet,FRA,"DF,MF",21-342,2003,8.0,342,422,81.0,5322,2013,200,219,91.3,113,137,82.5,23,43,53.5,0,1.2,1.3,-1.2,14,26,9,2,31,passing
FRA-Ligue 1,2024,Nice,Victor Orakpo,NGA,FW,18-301,2006,0.4,15,17,88.2,218,43,10,11,90.9,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,passing
FRA-Ligue 1,2024,Nice,Yael Nandjou,FRA,DF,19-279,2005,1.7,50,66,75.8,723,256,28,32,87.5,22,28,78.6,0,3,0.0,0,0.7,0.6,-0.7,2,5,1,1,3,passing
FRA-Ligue 1,2024,Nice,Youssouf Ndayishimiye,BDI,DF,26-166,1998,18.5,977,1098,89.0,16654,5398,432,460,93.9,487,514,94.7,48,99,48.5,0,0.1,0.3,-0.1,4,73,4,0,63,passing
FRA-Ligue 1,2024,Nice,Youssoufa Moukoko,GER,"FW,MF",20-142,2004,2.3,36,44,81.8,522,206,21,23,91.3,11,14,78.6,2,2,100.0,1,0.8,0.2,0.2,5,2,1,1,6,passing
FRA-Ligue 1,2024,Paris S-G,Achraf Hakimi,MAR,DF,26-158,1998,20.3,1697,1913,88.7,22739,6633,1082,1150,94.1,496,563,88.1,48,75,64.0,6,6.1,4.9,-0.1,47,114,33,9,158,passing
FRA-Ligue 1,2024,Paris S-G,Bradley Barcola,FRA,FW,22-221,2002,20.4,598,735,81.4,8122,1868,398,447,89.0,170,213,79.8,18,30,60.0,9,9.2,4.4,-0.2,42,21,35,3,74,passing
FRA-Ligue 1,2024,Paris S-G,Désiré Doué,FRA,"FW,MF",19-312,2005,15.9,741,903,82.1,10813,2589,422,466,90.6,254,307,82.7,34,68,50.0,6,6.4,4.5,-0.4,44,62,43,13,111,passing
FRA-Ligue 1,2024,Paris S-G,Fabián Ruiz Peña,ESP,MF,29-008,1996,18.5,1273,1410,90.3,20715,5428,650,697,93.3,498,532,93.6,89,113,78.8,4,4.4,4.3,-0.4,33,137,26,3,170,passing
