league,season,team,player,nation,pos,age,born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type
ESP-La Liga,2020,Valladolid,Kuki,ESP,MF,22,1998,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Valladolid,Lucas Olaza,URU,DF,26,1994,14.0,1,11,3,27.3,0.79,0.21,0.09,0.33,21.0,1,0,0,0.5,0.5,0.04,0.5,0.5,shooting
ESP-La Liga,2020,Valladolid,Luis Pérez,ESP,DF,25,1995,14.4,0,2,0,0.0,0.14,0.0,0.0,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2020,Valladolid,Marcos André,BRA,FW,23,1996,13.1,4,32,12,37.5,2.45,0.92,0.13,0.33,13.3,0,0,0,4.9,4.9,0.15,-0.9,-0.9,shooting
ESP-La Liga,2020,Valladolid,Miguel Ángel Rubio,ESP,DF,22,1998,1.5,0,1,0,0.0,0.67,0.0,0.0,,8.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,shooting
ESP-La Liga,2020,Valladolid,Míchel,ESP,MF,32,1988,10.5,2,10,5,50.0,0.95,0.48,0.2,0.4,25.5,2,0,0,0.5,0.5,0.05,1.5,1.5,shooting
ESP-La Liga,2020,Valladolid,Nacho,ESP,DF,31,1989,20.1,0,8,1,12.5,0.4,0.05,0.0,0.0,22.3,3,0,0,0.6,0.6,0.08,-0.6,-0.6,shooting
ESP-La Liga,2020,Valladolid,Oriol Rey,ESP,MF,22,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Valladolid,Pablo Hervías,ESP,"DF,MF",27,1993,13.4,0,14,7,50.0,1.05,0.52,0.0,0.0,26.2,6,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting
ESP-La Liga,2020,Valladolid,Raúl García,ESP,"DF,MF",31,1989,5.6,1,3,3,100.0,0.54,0.54,0.33,0.33,19.3,1,0,0,0.1,0.1,0.04,0.9,0.9,shooting
ESP-La Liga,2020,Valladolid,Roberto,ESP,GK,34,1986,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Valladolid,Roque Mesa,ESP,MF,31,1989,19.6,1,25,4,16.0,1.28,0.2,0.0,0.0,26.1,2,1,1,1.7,0.9,0.03,-0.7,-0.9,shooting
ESP-La Liga,2020,Valladolid,Rubén Alcaraz,ESP,MF,29,1991,24.1,1,28,3,10.7,1.16,0.12,0.04,0.33,25.1,7,0,0,1.8,1.8,0.06,-0.8,-0.8,shooting
ESP-La Liga,2020,Valladolid,Saidy Janko,GAM,DF,24,1995,13.6,0,3,1,33.3,0.22,0.07,0.0,0.0,16.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5,shooting
ESP-La Liga,2020,Valladolid,Sergi Guardiola,ESP,FW,29,1991,19.9,1,34,8,23.5,1.7,0.4,0.0,0.0,16.9,1,1,2,4.6,3.1,0.09,-3.6,-3.1,shooting
ESP-La Liga,2020,Valladolid,Sergio Benito,ESP,FW,21,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Valladolid,Shon Weissman,ISR,FW,24,1996,23.7,6,39,17,43.6,1.65,0.72,0.15,0.35,12.9,0,0,0,5.6,5.6,0.14,0.4,0.4,shooting
ESP-La Liga,2020,Valladolid,Toni Villa,ESP,"MF,FW",25,1995,10.8,2,15,5,33.3,1.39,0.46,0.13,0.4,19.1,0,0,0,0.8,0.8,0.05,1.2,1.2,shooting
ESP-La Liga,2020,Valladolid,Waldo Rubio,ESP,"FW,MF",24,1995,4.2,1,8,1,12.5,1.92,0.24,0.0,0.0,21.6,0,1,1,1.1,0.3,0.04,-0.1,-0.3,shooting
ESP-La Liga,2020,Valladolid,Óscar Plano,ESP,"MF,FW",29,1991,28.0,5,40,10,25.0,1.43,0.36,0.13,0.5,16.8,0,0,0,4.8,4.8,0.12,0.2,0.2,shooting
ESP-La Liga,2020,Villarreal,Alberto Moreno,ESP,DF,28,1992,2.1,0,4,0,0.0,1.87,0.0,0.0,,18.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting
ESP-La Liga,2020,Villarreal,Alex Baena,ESP,MF,19,2001,1.5,0,2,1,50.0,1.31,0.66,0.0,0.0,26.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2020,Villarreal,Alfonso Pedraza,ESP,DF,24,1996,23.3,1,22,8,36.4,0.95,0.34,0.05,0.13,18.1,0,0,0,1.7,1.7,0.08,-0.7,-0.7,shooting
ESP-La Liga,2020,Villarreal,Carlos Bacca,COL,FW,33,1986,8.7,5,20,12,60.0,2.29,1.37,0.25,0.42,15.8,0,0,0,3.2,3.2,0.16,1.8,1.8,shooting
ESP-La Liga,2020,Villarreal,Dani Raba,ESP,"MF,FW",24,1995,1.7,0,6,1,16.7,3.6,0.6,0.0,0.0,16.9,1,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ESP-La Liga,2020,Villarreal,Daniel Parejo,ESP,MF,31,1989,34.6,3,27,9,33.3,0.78,0.26,0.11,0.33,23.9,6,0,0,1.2,1.2,0.05,1.8,1.8,shooting
ESP-La Liga,2020,Villarreal,Fernando Niño,ESP,FW,19,2000,6.6,3,14,7,50.0,2.12,1.06,0.21,0.43,9.8,0,0,0,4.6,4.6,0.33,-1.6,-1.6,shooting
ESP-La Liga,2020,Villarreal,Francis Coquelin,FRA,MF,29,1991,8.2,0,4,0,0.0,0.49,0.0,0.0,,17.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ESP-La Liga,2020,Villarreal,Gerard Moreno,ESP,FW,28,1992,29.7,23,87,36,41.4,2.93,1.21,0.15,0.36,16.1,0,10,10,18.9,11.1,0.13,4.1,1.9,shooting
ESP-La Liga,2020,Villarreal,Gerónimo Rulli,ARG,GK,28,1992,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Villarreal,Jaume Costa,ESP,"DF,MF",32,1988,3.9,0,2,0,0.0,0.51,0.0,0.0,,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2020,Villarreal,Juan Foyth,ARG,"DF,MF",22,1998,13.0,0,1,0,0.0,0.08,0.0,0.0,,7.3,0,0,0,0.2,0.2,0.2,-0.2,-0.2,shooting
ESP-La Liga,2020,Villarreal,Manu Trigueros,ESP,MF,28,1991,28.1,1,30,8,26.7,1.07,0.28,0.03,0.13,22.5,0,0,0,2.5,2.5,0.08,-1.5,-1.5,shooting
ESP-La Liga,2020,Villarreal,Mario Gaspar,ESP,DF,29,1990,20.6,0,16,3,18.8,0.78,0.15,0.0,0.0,18.4,0,0,0,0.9,0.9,0.06,-0.9,-0.9,shooting
ESP-La Liga,2020,Villarreal,Moi Gómez,ESP,"MF,FW",26,1994,28.5,4,22,10,45.5,0.77,0.35,0.14,0.3,17.3,0,1,1,3.8,3.0,0.14,0.2,0.0,shooting
ESP-La Liga,2020,Villarreal,Paco Alcácer,ESP,FW,26,1993,17.2,6,35,16,45.7,2.04,0.93,0.14,0.31,14.0,3,1,2,9.0,7.5,0.21,-3.0,-2.5,shooting
ESP-La Liga,2020,Villarreal,Pau Torres,ESP,DF,23,1997,33.0,2,8,3,37.5,0.24,0.09,0.25,0.67,8.0,0,0,0,1.5,1.5,0.19,0.5,0.5,shooting
ESP-La Liga,2020,Villarreal,Pervis Estupiñán,ECU,DF,22,1998,13.0,0,10,5,50.0,0.77,0.39,0.0,0.0,18.4,2,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting
ESP-La Liga,2020,Villarreal,Ramiro Funes Mori,ARG,DF,29,1991,8.1,0,4,1,25.0,0.5,0.12,0.0,0.0,12.7,0,0,0,1.0,1.0,0.26,-1.0,-1.0,shooting
ESP-La Liga,2020,Villarreal,Raúl Albiol,ESP,DF,34,1985,34.6,0,8,1,12.5,0.23,0.03,0.0,0.0,14.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9,shooting
ESP-La Liga,2020,Villarreal,Rubén Peña,ESP,DF,29,1991,12.4,1,6,2,33.3,0.48,0.16,0.17,0.5,16.1,0,0,0,0.8,0.8,0.13,0.2,0.2,shooting
ESP-La Liga,2020,Villarreal,Samuel Chukwueze,NGA,"MF,FW",21,1999,15.2,4,31,10,32.3,2.04,0.66,0.13,0.4,17.0,0,0,0,2.4,2.4,0.08,1.6,1.6,shooting
ESP-La Liga,2020,Villarreal,Sergio Asenjo,ESP,GK,31,1989,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Villarreal,Sofian Chakla,MAR,DF,26,1993,0.1,0,1,0,0.0,6.92,0.0,0.0,,13.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ESP-La Liga,2020,Villarreal,Takefusa Kubo,JPN,"MF,FW",19,2001,3.3,0,8,5,62.5,2.41,1.51,0.0,0.0,13.5,0,0,0,1.5,1.5,0.19,-1.5,-1.5,shooting
ESP-La Liga,2020,Villarreal,Vicente Iborra,ESP,MF,32,1988,10.3,0,3,0,0.0,0.29,0.0,0.0,,18.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ESP-La Liga,2020,Villarreal,Yeremi Pino,ESP,"FW,MF",17,2002,8.9,3,13,5,38.5,1.47,0.56,0.23,0.6,15.2,0,0,0,1.0,1.0,0.08,2.0,2.0,shooting
ESP-La Liga,2020,Villarreal,Álex Millán,ESP,FW,20,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Villarreal,Étienne Capoue,FRA,MF,32,1988,13.2,1,8,3,37.5,0.61,0.23,0.13,0.33,20.9,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
