nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,league,season,stat_type
,,,,,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,,,
UKR,DF,27,1995,9.7,479,19,97,230,156,8,479,25,11,44.0,9,36.0,300,1781,771,16,15,2,12,7,277,54,FRA-Ligue 1,2022,possession
FRA,DF,18,2003,0.8,36,1,13,12,11,0,36,1,1,100.0,0,0.0,14,46,11,0,0,0,1,2,13,2,FRA-Ligue 1,2022,possession
FRA,DF,27,1994,16.2,1065,51,251,571,264,8,1065,35,15,42.9,16,45.7,618,3388,1483,21,25,1,23,6,528,52,FRA-Ligue 1,2022,possession
FRA,DF,25,1997,17.5,1008,128,472,503,43,18,1008,15,10,66.7,4,26.7,719,4492,2479,13,9,0,11,2,634,3,FRA-Ligue 1,2022,possession
SEN,FW,27,1995,32.0,1007,34,90,430,494,192,1003,71,29,40.8,39,54.9,665,3878,1285,40,28,20,118,35,768,203,FRA-Ligue 1,2022,possession
SEN,"MF,FW",18,2004,18.1,867,12,132,413,336,41,867,62,25,40.3,25,40.3,649,4270,2145,68,44,18,37,21,574,89,FRA-Ligue 1,2022,possession
MLI,MF,24,1997,14.6,803,40,177,464,176,28,803,17,8,47.1,8,47.1,543,2796,1159,18,23,1,22,19,480,41,FRA-Ligue 1,2022,possession
FRA,"DF,MF",19,2003,25.5,1340,85,467,784,108,3,1340,45,29,64.4,12,26.7,953,5737,2683,27,25,2,21,20,830,20,FRA-Ligue 1,2022,possession
CIV,MF,28,1994,14.4,799,26,131,483,194,27,799,34,14,41.2,14,41.2,538,2906,1220,25,18,9,34,15,477,37,FRA-Ligue 1,2022,possession
FRA,"MF,FW",24,1998,26.9,1589,30,219,833,569,45,1589,111,57,51.4,32,28.8,1129,8275,4230,104,97,16,64,44,1035,110,FRA-Ligue 1,2022,possession
POL,DF,24,1998,0.5,46,1,3,19,25,5,46,0,0,,0,,36,237,191,4,1,2,1,0,32,4,FRA-Ligue 1,2022,possession
FRA,FW,35,1987,23.3,946,7,71,431,454,102,944,49,19,38.8,24,49.0,723,4243,1691,48,51,17,47,27,693,158,FRA-Ligue 1,2022,possession
RSA,"FW,MF",26,1996,4.8,157,5,11,76,71,12,157,9,3,33.3,4,44.4,110,618,198,7,4,2,15,7,116,30,FRA-Ligue 1,2022,possession
FRA,DF,23,1998,19.6,1006,90,423,501,89,18,1006,12,6,50.0,3,25.0,702,4038,2243,13,12,1,6,4,607,14,FRA-Ligue 1,2022,possession
FRA,FW,28,1994,8.6,336,8,32,172,136,50,335,5,3,60.0,2,40.0,225,901,202,2,7,1,19,10,262,55,FRA-Ligue 1,2022,possession
TOG,DF,21,2001,0.1,7,2,4,1,2,0,7,0,0,,0,,4,30,11,1,0,0,0,0,3,0,FRA-Ligue 1,2022,possession
BEL,GK,30,1992,38.0,1082,936,1076,8,0,0,1082,0,0,,0,,685,3758,2281,0,0,0,1,0,432,0,FRA-Ligue 1,2022,possession
FRA,DF,32,1989,22.4,1405,177,627,720,74,12,1405,17,15,88.2,1,5.9,969,5240,2725,10,19,0,11,4,854,4,FRA-Ligue 1,2022,possession
FRA,MF,27,1994,15.8,843,11,115,479,265,36,843,46,17,37.0,19,41.3,641,4176,1880,43,49,12,34,23,585,70,FRA-Ligue 1,2022,possession
FRA,"MF,FW",20,2001,1.1,87,1,11,33,46,5,87,13,6,46.2,7,53.8,69,536,294,9,10,3,5,3,61,9,FRA-Ligue 1,2022,possession
FRA,DF,24,1998,7.3,464,34,132,220,114,9,464,16,11,68.8,5,31.3,289,1665,774,16,17,1,10,6,252,35,FRA-Ligue 1,2022,possession
BIH,MF,28,1993,18.1,1218,54,292,708,235,7,1218,20,14,70.0,5,25.0,893,4698,1921,14,35,1,9,7,791,14,FRA-Ligue 1,2022,possession
FRA,"DF,MF",30,1992,11.9,642,28,148,267,239,20,642,27,12,44.4,11,40.7,415,2770,1239,38,27,9,18,5,374,92,FRA-Ligue 1,2022,possession
JPN,"FW,MF",20,2001,0.4,23,1,2,10,12,4,23,3,2,66.7,1,33.3,14,135,52,3,1,2,3,0,16,6,FRA-Ligue 1,2022,possession
JPN,FW,26,1995,12.0,438,7,42,202,198,35,438,15,6,40.0,8,53.3,334,1810,619,11,11,6,24,26,355,86,FRA-Ligue 1,2022,possession
FRA,DF,21,2001,36.8,2451,369,1282,1113,69,33,2451,10,3,30.0,5,50.0,1683,8531,4632,10,8,1,23,5,1513,6,FRA-Ligue 1,2022,possession
NED,MF,27,1995,32.1,2457,43,385,1362,726,38,2453,38,19,50.0,14,36.8,1758,8854,3811,48,54,7,32,12,1682,102,FRA-Ligue 1,2022,possession
BEL,MF,31,1991,20.1,879,21,114,478,303,43,879,50,19,38.0,25,50.0,649,3832,1521,36,26,5,35,18,613,96,FRA-Ligue 1,2022,possession
FRA,DF,17,2005,1.1,56,5,11,34,11,0,56,1,0,0.0,1,100.0,39,195,113,1,2,0,0,0,35,1,FRA-Ligue 1,2022,possession
AUS,MF,23,1999,7.3,435,18,106,208,126,16,435,23,8,34.8,14,60.9,289,1596,677,9,14,2,14,6,263,34,FRA-Ligue 1,2022,possession
ALG,"FW,MF",19,2002,26.0,1314,48,194,606,531,86,1314,36,12,33.3,21,58.3,997,5316,2412,71,41,18,54,24,970,212,FRA-Ligue 1,2022,possession
CHI,DF,24,1997,14.0,976,57,306,483,199,15,976,34,22,64.7,11,32.4,697,4072,2110,26,34,2,16,10,611,66,FRA-Ligue 1,2022,possession
GUI,DF,28,1994,15.2,1027,56,261,448,332,17,1027,34,10,29.4,22,64.7,668,4225,2097,51,44,5,23,34,576,107,FRA-Ligue 1,2022,possession
CMR,DF,18,2004,4.0,198,13,69,84,49,3,198,10,1,10.0,7,70.0,118,619,225,5,10,1,8,5,96,18,FRA-Ligue 1,2022,possession
CPV,DF,21,2001,4.6,280,40,150,119,15,8,280,3,1,33.3,1,33.3,207,1138,632,5,3,1,5,0,186,0,FRA-Ligue 1,2022,possession
FRA,GK,29,1993,38.0,1372,1064,1364,7,1,1,1372,2,2,100.0,0,0.0,941,5150,3364,0,0,0,2,0,686,0,FRA-Ligue 1,2022,possession
DEN,DF,27,1995,25.1,1855,94,457,936,477,33,1855,51,27,52.9,16,31.4,1269,6952,3217,59,56,9,40,17,1146,127,FRA-Ligue 1,2022,possession
MLI,DF,21,2000,13.6,789,56,296,344,153,8,789,24,9,37.5,13,54.2,546,3188,1480,21,22,1,23,5,489,43,FRA-Ligue 1,2022,possession
FIN,MF,20,2002,0.3,14,1,2,7,5,3,14,0,0,,0,,11,93,49,1,0,0,1,0,10,2,FRA-Ligue 1,2022,possession
CMR,FW,22,2000,1.0,40,0,6,14,20,0,40,3,1,33.3,2,66.7,27,167,27,1,2,0,0,2,25,7,FRA-Ligue 1,2022,possession
SWE,"DF,MF",20,2001,1.6,89,8,25,31,33,3,89,6,3,50.0,2,33.3,51,251,121,4,0,0,3,0,45,12,FRA-Ligue 1,2022,possession
BRA,"FW,MF",26,1995,20.6,1084,17,160,478,464,72,1084,85,38,44.7,37,43.5,856,5513,2196,61,40,16,57,31,783,216,FRA-Ligue 1,2022,possession
DEN,DF,25,1997,33.3,2130,328,1123,960,55,33,2130,15,9,60.0,3,20.0,1500,8417,4790,21,9,2,7,6,1353,4,FRA-Ligue 1,2022,possession
WAL,FW,27,1994,0.7,24,0,2,7,15,8,24,0,0,,0,,19,94,21,1,0,1,3,2,23,7,FRA-Ligue 1,2022,possession
BIH,FW,21,2000,1.2,24,0,0,15,10,1,24,5,3,60.0,2,40.0,22,188,27,1,1,0,3,4,20,3,FRA-Ligue 1,2022,possession
NED,MF,26,1996,34.7,2428,96,582,1532,340,20,2428,40,16,40.0,13,32.5,1843,8655,3759,31,41,4,27,25,1616,30,FRA-Ligue 1,2022,possession
GRE,MF,21,2000,0.1,5,0,0,4,1,0,5,0,0,,0,,3,9,3,0,0,0,0,0,3,0,FRA-Ligue 1,2022,possession
NED,FW,21,2000,26.1,719,24,43,341,341,110,719,24,10,41.7,9,37.5,517,2700,742,23,21,8,40,18,574,174,FRA-Ligue 1,2022,possession
SRB,"FW,MF",24,1998,4.9,240,7,37,90,116,21,240,22,5,22.7,12,54.5,182,1095,521,21,13,11,13,3,169,50,FRA-Ligue 1,2022,possession
SUI,MF,26,1995,7.4,485,16,100,296,92,6,485,8,6,75.0,1,12.5,343,1717,666,7,10,2,6,7,313,13,FRA-Ligue 1,2022,possession
NOR,DF,21,2000,7.4,431,28,138,187,109,7,431,18,10,55.6,5,27.8,293,1715,1007,22,22,4,6,6,252,28,FRA-Ligue 1,2022,possession
MAR,"FW,MF",21,2001,0.7,29,0,7,11,11,2,29,2,1,50.0,1,50.0,22,91,32,1,1,0,6,1,21,3,FRA-Ligue 1,2022,possession
MAR,"FW,MF",22,2000,27.5,1163,32,156,456,571,151,1163,109,42,38.5,57,52.3,901,6003,2662,100,48,44,83,36,843,276,FRA-Ligue 1,2022,possession
POR,DF,24,1998,14.6,869,48,285,385,206,19,869,17,2,11.8,14,82.4,591,3294,1623,32,21,6,9,6,542,91,FRA-Ligue 1,2022,possession
FRA,DF,36,1985,17.7,909,182,521,367,31,9,909,10,4,40.0,4,40.0,634,3097,1427,4,7,0,7,0,551,2,FRA-Ligue 1,2022,possession
FRA,"FW,MF",18,2003,0.8,25,0,2,13,11,0,25,3,2,66.7,0,0.0,20,121,46,1,1,0,1,1,23,4,FRA-Ligue 1,2022,possession
SWE,FW,18,2004,0.2,18,0,3,8,7,0,18,1,1,100.0,0,0.0,12,74,21,0,1,0,4,2,12,2,FRA-Ligue 1,2022,possession
DEN,"DF,FW",23,1999,18.1,777,40,203,302,279,24,777,38,16,42.1,18,47.4,507,3086,1264,47,23,8,23,3,453,117,FRA-Ligue 1,2022,possession
CRO,MF,22,2000,0.3,20,1,3,12,5,1,20,0,0,,0,,12,48,16,0,0,0,0,0,8,0,FRA-Ligue 1,2022,possession
FRA,MF,17,2004,0.2,8,2,3,4,1,1,8,0,0,,0,,5,30,16,1,0,0,0,1,4,1,FRA-Ligue 1,2022,possession
USA,DF,25,1997,35.5,1784,375,1073,684,40,16,1784,15,7,46.7,4,26.7,1256,6680,3173,6,7,2,12,15,1097,0,FRA-Ligue 1,2022,possession
FRA,MF,30,1992,11.2,870,36,218,503,158,11,867,12,7,58.3,3,25.0,650,3120,1385,20,22,4,12,12,584,17,FRA-Ligue 1,2022,possession
FRA,GK,29,1993,29.6,1055,954,1053,2,0,0,1055,0,0,,0,,620,3049,1706,0,1,1,0,0,386,0,FRA-Ligue 1,2022,possession
CAN,"FW,MF",23,1998,9.9,222,7,19,125,79,22,222,17,6,35.3,11,64.7,138,758,271,9,4,6,18,7,152,34,FRA-Ligue 1,2022,possession
ECU,DF,21,2000,18.0,851,118,463,348,47,22,851,11,7,63.6,4,36.4,545,2845,1222,6,5,1,10,7,484,4,FRA-Ligue 1,2022,possession
FRA,MF,24,1998,2.6,159,2,33,96,36,1,159,17,10,58.8,7,41.2,126,949,518,10,13,0,3,13,121,8,FRA-Ligue 1,2022,possession
CMR,MF,21,2001,0.2,13,0,0,9,4,0,13,1,0,0.0,1,100.0,11,37,7,0,0,0,1,1,11,0,FRA-Ligue 1,2022,possession
FRA,"MF,FW",17,2004,2.4,77,0,7,32,41,8,77,11,5,45.5,4,36.4,61,541,280,12,8,4,9,4,60,18,FRA-Ligue 1,2022,possession
FRA,MF,20,2002,12.2,893,45,276,480,143,13,893,13,5,38.5,5,38.5,646,3160,1227,9,10,0,9,11,590,10,FRA-Ligue 1,2022,possession
GNB,FW,26,1995,29.6,1009,21,120,498,422,125,1007,124,56,45.2,54,43.5,687,4596,1725,51,29,25,122,68,681,179,FRA-Ligue 1,2022,possession
COL,"MF,DF",25,1996,0.1,8,0,4,3,1,0,8,1,0,0.0,0,0.0,5,30,0,0,0,0,0,2,5,0,FRA-Ligue 1,2022,possession
POL,GK,25,1997,8.3,342,271,339,3,0,0,342,0,0,,0,,212,1132,727,0,0,0,1,0,132,0,FRA-Ligue 1,2022,possession
FRA,DF,18,2003,0.8,44,2,14,16,14,0,44,1,0,0.0,1,100.0,28,186,28,0,0,0,2,0,27,7,FRA-Ligue 1,2022,possession
MTN,"DF,MF",22,2000,6.3,421,16,91,187,146,11,421,17,6,35.3,9,52.9,292,1885,1032,29,20,3,9,5,273,45,FRA-Ligue 1,2022,possession
FRA,"FW,MF",29,1993,14.7,689,13,85,336,278,55,689,42,11,26.2,26,61.9,471,2766,1121,28,17,8,31,20,481,104,FRA-Ligue 1,2022,possession
MLI,MF,25,1996,29.6,1698,113,505,1002,230,19,1698,71,50,70.4,15,21.1,1340,8361,3627,59,47,4,38,25,1180,36,FRA-Ligue 1,2022,possession
POR,"MF,FW",26,1995,26.1,1124,19,154,538,454,57,1124,85,45,52.9,33,38.8,805,5307,2266,61,49,13,46,37,755,117,FRA-Ligue 1,2022,possession
FRA,DF,18,2004,0.7,39,6,28,11,0,0,39,1,0,0.0,1,100.0,25,196,72,0,0,0,1,0,23,0,FRA-Ligue 1,2022,possession
FRA,DF,19,2003,5.7,291,56,186,95,12,1,291,3,2,66.7,1,33.3,194,766,353,0,2,0,1,2,167,3,FRA-Ligue 1,2022,possession
FRA,"DF,MF",20,2002,23.9,1138,85,395,425,339,34,1138,67,36,53.7,22,32.8,765,5808,2996,66,51,11,38,15,650,118,FRA-Ligue 1,2022,possession
CMR,MF,31,1991,1.1,88,0,9,41,38,5,88,2,1,50.0,1,50.0,66,263,123,1,1,1,1,1,61,4,FRA-Ligue 1,2022,possession
FRA,"MF,FW",17,2004,19.6,765,11,112,325,353,52,765,95,33,34.7,57,60.0,610,5160,2530,72,49,25,47,27,564,132,FRA-Ligue 1,2022,possession
FRA,MF,31,1991,27.0,1337,72,427,677,240,38,1337,17,9,52.9,5,29.4,939,4366,1543,18,21,5,24,12,840,49,FRA-Ligue 1,2022,possession
ALG,"DF,MF",21,2001,20.0,1073,72,324,485,289,26,1073,87,38,43.7,42,48.3,730,5119,2569,72,49,14,43,37,643,113,FRA-Ligue 1,2022,possession
GUF,DF,29,1992,29.4,1764,252,871,821,89,20,1764,13,6,46.2,5,38.5,1235,7197,3568,24,23,3,9,7,1082,9,FRA-Ligue 1,2022,possession
