nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,,,
MLI,MF,19-332,2005,9.7,36,25,23,13,0,17,24,70.8,7,12,2,10,16,52,24,1,FRA-Ligue 1,2024,defense
FRA,FW,24-267,2000,4.1,3,2,0,2,1,0,3,0.0,3,2,1,1,1,4,0,0,FRA-Ligue 1,2024,defense
MLI,MF,18-142,2006,0.0,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,FRA-Ligue 1,2024,defense
POR,DF,28-060,1997,17.6,36,23,21,11,4,21,37,56.8,16,11,2,9,18,54,49,0,FRA-Ligue 1,2024,defense
CIV,DF,28-123,1996,19.8,33,22,24,8,1,24,32,75.0,8,33,21,12,27,60,130,2,FRA-Ligue 1,2024,defense
CIV,"DF,MF",18-199,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,FRA-Ligue 1,2024,defense
CIV,DF,27-298,1997,14.0,25,17,19,3,3,19,26,73.1,7,22,13,9,19,44,64,1,FRA-Ligue 1,2024,defense
BRA,MF,19-195,2005,0.4,2,0,2,0,0,1,3,33.3,2,1,1,0,0,2,0,0,FRA-Ligue 1,2024,defense
NGA,FW,19-112,2005,2.5,0,0,0,0,0,0,3,0.0,3,2,1,1,1,1,3,0,FRA-Ligue 1,2024,defense
JPN,DF,22-243,2002,5.5,7,5,5,2,0,5,12,41.7,7,8,2,6,5,12,25,0,FRA-Ligue 1,2024,defense
IRL,MF,17-304,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
IRL,MF,21-169,2003,5.1,15,9,9,4,2,3,15,20.0,12,7,0,7,6,21,6,0,FRA-Ligue 1,2024,defense
USA,FW,28-350,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
KEN,DF,27-320,1997,15.9,25,13,19,6,0,13,20,65.0,7,27,17,10,22,47,107,2,FRA-Ligue 1,2024,defense
JPN,FW,32-033,1993,26.4,39,27,14,15,10,16,55,29.1,39,29,1,28,13,52,13,1,FRA-Ligue 1,2024,defense
JPN,FW,24-257,2000,24.6,22,15,7,9,6,11,27,40.7,16,19,1,18,9,31,12,0,FRA-Ligue 1,2024,defense
SWE,DF,20-033,2005,0.5,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,FRA-Ligue 1,2024,defense
FRA,"FW,MF",19-201,2005,8.0,12,8,4,3,5,9,16,56.3,7,4,1,3,2,14,5,0,FRA-Ligue 1,2024,defense
ZIM,MF,28-293,1996,18.8,36,18,22,9,5,22,38,57.9,16,27,3,24,17,53,35,0,FRA-Ligue 1,2024,defense
FRA,MF,21-130,2003,0.3,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,FRA-Ligue 1,2024,defense
CIV,MF,20-185,2004,0.1,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0,FRA-Ligue 1,2024,defense
DEN,FW,23-094,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,FRA-Ligue 1,2024,defense
CIV,"DF,MF",24-107,2000,7.5,14,8,11,3,0,9,16,56.3,7,6,5,1,13,27,49,1,FRA-Ligue 1,2024,defense
FRA,"DF,MF",19-043,2006,10.5,14,7,5,5,4,7,10,70.0,3,7,3,4,5,19,18,0,FRA-Ligue 1,2024,defense
MLI,"FW,MF",19-116,2005,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,FRA-Ligue 1,2024,defense
CIV,FW,21-112,2003,17.8,20,13,7,8,5,9,19,47.4,10,12,2,10,3,23,9,0,FRA-Ligue 1,2024,defense
GER,"MF,FW",23-281,2001,0.9,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,FRA-Ligue 1,2024,defense
ESP,DF,27-116,1997,22.5,30,21,27,2,1,20,32,62.5,12,22,7,15,13,43,70,4,FRA-Ligue 1,2024,defense
MLT,MF,31-193,1993,8.3,18,10,6,6,6,7,25,28.0,18,12,2,10,12,30,8,1,FRA-Ligue 1,2024,defense
BEL,DF,26-310,1998,2.1,6,4,5,1,0,4,4,100.0,0,5,3,2,4,10,12,0,FRA-Ligue 1,2024,defense
FRA,MF,19-229,2005,25.7,55,42,25,23,7,21,29,72.4,8,24,12,12,32,87,47,0,FRA-Ligue 1,2024,defense
MLI,"MF,FW",20-303,2004,7.0,17,11,8,5,4,4,12,33.3,8,11,2,9,3,20,2,0,FRA-Ligue 1,2024,defense
FRA,GK,25-146,1999,28.0,2,1,2,0,0,1,3,33.3,2,0,0,0,1,3,12,2,FRA-Ligue 1,2024,defense
FRA,"DF,MF",23-142,2001,24.6,51,29,22,17,12,25,38,65.8,13,40,6,34,23,74,44,1,FRA-Ligue 1,2024,defense
DEN,"MF,FW",23-323,2001,9.0,21,11,10,7,4,10,28,35.7,18,9,1,8,4,25,6,0,FRA-Ligue 1,2024,defense
GHA,DF,24-311,2000,8.9,22,18,14,6,2,12,15,80.0,3,13,6,7,14,36,17,0,FRA-Ligue 1,2024,defense
ALG,"MF,FW",25-054,2000,11.5,9,6,4,4,1,2,8,25.0,6,8,0,8,2,11,5,0,FRA-Ligue 1,2024,defense
FRA,DF,23-317,2001,4.8,5,3,3,2,0,3,3,100.0,0,7,6,1,3,8,24,0,FRA-Ligue 1,2024,defense
FRA,"FW,MF",23-081,2002,23.9,16,11,5,8,3,6,12,50.0,6,8,2,6,4,20,11,0,FRA-Ligue 1,2024,defense
BEL,FW,20-068,2005,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,FRA-Ligue 1,2024,defense
NED,MF,26-348,1998,18.2,58,35,27,29,2,29,39,74.4,10,25,9,16,33,91,45,0,FRA-Ligue 1,2024,defense
FRA,MF,30-033,1995,5.4,11,4,7,3,1,6,11,54.5,5,10,4,6,12,23,7,0,FRA-Ligue 1,2024,defense
FRA,MF,31-087,1994,0.9,1,0,0,1,0,0,2,0.0,2,2,1,1,2,3,1,0,FRA-Ligue 1,2024,defense
FRA,GK,30-351,1994,11.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,9,2,FRA-Ligue 1,2024,defense
COL,"MF,FW",22-211,2002,3.5,7,6,2,4,1,3,9,33.3,6,5,0,5,2,9,2,0,FRA-Ligue 1,2024,defense
CMR,DF,23-205,2001,15.5,33,16,19,12,2,16,22,72.7,6,22,8,14,23,56,63,0,FRA-Ligue 1,2024,defense
FRA,MF,21-070,2004,7.3,23,14,10,7,6,13,21,61.9,8,17,3,14,10,33,7,0,FRA-Ligue 1,2024,defense
FRA,GK,31-353,1993,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
FIN,MF,29-165,1995,7.4,23,11,10,11,2,11,17,64.7,6,7,0,7,7,30,7,0,FRA-Ligue 1,2024,defense
NED,DF,31-092,1994,18.5,30,15,14,11,5,17,35,48.6,18,18,6,12,29,59,63,2,FRA-Ligue 1,2024,defense
DEN,FW,21-145,2003,0.7,2,0,0,2,0,0,0,,0,4,0,4,1,3,0,0,FRA-Ligue 1,2024,defense
CAN,MF,22-309,2002,3.1,6,3,2,3,1,3,4,75.0,1,5,1,4,3,9,4,0,FRA-Ligue 1,2024,defense
WAL,MF,20-283,2004,11.6,25,15,5,16,4,13,26,50.0,13,12,1,11,12,37,16,1,FRA-Ligue 1,2024,defense
POR,"FW,MF",26-012,1999,3.7,5,2,2,3,0,4,7,57.1,3,1,0,1,3,8,2,0,FRA-Ligue 1,2024,defense
FRA,DF,19-272,2005,5.6,16,10,7,4,5,8,14,57.1,6,3,2,1,19,35,36,1,FRA-Ligue 1,2024,defense
BEL,"MF,FW",22-099,2003,2.0,3,2,2,1,0,1,3,33.3,2,2,0,2,0,3,0,0,FRA-Ligue 1,2024,defense
JPN,FW,30-081,1995,1.3,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,FRA-Ligue 1,2024,defense
NOR,DF,25-134,1999,13.6,20,18,16,4,0,15,22,68.2,7,12,10,2,15,35,81,1,FRA-Ligue 1,2024,defense
FRA,DF,25-160,1999,7.7,6,6,6,0,0,4,5,80.0,1,14,9,5,19,25,38,0,FRA-Ligue 1,2024,defense
TOG,"DF,MF",24-293,2000,21.2,41,22,21,18,2,15,35,42.9,20,18,3,15,22,63,60,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",27-101,1997,22.2,34,21,7,12,15,21,39,53.8,18,16,2,14,12,46,9,0,FRA-Ligue 1,2024,defense
CMR,DF,19-287,2005,4.8,8,6,4,3,1,4,5,80.0,1,3,0,3,9,17,6,0,FRA-Ligue 1,2024,defense
SEN,DF,20-271,2004,7.6,15,12,10,3,2,7,9,77.8,2,9,4,5,12,27,30,0,FRA-Ligue 1,2024,defense
FRA,FW,17-182,2007,4.4,1,0,0,1,0,0,0,,0,0,0,0,0,1,4,0,FRA-Ligue 1,2024,defense
JOR,"MF,FW",27-305,1997,3.2,2,0,1,0,1,0,1,0.0,1,3,0,3,1,3,0,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",23-013,2002,0.6,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,FRA-Ligue 1,2024,defense
CIV,MF,29-339,1995,6.4,10,7,3,6,1,2,4,50.0,2,7,1,6,6,16,5,0,FRA-Ligue 1,2024,defense
FRA,GK,40-014,1985,16.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,2,FRA-Ligue 1,2024,defense
FRA,MF,24-002,2001,7.4,18,11,3,11,4,9,20,45.0,11,10,3,7,3,21,19,1,FRA-Ligue 1,2024,defense
FRA,DF,30-134,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
GHA,"FW,MF",24-159,2000,8.1,7,3,3,4,0,3,11,27.3,8,5,0,5,6,13,4,0,FRA-Ligue 1,2024,defense
FRA,"FW,MF",19-290,2005,1.4,3,3,1,2,0,1,1,100.0,0,1,0,1,1,4,0,0,FRA-Ligue 1,2024,defense
NZL,"MF,FW",22-241,2002,4.7,6,5,3,2,1,3,10,30.0,7,6,1,5,1,7,1,0,FRA-Ligue 1,2024,defense
MAR,MF,23-149,2001,17.4,27,20,12,11,4,14,38,36.8,24,17,1,16,17,44,15,2,FRA-Ligue 1,2024,defense
FRA,DF,21-204,2003,1.0,2,2,1,1,0,2,2,100.0,0,2,2,0,0,2,5,0,FRA-Ligue 1,2024,defense
FRA,DF,32-306,1992,17.7,50,34,29,18,3,31,55,56.4,24,24,6,18,18,68,69,1,FRA-Ligue 1,2024,defense
FRA,FW,16-224,2008,1.4,3,2,2,1,0,1,3,33.3,2,1,0,1,0,3,1,0,FRA-Ligue 1,2024,defense
COD,DF,29-055,1996,21.9,25,13,19,5,1,13,22,59.1,9,23,14,9,38,63,139,3,FRA-Ligue 1,2024,defense
FRA,MF,32-354,1992,7.6,12,8,4,6,2,3,10,30.0,7,10,2,8,9,21,10,0,FRA-Ligue 1,2024,defense
FRA,GK,28-047,1997,27.0,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,20,0,FRA-Ligue 1,2024,defense
MLI,FW,29-135,1995,9.0,11,9,5,3,3,2,5,40.0,3,10,2,8,2,13,13,0,FRA-Ligue 1,2024,defense
SEN,"FW,MF",29-341,1995,1.6,5,5,2,2,1,3,7,42.9,4,0,0,0,0,5,0,0,FRA-Ligue 1,2024,defense
SRB,"FW,MF",21-307,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,FRA-Ligue 1,2024,defense
FRA,FW,27-246,1997,5.8,4,3,3,1,0,2,9,22.2,7,11,1,10,1,5,3,1,FRA-Ligue 1,2024,defense
TUN,FW,20-350,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
FRA,DF,19-049,2006,0.1,3,0,2,1,0,3,3,100.0,0,1,0,1,2,5,1,0,FRA-Ligue 1,2024,defense
FRA,MF,27-075,1998,2.4,8,6,2,5,1,2,7,28.6,5,7,1,6,4,12,5,1,FRA-Ligue 1,2024,defense
FRA,MF,22-312,2002,10.8,41,21,12,20,9,17,30,56.7,13,16,3,13,10,51,16,0,FRA-Ligue 1,2024,defense
BEL,FW,20-134,2004,17.1,13,9,2,4,7,5,17,29.4,12,9,0,9,3,16,7,0,FRA-Ligue 1,2024,defense
FRA,DF,27-361,1997,22.3,50,30,31,16,3,28,38,73.7,10,39,20,19,34,84,81,1,FRA-Ligue 1,2024,defense
FRA,DF,20-330,2004,1.4,2,2,1,0,1,1,2,50.0,1,0,0,0,2,4,6,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",28-017,1997,8.1,10,7,4,4,2,4,15,26.7,11,7,1,6,7,17,3,0,FRA-Ligue 1,2024,defense
FRA,MF,19-083,2006,9.5,21,15,15,5,1,10,19,52.6,9,10,0,10,12,33,4,0,FRA-Ligue 1,2024,defense
FRA,DF,26-284,1998,2.5,3,3,2,0,1,2,2,100.0,0,1,1,0,2,5,15,0,FRA-Ligue 1,2024,defense
FRA,DF,26-038,1999,18.6,43,29,28,15,0,17,23,73.9,6,27,13,14,29,72,94,6,FRA-Ligue 1,2024,defense
FRA,DF,28-120,1996,6.4,12,10,6,4,2,8,17,47.1,9,9,4,5,9,21,28,1,FRA-Ligue 1,2024,defense
FRA,MF,23-086,2002,21.6,44,24,16,24,4,29,46,63.0,17,20,10,10,38,82,62,1,FRA-Ligue 1,2024,defense
MAR,DF,37-195,1987,10.9,17,11,15,2,0,10,16,62.5,6,26,18,8,13,30,56,1,FRA-Ligue 1,2024,defense
FRA,DF,26-192,1998,7.8,19,11,9,7,3,10,21,47.6,11,14,4,10,2,21,10,1,FRA-Ligue 1,2024,defense
GEO,"FW,MF",24-055,2001,24.0,19,11,7,7,5,12,40,30.0,28,20,0,20,12,31,9,0,FRA-Ligue 1,2024,defense
CIV,DF,22-107,2002,10.2,26,14,13,11,2,15,17,88.2,2,18,10,8,11,37,57,0,FRA-Ligue 1,2024,defense
IRL,DF,22-292,2002,2.7,4,3,2,2,0,1,3,33.3,2,4,3,1,3,7,21,0,FRA-Ligue 1,2024,defense
BRA,MF,20-343,2004,25.7,91,62,41,41,9,39,68,57.4,29,38,12,26,23,114,59,1,FRA-Ligue 1,2024,defense
USA,"DF,MF",20-110,2004,3.0,1,0,0,1,0,0,1,0.0,1,3,1,2,4,5,5,0,FRA-Ligue 1,2024,defense
POR,"DF,MF",20-248,2004,24.4,35,21,15,15,5,18,40,45.0,22,20,3,17,31,66,61,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",22-228,2002,22.3,24,13,10,8,6,11,21,52.4,10,16,0,16,9,33,25,0,FRA-Ligue 1,2024,defense
UKR,DF,29-356,1995,1.0,0,0,0,0,0,0,2,0.0,2,2,1,1,2,2,14,0,FRA-Ligue 1,2024,defense
NED,FW,22-067,2003,21.5,5,5,1,2,2,1,3,33.3,2,16,5,11,1,6,25,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",21-247,2003,15.1,28,19,11,13,4,13,26,50.0,13,26,1,25,14,42,15,0,FRA-Ligue 1,2024,defense
CIV,DF,22-176,2002,25.2,57,38,35,13,9,33,47,70.2,14,26,5,21,30,87,126,1,FRA-Ligue 1,2024,defense
FRA,"FW,DF",19-171,2005,4.2,6,4,3,1,2,3,5,60.0,2,8,0,8,4,10,10,2,FRA-Ligue 1,2024,defense
SEN,"MF,FW",21-098,2004,22.0,19,10,5,12,2,8,19,42.1,11,19,6,13,11,30,37,2,FRA-Ligue 1,2024,defense
FRA,"DF,MF",21-261,2003,23.8,31,16,15,14,2,13,21,61.9,8,26,11,15,22,53,92,3,FRA-Ligue 1,2024,defense
FRA,MF,21-335,2003,3.3,17,9,9,7,1,5,9,55.6,4,2,0,2,2,19,2,0,FRA-Ligue 1,2024,defense
MTQ,"FW,MF",21-362,2003,2.1,3,2,1,1,1,2,3,66.7,1,2,0,2,0,3,4,0,FRA-Ligue 1,2024,defense
SWE,GK,35-073,1990,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,FRA-Ligue 1,2024,defense
POL,MF,26-302,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
FRA,DF,19-225,2005,21.5,26,16,15,10,1,15,22,68.2,7,20,16,4,20,46,95,2,FRA-Ligue 1,2024,defense
TOG,DF,24-073,2001,2.5,8,3,5,2,1,6,12,50.0,6,6,2,4,7,15,12,0,FRA-Ligue 1,2024,defense
SRB,"FW,MF",19-144,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
FRA,MF,23-162,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,FRA-Ligue 1,2024,defense
SEN,"MF,FW",,,0.9,2,0,1,1,0,1,2,50.0,1,0,0,0,3,5,2,0,FRA-Ligue 1,2024,defense
GUI,DF,22-281,2002,11.3,9,5,6,3,0,6,12,50.0,6,15,9,6,15,24,37,2,FRA-Ligue 1,2024,defense
ENG,"DF,FW",18-267,2006,1.3,3,1,2,1,0,1,4,25.0,3,2,0,2,0,3,1,0,FRA-Ligue 1,2024,defense
SWE,"FW,MF",22-330,2002,21.0,19,12,5,12,2,7,19,36.8,12,23,3,20,6,25,16,0,FRA-Ligue 1,2024,defense
FRA,"FW,MF",22-255,2002,7.1,9,6,0,5,4,3,8,37.5,5,8,0,8,3,12,2,0,FRA-Ligue 1,2024,defense
FRA,DF,33-018,1992,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0,FRA-Ligue 1,2024,defense
ARG,"MF,DF",20-262,2004,7.3,20,11,16,3,1,13,18,72.2,5,2,0,2,9,29,19,1,FRA-Ligue 1,2024,defense
COL,MF,19-196,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
SRB,GK,25-185,1999,25.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,19,0,FRA-Ligue 1,2024,defense
NOR,"DF,MF",26-356,1998,24.9,45,26,19,20,6,24,45,53.3,21,26,3,23,25,70,33,1,FRA-Ligue 1,2024,defense
ENG,DF,22-237,2002,23.8,33,21,17,15,1,27,43,62.8,16,39,25,14,24,57,161,3,FRA-Ligue 1,2024,defense
VEN,MF,25-081,2000,24.0,84,56,39,35,10,39,70,55.7,31,29,6,23,32,116,32,1,FRA-Ligue 1,2024,defense
AUS,MF,25-325,1999,2.5,7,5,4,1,2,4,8,50.0,4,3,0,3,3,10,4,0,FRA-Ligue 1,2024,defense
FRA,DF,32-256,1992,17.6,51,27,27,17,7,23,37,62.2,14,8,2,6,17,68,48,1,FRA-Ligue 1,2024,defense
ITA,DF,20-243,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,FRA-Ligue 1,2024,defense
CMR,FW,25-219,1999,11.4,4,0,0,3,1,3,7,42.9,4,15,1,14,2,6,8,0,FRA-Ligue 1,2024,defense
CHI,DF,27-245,1997,20.8,56,37,24,20,12,30,65,46.2,35,24,3,21,31,87,38,1,FRA-Ligue 1,2024,defense
FRA,GK,20-031,2005,22.3,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,13,1,FRA-Ligue 1,2024,defense
FRA,"DF,MF",18-256,2006,8.3,17,7,10,5,2,9,14,64.3,5,8,2,6,8,25,28,1,FRA-Ligue 1,2024,defense
NOR,"FW,MF",33-086,1992,14.4,7,7,2,3,2,3,9,33.3,6,9,3,6,3,10,16,0,FRA-Ligue 1,2024,defense
NOR,GK,26-303,1998,5.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,FRA-Ligue 1,2024,defense
CPV,DF,24-010,2001,1.0,2,1,0,2,0,1,1,100.0,0,2,2,0,2,4,4,0,FRA-Ligue 1,2024,defense
USA,DF,26-045,1999,24.4,47,27,29,17,1,29,41,70.7,12,25,15,10,20,67,117,1,FRA-Ligue 1,2024,defense
SVN,MF,30-284,1994,2.7,4,4,1,2,1,3,5,60.0,2,1,1,0,3,7,7,0,FRA-Ligue 1,2024,defense
FIN,FW,22-339,2002,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,FRA-Ligue 1,2024,defense
GER,MF,27-041,1998,2.3,6,4,1,5,0,4,7,57.1,3,0,0,0,1,7,4,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",19-189,2005,1.4,2,2,0,1,1,1,2,50.0,1,1,1,0,2,4,2,0,FRA-Ligue 1,2024,defense
FRA,DF,21-348,2003,4.0,14,7,6,6,2,6,7,85.7,1,7,1,6,8,22,8,0,FRA-Ligue 1,2024,defense
DEN,DF,28-026,1997,6.9,6,3,4,2,0,3,5,60.0,2,10,5,5,10,16,25,0,FRA-Ligue 1,2024,defense
GAB,"MF,FW",24-314,2000,13.0,21,12,6,11,4,10,21,47.6,11,13,0,13,3,24,4,3,FRA-Ligue 1,2024,defense
SUI,MF,29-185,1995,20.7,40,24,13,21,6,26,46,56.5,20,27,5,22,14,54,35,1,FRA-Ligue 1,2024,defense
NOR,"DF,MF",24-151,2000,8.8,25,12,11,11,3,12,24,50.0,12,3,1,2,7,32,19,0,FRA-Ligue 1,2024,defense
FRA,"MF,FW",24-087,2001,21.0,23,10,6,9,8,11,25,44.0,14,20,0,20,4,27,4,0,FRA-Ligue 1,2024,defense
MAR,"MF,FW",25-052,2000,20.3,19,11,6,7,6,4,21,19.0,17,16,1,15,6,25,8,0,FRA-Ligue 1,2024,defense
ESP,GK,26-255,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FRA-Ligue 1,2024,defense
ROU,DF,21-187,2003,4.8,5,2,1,4,0,3,9,33.3,6,8,6,2,11,16,15,0,FRA-Ligue 1,2024,defense
