league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,stat_type
,,,,,,,,,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,
ESP-La Liga,2022,Celta Vigo,Carles Pérez,ESP,"MF,FW",24,1998,23.8,1003,14,103,366,557,71,1003,110,44,40.0,52,47.3,675,5637,2923,93,77,41,56,28,721,185,possession
ESP-La Liga,2022,Celta Vigo,Carlos Dominguez,ESP,DF,21,2001,1.2,46,11,32,15,1,0,46,1,1,100.0,0,0.0,20,91,30,0,0,0,0,1,18,0,possession
ESP-La Liga,2022,Celta Vigo,Fernando Medrano,ESP,DF,22,2000,0.1,6,1,5,1,0,0,6,0,0,,0,,4,34,9,0,0,0,0,0,2,0,possession
ESP-La Liga,2022,Celta Vigo,Fran Beltrán,ESP,MF,23,1999,31.7,2062,62,454,1253,366,11,2062,22,16,72.7,6,27.3,1239,6158,2685,27,45,4,26,17,1354,33,possession
ESP-La Liga,2022,Celta Vigo,Franco Cervi,ARG,"MF,DF",28,1994,21.0,1143,16,219,496,437,50,1143,51,21,41.2,22,43.1,637,3430,1526,45,38,8,30,16,650,113,possession
ESP-La Liga,2022,Celta Vigo,Gabriel Veiga,ESP,MF,20,2002,25.5,1062,19,137,565,387,67,1062,75,39,52.0,34,45.3,656,4140,2381,68,43,15,64,22,694,88,possession
ESP-La Liga,2022,Celta Vigo,Gonçalo Paciência,POR,"FW,MF",27,1994,7.4,297,4,22,110,169,50,297,22,6,27.3,13,59.1,186,692,225,7,5,5,42,14,235,43,possession
ESP-La Liga,2022,Celta Vigo,Haris Seferović,SUI,FW,30,1992,9.9,284,8,23,140,124,30,284,16,8,50.0,7,43.8,159,641,290,12,8,9,15,7,200,44,possession
ESP-La Liga,2022,Celta Vigo,Hugo Mallo,ESP,DF,31,1991,24.0,1694,90,549,744,415,51,1694,17,5,29.4,9,52.9,853,3500,1784,27,22,2,19,7,999,108,possession
ESP-La Liga,2022,Celta Vigo,Hugo Sotelo,ESP,MF,18,2003,0.2,24,0,5,16,3,0,24,0,0,,0,,20,52,19,0,0,0,0,0,24,0,possession
ESP-La Liga,2022,Celta Vigo,Iago Aspas,ESP,FW,34,1987,31.9,1487,26,111,643,748,145,1484,56,22,39.3,25,44.6,1030,5114,2370,80,58,30,52,46,1199,239,possession
ESP-La Liga,2022,Celta Vigo,Iván Villar,ESP,GK,25,1997,19.0,630,553,626,5,0,0,630,0,0,,0,,318,1495,898,0,0,0,0,0,250,0,possession
ESP-La Liga,2022,Celta Vigo,Javi Galán,ESP,DF,27,1994,35.1,2506,87,712,1045,788,35,2506,154,72,46.8,61,39.6,1445,9172,5506,141,104,19,64,41,1492,244,possession
ESP-La Liga,2022,Celta Vigo,Joseph Aidoo,GHA,DF,26,1995,34.7,2082,301,1114,938,46,15,2082,13,8,61.5,2,15.4,1306,6192,3226,15,6,0,12,9,1321,2,possession
ESP-La Liga,2022,Celta Vigo,Jørgen Strand Larsen,NOR,FW,22,2000,18.9,576,29,56,277,248,84,576,31,14,45.2,15,48.4,348,1327,460,17,6,9,74,24,438,73,possession
ESP-La Liga,2022,Celta Vigo,Kevin Vázquez,ESP,"DF,MF",29,1993,4.9,269,16,101,117,51,2,269,2,2,100.0,0,0.0,125,533,296,5,2,0,1,4,145,14,possession
ESP-La Liga,2022,Celta Vigo,Luca de la Torre,USA,MF,24,1998,16.5,774,13,122,371,291,31,774,21,12,57.1,8,38.1,520,3249,1568,55,48,4,32,12,542,73,possession
ESP-La Liga,2022,Celta Vigo,Miguel Rodríguez,ESP,"MF,FW",19,2003,2.8,132,2,25,46,64,13,132,13,3,23.1,6,46.2,89,520,298,10,6,4,6,4,89,22,possession
ESP-La Liga,2022,Celta Vigo,Pablo Durán,ESP,"MF,DF",21,2001,0.4,29,3,8,10,11,0,29,3,1,33.3,2,66.7,14,54,5,0,0,0,0,0,16,3,possession
ESP-La Liga,2022,Celta Vigo,Renato Tapia,PER,"MF,DF",27,1995,16.1,993,65,318,564,120,9,993,19,11,57.9,7,36.8,582,2624,1231,12,14,1,11,14,648,8,possession
ESP-La Liga,2022,Celta Vigo,Unai Núñez,ESP,DF,25,1997,35.0,2366,268,1197,1100,83,22,2366,13,11,84.6,2,15.4,1504,8027,4468,31,25,1,17,2,1587,5,possession
ESP-La Liga,2022,Celta Vigo,Williot Swedberg,SWE,MF,18,2004,0.6,27,2,5,12,11,1,27,2,1,50.0,1,50.0,16,91,66,1,2,0,1,0,15,5,possession
ESP-La Liga,2022,Celta Vigo,Óscar Mingueza,ESP,DF,23,1999,14.3,1032,50,351,490,209,17,1032,28,14,50.0,7,25.0,596,3238,1751,24,19,2,18,11,649,40,possession
ESP-La Liga,2022,Celta Vigo,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,19.7,1247,23,198,681,379,24,1247,26,11,42.3,13,50.0,724,3192,1330,29,28,6,24,15,873,37,possession
ESP-La Liga,2022,Cádiz,Alberto Perea,ESP,MF,31,1990,0.5,20,0,7,6,7,0,20,6,2,33.3,3,50.0,5,36,7,0,0,0,0,1,13,2,possession
ESP-La Liga,2022,Cádiz,Alfonso Espino,URU,DF,30,1992,34.7,1994,126,672,871,480,33,1994,52,25,48.1,23,44.2,820,3796,2147,53,34,7,52,23,860,129,possession
ESP-La Liga,2022,Cádiz,Anthony Lozano,HON,FW,29,1993,16.0,495,20,61,246,199,47,495,44,17,38.6,22,50.0,313,1693,658,19,15,7,62,37,397,58,possession
ESP-La Liga,2022,Cádiz,Antonio Blanco,ESP,MF,22,2000,1.8,82,4,20,46,16,0,82,1,0,0.0,1,100.0,40,166,57,1,1,0,2,3,53,2,possession
ESP-La Liga,2022,Cádiz,Awer Mabil,AUS,"MF,FW",26,1995,1.8,77,2,11,31,36,2,77,4,2,50.0,2,50.0,47,235,132,5,2,0,7,1,57,14,possession
ESP-La Liga,2022,Cádiz,Brian Ocampo,URU,"MF,FW",23,1999,12.4,493,12,91,192,228,19,493,45,19,42.2,18,40.0,330,2359,1302,40,29,10,30,28,349,81,possession
ESP-La Liga,2022,Cádiz,Cala,ESP,DF,32,1989,1.5,59,13,37,21,1,1,59,0,0,,0,,19,59,8,0,0,0,0,1,22,0,possession
ESP-La Liga,2022,Cádiz,Carlos García,ESP,DF,22,2000,0.3,28,2,12,15,1,1,28,1,1,100.0,0,0.0,15,50,27,0,0,0,0,0,17,0,possession
ESP-La Liga,2022,Cádiz,Chris Ramos,ESP,FW,25,1997,7.9,276,21,41,95,141,56,276,22,8,36.4,11,50.0,110,481,191,9,3,4,24,3,175,35,possession
ESP-La Liga,2022,Cádiz,David Gil,ESP,GK,28,1994,4.0,144,123,144,0,0,0,144,0,0,,0,,68,453,235,0,0,0,0,0,36,0,possession
ESP-La Liga,2022,Cádiz,Fali,ESP,"DF,MF",28,1993,19.0,766,109,380,351,39,15,766,5,2,40.0,2,40.0,392,2170,1337,9,3,0,8,1,408,10,possession
ESP-La Liga,2022,Cádiz,Fede San Emeterio,ESP,MF,25,1997,20.5,834,64,251,498,91,8,834,5,2,40.0,2,40.0,392,1506,605,1,7,1,11,8,436,11,possession
ESP-La Liga,2022,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,0.2,5,0,0,5,0,0,5,0,0,,0,,4,25,5,0,0,0,0,0,4,2,possession
ESP-La Liga,2022,Cádiz,Gonzalo Escalante,ARG,MF,29,1993,12.5,585,45,161,316,115,24,585,10,7,70.0,2,20.0,251,1085,523,3,7,0,14,8,289,12,possession
ESP-La Liga,2022,Cádiz,Isaac Carcelen,ESP,DF,29,1993,24.4,1212,119,438,550,239,12,1212,21,14,66.7,6,28.6,494,2387,1410,33,18,3,18,18,550,62,possession
ESP-La Liga,2022,Cádiz,Iván Alejo,ESP,"MF,FW",27,1995,14.6,590,23,131,185,283,22,590,47,12,25.5,25,53.2,356,2612,1275,52,32,2,38,23,378,103,possession
ESP-La Liga,2022,Cádiz,Jeremías Ledesma,ARG,GK,29,1993,34.0,1220,1001,1208,9,3,3,1220,4,4,100.0,0,0.0,602,3956,2788,0,1,0,1,0,372,0,possession
ESP-La Liga,2022,Cádiz,Jorge Meré,ESP,DF,25,1997,6.7,283,45,148,127,11,6,283,0,0,,0,,142,474,182,1,0,0,3,1,146,0,possession
ESP-La Liga,2022,Cádiz,Joseba Zaldúa,ESP,DF,30,1992,7.1,356,36,128,139,90,4,356,10,3,30.0,5,50.0,134,790,450,13,13,2,7,3,166,20,possession
ESP-La Liga,2022,Cádiz,José Antonio,ESP,"MF,DF",18,2004,0.5,15,0,2,4,9,0,15,4,1,25.0,1,25.0,13,45,36,2,2,0,2,1,11,2,possession
ESP-La Liga,2022,Cádiz,José Mari,ESP,MF,34,1987,4.4,260,15,82,153,29,2,260,6,3,50.0,3,50.0,129,694,321,5,1,0,6,7,146,4,possession
ESP-La Liga,2022,Cádiz,Lucas Pérez,ESP,FW,33,1988,7.0,286,3,25,121,140,16,286,10,4,40.0,6,60.0,151,741,331,8,6,3,11,8,184,24,possession
ESP-La Liga,2022,Cádiz,Luis Hernández,ESP,DF,33,1989,35.0,1788,218,833,731,230,14,1788,4,3,75.0,0,0.0,783,3449,2033,10,5,0,5,2,894,8,possession
ESP-La Liga,2022,Cádiz,Mamadou Mbaye,SEN,DF,24,1998,8.4,393,68,232,150,15,11,393,5,5,100.0,0,0.0,176,777,299,2,2,0,6,1,204,1,possession
ESP-La Liga,2022,Cádiz,Mamady Diarra,MLI,"MF,DF",22,2000,0.7,21,0,6,9,6,3,21,3,1,33.3,2,66.7,14,84,55,3,0,1,1,1,9,0,possession
ESP-La Liga,2022,Cádiz,Raúl Parra,ESP,DF,22,1999,3.4,142,16,58,67,17,0,142,1,0,0.0,1,100.0,52,199,104,0,2,0,4,0,59,4,possession
ESP-La Liga,2022,Cádiz,Roger Martí,ESP,FW,31,1991,7.1,212,8,23,106,86,21,212,7,5,71.4,1,14.3,120,422,118,7,5,3,29,8,136,34,possession
ESP-La Liga,2022,Cádiz,Rubén Alcaraz,ESP,MF,31,1991,22.7,1286,64,309,768,224,22,1283,24,12,50.0,10,41.7,715,3713,1587,30,27,3,34,31,775,20,possession
ESP-La Liga,2022,Cádiz,Rubén Sobrino,ESP,"MF,FW",30,1992,27.4,952,37,209,401,359,75,952,75,29,38.7,36,48.0,542,3550,1609,45,41,12,56,42,579,81,possession
ESP-La Liga,2022,Cádiz,Santiago Arzamendia,PAR,"DF,MF",24,1998,5.4,290,23,90,135,70,5,290,6,2,33.3,4,66.7,140,668,349,8,9,2,8,4,142,22,possession
ESP-La Liga,2022,Cádiz,Sergi Guardiola,ESP,FW,31,1991,12.9,413,8,34,174,208,41,413,24,12,50.0,10,41.7,241,1015,344,12,10,5,27,24,303,55,possession
ESP-La Liga,2022,Cádiz,Theo Bongonda,COD,"MF,FW",26,1995,21.5,766,17,118,282,387,55,765,98,40,40.8,42,42.9,480,3985,2088,74,47,20,57,26,497,105,possession
ESP-La Liga,2022,Cádiz,Tomás Alarcón,CHI,MF,23,1999,2.5,113,3,20,68,25,1,113,0,0,,0,,62,267,81,2,0,0,3,4,74,6,possession
ESP-La Liga,2022,Cádiz,Víctor Chust,ESP,DF,22,2000,10.7,533,71,291,237,13,6,533,3,1,33.3,2,66.7,246,1462,718,4,2,1,2,1,305,2,possession
ESP-La Liga,2022,Cádiz,Youba Diarra,MLI,MF,24,1998,1.1,66,10,27,41,1,0,66,0,0,,0,,33,126,72,1,0,0,2,4,33,1,possession
ESP-La Liga,2022,Cádiz,Álex Fernández,ESP,"MF,FW",29,1992,17.5,850,38,174,482,198,25,849,11,5,45.5,4,36.4,482,2226,983,19,21,3,18,24,583,26,possession
ESP-La Liga,2022,Cádiz,Álvaro Giménez,ESP,FW,31,1991,0.2,5,0,0,2,3,0,5,1,0,0.0,1,100.0,3,6,0,0,0,0,1,0,3,2,possession
ESP-La Liga,2022,Cádiz,Álvaro Negredo,ESP,FW,36,1985,8.4,246,10,23,135,91,29,246,10,5,50.0,4,40.0,115,443,156,4,5,0,18,7,174,22,possession
ESP-La Liga,2022,Elche,Alejandro Alfaro,ESP,MF,20,2002,0.2,2,0,0,1,1,0,2,1,0,0.0,1,100.0,1,6,0,0,1,0,0,0,2,0,possession
ESP-La Liga,2022,Elche,Axel Werner,ARG,GK,26,1996,2.0,74,57,72,2,0,0,74,1,1,100.0,0,0.0,38,194,125,0,0,0,0,0,37,0,possession
ESP-La Liga,2022,Elche,Carlos Clerc,ESP,"DF,MF",30,1992,29.3,1714,131,596,761,370,25,1714,56,26,46.4,23,41.1,884,4694,2204,51,40,2,28,10,950,91,possession
ESP-La Liga,2022,Elche,Carmona,ESP,"MF,DF",20,2002,6.5,265,20,83,93,92,14,265,20,9,45.0,8,40.0,143,814,338,8,10,6,12,4,116,27,possession
ESP-La Liga,2022,Elche,Diego González,ESP,DF,27,1995,10.6,487,79,321,151,17,8,487,3,1,33.3,2,66.7,240,1266,689,1,0,0,2,3,265,2,possession
ESP-La Liga,2022,Elche,Domingos Quina,POR,MF,22,1999,3.1,191,6,39,104,53,4,191,10,5,50.0,3,30.0,139,1085,460,12,8,3,7,10,124,7,possession
ESP-La Liga,2022,Elche,Enzo Roco,CHI,DF,29,1992,18.4,891,113,486,376,37,15,891,5,3,60.0,2,40.0,474,2360,1228,6,6,0,7,0,494,2,possession
ESP-La Liga,2022,Elche,Ezequiel Ponce,ARG,"FW,MF",25,1997,12.5,421,18,42,232,151,47,421,16,5,31.3,9,56.3,259,1019,318,10,4,5,30,29,324,51,possession
ESP-La Liga,2022,Elche,Federico Fernández,ARG,DF,33,1989,1.0,30,11,24,5,1,0,30,0,0,,0,,5,11,6,0,0,0,1,0,2,0,possession
ESP-La Liga,2022,Elche,Fidel,ESP,"MF,FW",32,1989,19.0,1078,18,178,556,364,43,1077,76,32,42.1,35,46.1,746,3978,2228,53,37,7,41,24,822,90,possession
ESP-La Liga,2022,Elche,Gerard Gumbau,ESP,MF,27,1994,30.4,1709,60,336,955,433,28,1709,20,7,35.0,9,45.0,916,3944,1874,18,21,2,27,12,1050,52,possession
ESP-La Liga,2022,Elche,Gonzalo Verdú,ESP,DF,33,1988,7.8,418,62,238,167,16,12,418,0,0,,0,,223,1075,488,0,1,0,3,0,251,0,possession
ESP-La Liga,2022,Elche,Helibelton Palacios,COL,DF,29,1993,21.3,1030,82,427,497,122,9,1030,28,14,50.0,10,35.7,507,2531,1514,25,17,0,10,7,516,25,possession
ESP-La Liga,2022,Elche,Javier Pastore,ARG,MF,33,1989,0.1,10,0,0,3,7,2,10,0,0,,0,,9,91,27,2,1,0,1,1,9,2,possession
ESP-La Liga,2022,Elche,Johan Mojica,COL,"DF,MF",29,1992,3.0,209,12,65,76,70,4,209,9,4,44.4,4,44.4,125,649,356,14,11,2,5,4,112,11,possession
ESP-La Liga,2022,Elche,John Donald,ESP,"MF,DF",21,2000,12.1,542,49,236,273,33,7,542,7,5,71.4,2,28.6,313,1467,609,3,2,0,14,3,318,2,possession
ESP-La Liga,2022,Elche,Josan,ESP,"DF,MF",32,1989,12.0,653,20,211,276,178,16,653,36,21,58.3,10,27.8,407,2599,1399,37,19,8,25,21,406,61,possession
ESP-La Liga,2022,Elche,Lautaro Blanco,ARG,"DF,MF",23,1999,9.7,494,12,127,163,209,6,494,23,10,43.5,13,56.5,261,1869,890,41,20,1,12,3,281,76,possession
ESP-La Liga,2022,Elche,Lisandro Magallán,ARG,DF,28,1993,10.0,480,77,302,163,20,11,480,1,1,100.0,0,0.0,249,1337,533,2,1,0,3,0,250,0,possession
ESP-La Liga,2022,Elche,Lucas Boyé,ARG,FW,26,1996,27.4,1121,50,107,585,456,116,1120,130,78,60.0,48,36.9,720,3507,1434,58,33,25,139,85,810,160,possession
ESP-La Liga,2022,Elche,Nicolás Ezequiel Fernández,ARG,"MF,DF",22,2000,5.7,314,7,61,123,134,13,314,12,3,25.0,7,58.3,195,1221,690,21,10,4,10,11,195,53,possession
ESP-La Liga,2022,Elche,Omar Mascarell,EQG,"MF,DF",29,1993,27.2,1539,112,519,882,150,5,1539,33,21,63.6,10,30.3,839,5302,2337,27,21,1,14,11,929,6,possession
ESP-La Liga,2022,Elche,Pape Cheikh Diop,SEN,MF,24,1997,0.4,20,2,7,13,0,0,20,1,0,0.0,1,100.0,13,67,26,0,0,0,0,1,14,0,possession
ESP-La Liga,2022,Elche,Pedro Bigas,ESP,DF,31,1990,22.4,1302,174,681,569,63,19,1302,8,5,62.5,3,37.5,722,3899,2273,19,13,0,13,4,766,3,possession
ESP-La Liga,2022,Elche,Pere Milla,ESP,"FW,MF",29,1992,20.5,822,28,148,445,245,59,819,44,17,38.6,23,52.3,482,2068,963,23,27,5,47,22,558,83,possession
ESP-La Liga,2022,Elche,Pol Lirola,ESP,DF,24,1997,7.0,396,18,126,159,117,8,396,19,7,36.8,10,52.6,213,1264,727,21,18,1,8,5,210,35,possession
ESP-La Liga,2022,Elche,Randy Nteka,ANG,"FW,MF",24,1997,8.1,290,18,43,140,110,32,290,24,12,50.0,11,45.8,175,837,346,13,6,6,21,17,190,43,possession
ESP-La Liga,2022,Elche,Raúl Guti,ESP,MF,25,1996,12.4,521,12,120,283,123,18,521,13,5,38.5,8,61.5,307,1210,445,4,13,2,14,18,358,17,possession
ESP-La Liga,2022,Elche,Roger Martí,ESP,FW,31,1991,7.3,226,8,27,107,93,19,226,7,3,42.9,4,57.1,135,618,215,8,6,6,25,10,153,50,possession
ESP-La Liga,2022,Elche,Tete Morente,ESP,"MF,DF",25,1996,23.0,1068,40,190,379,509,60,1068,74,32,43.2,40,54.1,640,3751,1773,60,39,15,40,21,703,193,possession
ESP-La Liga,2022,Elche,Álex Collado,ESP,MF,23,1999,8.0,442,10,58,202,189,19,442,31,15,48.4,15,48.4,294,2052,943,24,23,6,16,9,334,43,possession
ESP-La Liga,2022,Elche,Édgar Badía,ESP,GK,30,1992,36.0,1189,1110,1188,2,0,0,1189,0,0,,0,,599,3229,1937,0,0,0,2,0,401,0,possession
ESP-La Liga,2022,Espanyol,Adri Embarba,ESP,FW,30,1992,0.4,15,2,2,8,6,1,15,5,3,60.0,1,20.0,7,49,36,1,1,0,2,0,6,2,possession
ESP-La Liga,2022,Espanyol,Adrià Pedrosa,ESP,"DF,MF",24,1998,2.5,115,7,30,38,49,5,115,9,1,11.1,8,88.9,76,542,220,7,6,3,6,1,66,21,possession
ESP-La Liga,2022,Espanyol,Aleix Vidal,ESP,"MF,FW",32,1989,11.4,489,19,99,205,188,15,489,19,7,36.8,11,57.9,238,1219,457,16,5,3,15,7,250,53,possession
ESP-La Liga,2022,Espanyol,Benjamin Lecomte,FRA,GK,31,1991,10.0,298,228,290,8,0,0,298,0,0,,0,,124,746,506,0,0,0,0,0,87,0,possession
ESP-La Liga,2022,Espanyol,Brian Oliván,ESP,DF,28,1994,26.7,1327,86,391,541,402,36,1327,11,4,36.4,6,54.5,611,2881,1518,48,19,9,23,6,682,139,possession
ESP-La Liga,2022,Espanyol,César Montes,MEX,DF,25,1997,17.7,989,154,511,422,66,29,989,5,2,40.0,3,60.0,499,2365,1487,13,5,0,5,3,551,4,possession
ESP-La Liga,2022,Espanyol,Dani Gómez,ESP,"MF,FW",24,1998,1.0,32,0,4,12,17,4,32,3,1,33.3,2,66.7,20,124,22,1,2,0,3,2,21,9,possession
ESP-La Liga,2022,Espanyol,Denis Suárez,ESP,"MF,FW",28,1994,10.5,541,9,79,302,167,12,541,28,19,67.9,9,32.1,311,2014,945,26,20,2,13,11,363,34,possession
ESP-La Liga,2022,Espanyol,Edu Expósito,ESP,MF,25,1996,12.9,689,28,124,329,242,20,689,23,11,47.8,7,30.4,358,1755,901,19,15,2,25,13,428,59,possession
ESP-La Liga,2022,Espanyol,Fernando Calero,ESP,"DF,MF",26,1995,17.9,944,83,377,499,77,14,944,3,1,33.3,2,66.7,454,1933,951,9,8,1,12,6,518,4,possession
ESP-La Liga,2022,Espanyol,Fernando Pacheco,ESP,GK,30,1992,16.0,598,504,591,7,0,0,598,0,0,,0,,317,1818,1179,0,0,0,0,0,233,0,possession
ESP-La Liga,2022,Espanyol,Javi Puado,ESP,"FW,MF",24,1998,26.0,847,23,135,320,417,91,847,56,23,41.1,26,46.4,528,3563,1490,60,37,21,69,30,577,117,possession
ESP-La Liga,2022,Espanyol,Joan García,ESP,GK,21,2001,1.0,31,23,30,1,0,0,31,0,0,,0,,20,85,41,0,0,0,0,0,16,0,possession
ESP-La Liga,2022,Espanyol,Joselu,ESP,FW,32,1990,33.2,1111,44,90,501,523,152,1106,42,18,42.9,22,52.4,520,1850,616,23,21,16,84,43,833,147,possession
ESP-La Liga,2022,Espanyol,José Carlos Lazo,ESP,"MF,FW",26,1996,1.8,70,6,24,14,32,4,70,5,1,20.0,4,80.0,34,215,103,2,5,0,3,4,33,10,possession
ESP-La Liga,2022,Espanyol,José Gragera,ESP,"MF,DF",21,2000,5.1,272,20,117,137,19,6,272,0,0,,0,,122,475,168,0,1,0,1,1,150,3,possession
ESP-La Liga,2022,Espanyol,Keidi Bare,ALB,MF,24,1997,5.6,336,15,67,207,62,5,336,6,2,33.3,3,50.0,181,1012,439,6,13,1,6,3,214,11,possession
ESP-La Liga,2022,Espanyol,Leandro Cabrera,URU,DF,31,1991,29.7,1642,198,723,802,125,40,1642,9,6,66.7,2,22.2,763,3158,1406,13,9,1,9,5,893,8,possession
ESP-La Liga,2022,Espanyol,Luca Koleosho,ITA,"FW,DF",17,2004,0.7,40,0,2,13,26,5,40,8,4,50.0,4,50.0,27,178,88,4,0,3,6,0,27,15,possession
ESP-La Liga,2022,Espanyol,Martin Braithwaite,DEN,"FW,MF",31,1991,27.3,696,10,55,287,362,75,696,53,17,32.1,26,49.1,410,2073,983,32,29,11,52,19,514,126,possession
ESP-La Liga,2022,Espanyol,Nabil Touaizi,MAR,MF,21,2001,0.0,2,0,0,0,2,1,2,0,0,,0,,1,12,3,0,0,0,0,0,1,1,possession
ESP-La Liga,2022,Espanyol,Nico Ribaudo,ESP,"MF,FW",21,2001,13.9,625,3,42,307,288,39,625,53,20,37.7,26,49.1,389,2368,1173,40,39,10,35,24,434,92,possession
ESP-La Liga,2022,Espanyol,Omar El Hilali,MAR,"DF,MF",18,2003,1.0,55,6,30,15,10,1,55,1,0,0.0,1,100.0,19,44,5,0,0,0,4,0,20,5,possession
ESP-La Liga,2022,Espanyol,Pol Lozano,ESP,MF,22,1999,0.2,12,2,7,4,1,0,12,0,0,,0,,7,29,0,0,0,0,1,0,6,0,possession
ESP-La Liga,2022,Espanyol,Roger Martínez,ESP,DF,18,2004,0.1,6,0,0,1,5,1,6,0,0,,0,,3,10,4,0,0,0,0,0,4,0,possession
ESP-La Liga,2022,Espanyol,Ronaël Pierre-Gabriel,FRA,DF,24,1998,2.6,154,14,61,46,50,6,154,9,4,44.4,4,44.4,69,433,211,7,3,2,5,2,68,16,possession
ESP-La Liga,2022,Espanyol,Rubén,ESP,"DF,MF",21,2001,9.9,473,24,130,195,160,21,473,24,12,50.0,10,41.7,224,1612,838,34,15,10,17,9,230,57,possession
ESP-La Liga,2022,Espanyol,Sergi Darder,ESP,MF,28,1993,36.9,1980,43,276,1145,605,39,1980,135,68,50.4,54,40.0,1214,8752,4719,111,95,9,43,26,1273,75,possession
ESP-La Liga,2022,Espanyol,Sergi Gómez,ESP,DF,30,1992,26.0,1379,188,736,620,33,19,1379,0,0,,0,,719,3044,1464,2,2,0,5,0,827,1,possession
ESP-La Liga,2022,Espanyol,Simo,ESP,DF,17,2005,1.6,79,14,32,46,2,0,79,0,0,,0,,46,241,143,2,0,0,0,2,47,1,possession
ESP-La Liga,2022,Espanyol,Vinicius Souza,BRA,MF,23,1999,27.0,1242,79,337,746,164,20,1242,19,10,52.6,7,36.8,543,2552,972,13,11,2,30,13,614,14,possession
ESP-La Liga,2022,Espanyol,Álvaro Fernández,ESP,GK,24,1998,11.0,382,296,375,7,0,0,382,0,0,,0,,174,1053,714,0,0,0,0,1,124,0,possession
ESP-La Liga,2022,Espanyol,Óscar Gil,ESP,DF,25,1997,28.4,1334,88,406,570,371,27,1334,49,23,46.9,22,44.9,576,2930,1283,39,24,5,52,14,602,111,possession
ESP-La Liga,2022,Getafe,Alejandro Revuelta Montero,ESP,DF,22,2000,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
ESP-La Liga,2022,Getafe,Borja Mayoral,ESP,FW,25,1997,30.7,1040,15,106,495,449,118,1038,70,27,38.6,35,50.0,639,3327,1531,58,35,25,63,54,763,166,possession
ESP-La Liga,2022,Getafe,Carles Aleñá,ESP,"MF,FW",24,1998,23.5,1024,17,149,579,312,28,1024,43,24,55.8,13,30.2,608,2796,1235,24,23,2,47,24,728,78,possession
ESP-La Liga,2022,Getafe,Damián Suárez,URU,"DF,MF",34,1988,21.6,1169,42,299,580,306,15,1169,34,13,38.2,21,61.8,462,1781,959,21,23,5,23,6,542,72,possession
ESP-La Liga,2022,Getafe,David Soria,ESP,GK,29,1993,38.0,1224,1011,1216,11,0,0,1224,0,0,,0,,541,3493,2322,0,0,0,0,0,291,0,possession
ESP-La Liga,2022,Getafe,Djené,TOG,DF,30,1991,31.6,1418,117,599,716,120,11,1418,28,18,64.3,3,10.7,754,3584,1725,11,17,0,22,15,745,20,possession
ESP-La Liga,2022,Getafe,Domingos Duarte,POR,DF,27,1995,29.5,1246,178,677,538,35,22,1246,6,5,83.3,1,16.7,583,2704,1231,6,2,0,6,3,621,0,possession
ESP-La Liga,2022,Getafe,Enes Ünal,TUR,FW,25,1997,33.0,1117,43,91,506,535,138,1111,43,21,48.8,19,44.2,619,2238,902,29,26,15,88,50,894,148,possession
ESP-La Liga,2022,Getafe,Fabrizio Angileri,ARG,DF,28,1994,6.5,324,17,88,157,80,3,324,11,4,36.4,6,54.5,123,554,220,4,7,0,4,4,145,14,possession
ESP-La Liga,2022,Getafe,Gastón Álvarez,URU,DF,22,2000,16.7,732,42,218,376,144,8,732,19,8,42.1,9,47.4,254,933,437,11,8,0,13,3,318,27,possession
ESP-La Liga,2022,Getafe,Gonzalo Villar,ESP,MF,24,1998,5.1,312,8,48,209,62,5,312,20,13,65.0,4,20.0,176,1206,608,13,10,2,9,6,184,9,possession
ESP-La Liga,2022,Getafe,Iglesias,ESP,"DF,MF",24,1998,23.8,1259,78,381,545,349,23,1259,30,13,43.3,13,43.3,508,2781,1363,39,34,6,30,10,529,100,possession
ESP-La Liga,2022,Getafe,Jaime Mata,ESP,"FW,MF",33,1988,4.9,190,8,29,73,90,20,190,5,2,40.0,3,60.0,102,369,104,2,6,0,16,7,131,33,possession
ESP-La Liga,2022,Getafe,Jaime Seoane,ESP,"MF,FW",25,1997,3.6,155,4,26,82,47,2,155,5,2,40.0,3,60.0,84,434,208,6,3,1,4,6,94,7,possession
ESP-La Liga,2022,Getafe,Jordan Amavi,FRA,DF,28,1994,2.2,119,8,33,65,23,1,119,1,0,0.0,1,100.0,42,255,121,4,5,1,2,0,44,5,possession
ESP-La Liga,2022,Getafe,Juanmi Latasa,ESP,FW,21,2001,5.0,240,8,16,115,110,27,240,7,2,28.6,4,57.1,107,323,52,0,2,0,24,9,178,33,possession
ESP-La Liga,2022,Getafe,Luis Milla,ESP,MF,27,1994,20.6,1132,43,238,704,202,5,1132,15,12,80.0,2,13.3,572,2604,1203,15,11,1,20,12,629,7,possession
